Code,Entity,Unit,Method,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GDPPCP[1],Mauritania,Thousand 2011$,IF,3.657,3.645,3.769,3.597,3.593,3.694,3.937,3.851,3.895,3.922,3.953,3.988,4.026,4.068,4.115,4.165,4.22,4.279,4.34,4.405,4.472,4.544,4.619,4.698,4.781,4.87,4.964,5.064,5.169,5.28,5.396,5.52,5.649,5.785,5.928,6.078,6.236,6.403,6.573,6.751,6.942,7.141,7.347,7.56,7.78,8.008,8.244,8.487,8.735,8.991,9.254,9.526,9.806,10.09,10.39,10.69,11,11.32,11.65,11.98,12.32,12.69,13.07,13.46,13.86,14.25,14.65,15.05,15.45,15.85,16.25,16.64,17.03,17.42,17.81,18.19,18.56,18.93,19.3,19.65,20,20.34,20.68,21.04
GDPPCP[5],Mauritania,Thousand 2011$,SSP1,3.657,3.798,3.946,4.102,4.266,4.439,4.622,4.82,5.032,5.261,5.506,5.767,6.046,6.342,6.655,6.986,7.335,7.7,8.082,8.479,8.894,9.326,9.778,10.25,10.75,11.26,11.8,12.36,12.94,13.54,14.17,14.82,15.49,16.18,16.9,17.63,18.38,19.16,19.95,20.76,21.59,22.44,23.31,24.19,25.09,26,26.93,27.86,28.81,29.77,30.74,31.72,32.71,33.7,34.71,35.72,36.73,37.76,38.81,39.86,40.93,42.01,43.09,44.19,45.3,46.42,47.54,48.68,49.83,50.99,52.15,53.33,54.52,55.71,56.91,58.12,59.34,60.56,61.79,63.02,64.25,65.48,66.72,67.95
GDPPCP[6],Mauritania,Thousand 2011$,SSP2,3.657,3.783,3.914,4.051,4.193,4.34,4.493,4.653,4.819,4.991,5.171,5.357,5.551,5.752,5.961,6.178,6.403,6.638,6.882,7.136,7.401,7.677,7.966,8.269,8.586,8.918,9.266,9.628,10,10.4,10.81,11.23,11.67,12.12,12.6,13.08,13.59,14.11,14.64,15.2,15.76,16.35,16.95,17.57,18.2,18.85,19.52,20.2,20.9,21.61,22.34,23.08,23.84,24.61,25.4,26.2,27.01,27.85,28.69,29.56,30.44,31.34,32.25,33.18,34.13,35.09,36.07,37.06,38.07,39.09,40.13,41.18,42.25,43.32,44.42,45.52,46.64,47.78,48.92,50.08,51.25,52.43,53.62,54.82
GDPPCP[7],Mauritania,Thousand 2011$,SSP3,3.657,3.775,3.894,4.013,4.133,4.253,4.372,4.49,4.606,4.72,4.833,4.945,5.057,5.169,5.282,5.397,5.513,5.632,5.752,5.875,6.001,6.129,6.262,6.399,6.541,6.687,6.837,6.991,7.149,7.31,7.475,7.643,7.814,7.988,8.165,8.345,8.528,8.713,8.901,9.092,9.285,9.481,9.68,9.882,10.09,10.29,10.5,10.72,10.93,11.15,11.37,11.59,11.81,12.04,12.26,12.49,12.72,12.96,13.19,13.43,13.67,13.91,14.16,14.4,14.65,14.9,15.14,15.39,15.64,15.89,16.14,16.39,16.64,16.89,17.15,17.4,17.66,17.91,18.17,18.42,18.68,18.94,19.2,19.46
GDPPCP[8],Mauritania,Thousand 2011$,SSP4,3.657,3.774,3.891,4.007,4.123,4.237,4.35,4.462,4.573,4.684,4.794,4.903,5.011,5.119,5.226,5.334,5.442,5.552,5.665,5.781,5.9,6.022,6.149,6.28,6.415,6.556,6.701,6.85,7.003,7.16,7.321,7.486,7.654,7.826,8.001,8.18,8.362,8.547,8.736,8.928,9.124,9.322,9.524,9.73,9.939,10.15,10.37,10.59,10.81,11.03,11.26,11.49,11.73,11.97,12.21,12.45,12.69,12.94,13.19,13.45,13.71,13.97,14.23,14.5,14.76,15.03,15.3,15.58,15.85,16.12,16.4,16.68,16.96,17.24,17.53,17.81,18.1,18.39,18.68,18.97,19.27,19.57,19.87,20.17
GDPPCP[9],Mauritania,Thousand 2011$,SSP5,3.657,3.8,3.954,4.119,4.296,4.486,4.692,4.918,5.166,5.437,5.731,6.05,6.395,6.765,7.162,7.586,8.036,8.51,9.007,9.528,10.07,10.64,11.24,11.88,12.54,13.24,13.96,14.73,15.52,16.36,17.23,18.13,19.07,20.05,21.06,22.11,23.2,24.32,25.47,26.67,27.9,29.16,30.46,31.8,33.17,34.58,36.01,37.48,38.98,40.5,42.06,43.64,45.26,46.89,48.56,50.26,51.98,53.74,55.53,57.36,59.22,61.12,63.06,65.03,67.03,69.06,71.14,73.24,75.39,77.57,79.8,82.05,84.35,86.68,89.05,91.45,93.89,96.36,98.87,101.4,104,106.6,109.2,111.8
GDPPCP[1],Mauritius,Thousand 2011$,IF,20.32,20.79,21.07,17.7,18.54,19.79,20.72,20.76,20.88,21.05,21.17,21.28,21.38,21.49,21.59,21.71,21.84,21.98,22.13,22.28,22.45,22.63,22.81,23.01,23.22,23.45,23.7,23.95,24.22,24.52,24.84,25.17,25.52,25.88,26.25,26.62,27,27.38,27.75,28.12,28.48,28.83,29.17,29.5,29.83,30.17,30.52,30.87,31.24,31.62,32.02,32.45,32.89,33.37,33.89,34.45,35.07,35.74,36.46,37.24,38.07,38.95,39.97,41.05,42.15,43.27,44.43,45.61,46.81,48.02,49.25,50.5,51.76,53.05,54.35,55.68,57.05,58.46,59.91,61.37,62.85,64.36,65.92,67.53
GDPPCP[5],Mauritius,Thousand 2011$,SSP1,20.32,21.15,22.03,22.94,23.89,24.88,25.9,26.96,28.05,29.19,30.35,31.55,32.79,34.05,35.34,36.67,38.01,39.37,40.75,42.15,43.55,44.97,46.4,47.84,49.29,50.75,52.21,53.69,55.19,56.7,58.22,59.75,61.28,62.8,64.31,65.82,67.31,68.8,70.28,71.76,73.23,74.7,76.16,77.63,79.1,80.57,82.04,83.51,84.96,86.4,87.84,89.26,90.69,92.13,93.58,95.04,96.5,97.99,99.48,101,102.5,104.1,105.6,107.1,108.7,110.2,111.8,113.3,114.9,116.5,118.1,119.8,121.5,123.2,124.9,126.6,128.4,130.2,132.1,133.9,135.8,137.7,139.6,141.6
GDPPCP[6],Mauritius,Thousand 2011$,SSP2,20.32,21.13,21.96,22.8,23.65,24.5,25.34,26.18,27.02,27.84,28.66,29.47,30.27,31.07,31.87,32.66,33.44,34.23,35.02,35.82,36.63,37.45,38.27,39.09,39.92,40.76,41.61,42.47,43.36,44.26,45.18,46.12,47.07,48.01,48.96,49.91,50.87,51.83,52.8,53.78,54.77,55.76,56.77,57.8,58.84,59.9,60.97,62.06,63.17,64.28,65.42,66.57,67.75,68.95,70.18,71.44,72.73,74.05,75.38,76.75,78.14,79.56,80.99,82.44,83.91,85.4,86.9,88.42,89.95,91.51,93.08,94.66,96.27,97.89,99.52,101.2,102.8,104.5,106.2,108,109.7,111.5,113.3,115.1
GDPPCP[7],Mauritius,Thousand 2011$,SSP3,20.32,21.11,21.91,22.69,23.45,24.19,24.9,25.58,26.24,26.87,27.46,28.03,28.56,29.08,29.56,30.03,30.48,30.91,31.34,31.76,32.17,32.57,32.97,33.36,33.74,34.11,34.48,34.85,35.22,35.6,35.98,36.36,36.73,37.09,37.43,37.77,38.09,38.41,38.71,39.02,39.31,39.6,39.88,40.17,40.46,40.75,41.03,41.32,41.61,41.91,42.2,42.49,42.8,43.11,43.42,43.75,44.08,44.42,44.75,45.08,45.42,45.75,46.08,46.4,46.72,47.03,47.34,47.64,47.94,48.23,48.52,48.8,49.09,49.37,49.64,49.92,50.19,50.47,50.74,51.02,51.3,51.58,51.87,52.16
GDPPCP[8],Mauritius,Thousand 2011$,SSP4,20.32,21.13,21.95,22.78,23.6,24.42,25.23,26.04,26.86,27.69,28.52,29.35,30.18,30.99,31.8,32.6,33.39,34.17,34.95,35.73,36.5,37.26,38.02,38.77,39.51,40.25,40.98,41.72,42.47,43.23,44,44.78,45.56,46.32,47.08,47.83,48.57,49.32,50.06,50.8,51.54,52.28,53.02,53.77,54.52,55.27,56.03,56.79,57.54,58.3,59.05,59.81,60.57,61.35,62.14,62.93,63.75,64.58,65.42,66.27,67.14,68.02,68.91,69.8,70.7,71.6,72.5,73.41,74.34,75.28,76.22,77.18,78.15,79.14,80.13,81.14,82.16,83.2,84.24,85.3,86.37,87.45,88.53,89.63
GDPPCP[9],Mauritius,Thousand 2011$,SSP5,20.32,21.17,22.08,23.06,24.09,25.18,26.34,27.57,28.86,30.23,31.66,33.17,34.73,36.36,38.05,39.8,41.59,43.43,45.29,47.18,49.1,51.04,53,55,57.02,59.07,61.14,63.25,65.38,67.55,69.76,71.99,74.24,76.49,78.76,81.04,83.33,85.64,87.96,90.3,92.66,95.04,97.45,99.87,102.3,104.8,107.3,109.9,112.4,114.9,117.5,120.1,122.7,125.3,128,130.7,133.4,136.2,139,141.9,144.8,147.8,150.8,153.8,156.9,160,163.1,166.3,169.5,172.8,176.2,179.7,183.2,186.9,190.6,194.3,198.2,202.1,206.2,210.3,214.5,218.7,223.1,227.5
GDPPCP[1],Mexico,Thousand 2011$,IF,17.96,18.05,17.72,16.11,16.94,17.48,17.67,17.67,17.7,17.72,17.75,17.78,17.82,17.87,17.92,17.97,18.03,18.09,18.16,18.22,18.29,18.36,18.42,18.49,18.56,18.63,18.69,18.77,18.84,18.91,18.99,19.06,19.14,19.22,19.29,19.36,19.43,19.51,19.58,19.64,19.71,19.77,19.84,19.91,19.97,20.04,20.11,20.18,20.25,20.33,20.4,20.47,20.54,20.61,20.69,20.76,20.84,20.93,21.01,21.1,21.19,21.29,21.39,21.49,21.59,21.69,21.8,21.91,22.03,22.15,22.28,22.41,22.54,22.68,22.82,22.97,23.12,23.28,23.45,23.61,23.78,23.94,24.12,24.29
GDPPCP[5],Mexico,Thousand 2011$,SSP1,17.96,18.37,18.81,19.27,19.75,20.26,20.8,21.37,21.98,22.62,23.3,24.01,24.76,25.55,26.37,27.22,28.1,29,29.92,30.86,31.81,32.78,33.77,34.78,35.81,36.86,37.93,39.02,40.13,41.27,42.42,43.59,44.79,45.99,47.21,48.45,49.69,50.95,52.23,53.51,54.8,56.11,57.42,58.75,60.09,61.45,62.81,64.17,65.54,66.9,68.27,69.63,71,72.37,73.74,75.12,76.5,77.88,79.27,80.68,82.08,83.5,84.93,86.38,87.84,89.31,90.8,92.31,93.83,95.37,96.92,98.48,100.1,101.7,103.3,104.9,106.6,108.2,109.9,111.7,113.4,115.1,116.9,118.7
GDPPCP[6],Mexico,Thousand 2011$,SSP2,17.96,18.36,18.78,19.21,19.64,20.09,20.55,21.01,21.49,21.97,22.46,22.96,23.47,23.99,24.52,25.05,25.59,26.14,26.7,27.26,27.83,28.41,29,29.6,30.22,30.85,31.5,32.16,32.84,33.54,34.26,34.99,35.75,36.52,37.31,38.11,38.93,39.77,40.63,41.49,42.38,43.28,44.2,45.13,46.09,47.06,48.06,49.06,50.08,51.11,52.15,53.2,54.27,55.36,56.46,57.59,58.72,59.88,61.05,62.24,63.45,64.68,65.92,67.19,68.47,69.76,71.08,72.42,73.77,75.15,76.55,77.97,79.41,80.88,82.36,83.85,85.37,86.91,88.46,90.03,91.62,93.23,94.85,96.49
GDPPCP[7],Mexico,Thousand 2011$,SSP3,17.96,18.35,18.74,19.12,19.5,19.87,20.22,20.57,20.91,21.23,21.54,21.84,22.13,22.42,22.69,22.95,23.21,23.46,23.7,23.93,24.15,24.36,24.57,24.77,24.96,25.14,25.33,25.5,25.68,25.86,26.03,26.21,26.39,26.57,26.75,26.93,27.12,27.3,27.49,27.67,27.85,28.04,28.22,28.41,28.61,28.8,29,29.2,29.4,29.6,29.8,30,30.2,30.4,30.61,30.81,31.02,31.22,31.42,31.62,31.82,32.01,32.21,32.4,32.59,32.77,32.95,33.13,33.31,33.49,33.66,33.84,34.01,34.17,34.34,34.5,34.67,34.82,34.98,35.14,35.29,35.45,35.6,35.75
GDPPCP[8],Mexico,Thousand 2011$,SSP4,17.96,18.36,18.77,19.19,19.61,20.05,20.49,20.95,21.43,21.93,22.46,23,23.56,24.12,24.7,25.29,25.89,26.5,27.11,27.73,28.35,28.98,29.62,30.26,30.92,31.58,32.26,32.95,33.66,34.39,35.14,35.9,36.68,37.48,38.3,39.14,40,40.87,41.76,42.67,43.59,44.52,45.48,46.45,47.44,48.45,49.48,50.51,51.56,52.61,53.67,54.75,55.83,56.93,58.04,59.17,60.31,61.47,62.64,63.83,65.04,66.26,67.5,68.76,70.04,71.33,72.64,73.97,75.31,76.68,78.07,79.48,80.9,82.36,83.83,85.33,86.84,88.38,89.94,91.52,93.11,94.72,96.35,97.98
GDPPCP[9],Mexico,Thousand 2011$,SSP5,17.96,18.38,18.84,19.33,19.86,20.43,21.06,21.74,22.48,23.28,24.15,25.08,26.08,27.14,28.25,29.44,30.67,31.94,33.24,34.57,35.92,37.31,38.72,40.17,41.66,43.18,44.73,46.32,47.95,49.62,51.32,53.07,54.85,56.68,58.53,60.43,62.36,64.33,66.33,68.36,70.42,72.52,74.66,76.83,79.05,81.3,83.58,85.89,88.22,90.58,92.96,95.37,97.8,100.3,102.7,105.3,107.8,110.4,113,115.7,118.4,121.1,123.9,126.8,129.7,132.6,135.6,138.7,141.8,145,148.3,151.6,154.9,158.4,161.9,165.4,169.1,172.8,176.5,180.4,184.3,188.3,192.4,196.6
GDPPCP[1],Micronesia,Thousand 2011$,IF,3.179,3.184,3.224,3.168,3.066,3.083,3.18,3.189,3.212,3.23,3.249,3.271,3.295,3.323,3.355,3.389,3.427,3.468,3.513,3.56,3.608,3.657,3.709,3.788,3.801,3.809,3.837,3.877,3.919,3.964,4.012,4.064,4.119,4.176,4.236,4.298,4.36,4.424,4.489,4.554,4.622,4.692,4.788,4.869,4.938,5.007,5.08,5.157,5.237,5.321,5.408,5.5,5.596,5.696,5.799,5.906,6.015,6.129,6.247,6.368,6.494,6.626,6.762,6.902,7.047,7.196,7.349,7.501,7.658,7.818,7.975,8.135,8.298,8.464,8.635,8.81,8.988,9.171,9.358,9.551,9.748,9.951,10.16,10.37
GDPPCP[5],Micronesia,Thousand 2011$,SSP1,3.179,3.209,3.241,3.274,3.31,3.347,3.387,3.412,3.501,3.553,3.609,3.668,3.729,3.792,3.858,3.925,3.995,4.068,4.142,4.219,4.297,4.379,4.46,4.545,4.632,4.723,4.817,4.914,5.014,5.117,5.224,5.335,5.453,5.576,5.705,5.839,5.976,6.117,6.26,6.404,6.549,6.694,6.839,6.982,7.124,7.264,7.396,7.525,7.653,7.78,7.905,8.029,8.152,8.274,8.392,8.507,8.617,8.722,8.821,8.916,9.007,9.095,9.176,9.253,9.324,9.391,9.444,9.491,9.531,9.569,9.597,9.624,9.65,9.677,9.704,9.732,9.759,9.785,9.808,9.829,9.847,9.861,9.873,9.882
GDPPCP[6],Micronesia,Thousand 2011$,SSP2,3.179,3.201,3.224,3.247,3.272,3.299,3.327,3.339,3.424,3.481,3.524,3.57,3.618,3.668,3.721,3.774,3.83,3.887,3.946,4.006,4.068,4.133,4.196,4.262,4.332,4.405,4.482,4.56,4.641,4.724,4.809,4.897,4.988,5.084,5.185,5.289,5.397,5.509,5.624,5.742,5.862,5.983,6.105,6.229,6.354,6.481,6.609,6.738,6.869,7.002,7.138,7.272,7.41,7.551,7.693,7.838,7.984,8.131,8.279,8.427,8.578,8.731,8.886,9.046,9.21,9.379,9.55,9.727,9.91,10.1,10.28,10.48,10.68,10.88,11.11,11.35,11.59,11.83,12.09,12.35,12.62,12.91,13.2,13.5
GDPPCP[7],Micronesia,Thousand 2011$,SSP3,3.179,3.178,3.175,3.17,3.163,3.156,3.148,3.129,3.176,3.218,3.266,3.316,3.332,3.353,3.375,3.399,3.424,3.451,3.479,3.508,3.538,3.568,3.599,3.63,3.663,3.698,3.733,3.77,3.808,3.849,3.891,3.936,3.983,4.034,4.086,4.14,4.195,4.251,4.308,4.365,4.423,4.481,4.54,4.601,4.662,4.724,4.788,4.853,4.919,4.987,5.057,5.129,5.202,5.289,5.376,5.463,5.551,5.64,5.732,5.825,5.92,6.017,6.114,6.214,6.314,6.416,6.519,6.624,6.731,6.839,6.944,7.052,7.161,7.273,7.387,7.505,7.626,7.751,7.879,8.011,8.145,8.281,8.419,8.558
GDPPCP[8],Micronesia,Thousand 2011$,SSP4,3.179,3.193,3.206,3.22,3.235,3.25,3.266,3.264,3.332,3.394,3.434,3.464,3.497,3.532,3.567,3.604,3.642,3.681,3.722,3.764,3.807,3.851,3.894,3.939,3.986,4.035,4.085,4.136,4.188,4.24,4.292,4.345,4.4,4.457,4.516,4.577,4.639,4.704,4.769,4.835,4.902,4.969,5.036,5.102,5.17,5.239,5.308,5.378,5.45,5.524,5.6,5.678,5.761,5.846,5.934,6.025,6.118,6.215,6.315,6.417,6.519,6.623,6.731,6.84,6.954,7.072,7.194,7.321,7.454,7.593,7.732,7.878,8.03,8.19,8.358,8.536,8.735,8.942,9.154,9.375,9.607,9.85,10.1,10.37
GDPPCP[9],Micronesia,Thousand 2011$,SSP5,3.179,3.226,3.277,3.332,3.393,3.459,3.53,3.556,3.632,3.705,3.781,3.86,3.942,4.027,4.115,4.206,4.301,4.398,4.498,4.6,4.705,4.812,4.921,5.033,5.148,5.259,5.369,5.481,5.599,5.72,5.84,5.961,6.081,6.199,6.315,6.431,6.54,6.647,6.752,6.852,6.909,6.953,6.977,6.976,6.957,6.909,6.836,6.728,6.586,6.399,6.162,5.849,5.304,5.064,5.124,5.205,5.288,5.368,5.446,5.522,5.597,5.674,5.755,5.839,5.926,6.016,6.107,6.196,6.283,6.372,6.458,6.545,6.634,6.726,6.817,6.913,7.007,7.1,7.191,7.281,7.37,7.458,7.546,7.635
GDPPCP[1],Moldova; Republic of,Thousand 2011$,IF,6.234,6.436,6.582,6.049,6.314,6.629,6.978,7.04,7.178,7.315,7.451,7.592,7.74,7.898,8.069,8.248,8.437,8.633,8.833,9.036,9.237,9.435,9.628,9.816,10,10.18,10.36,10.54,10.72,10.89,11.07,11.24,11.42,11.59,11.75,11.92,12.09,12.26,12.43,12.61,12.81,13.02,13.24,13.49,13.74,14.01,14.3,14.61,14.93,15.26,15.61,15.97,16.34,16.72,17.11,17.51,17.93,18.35,18.78,19.23,19.7,20.19,20.71,21.26,21.85,22.47,23.11,23.79,24.5,25.24,26.03,26.87,27.74,28.67,29.65,30.67,31.75,32.87,34.03,35.25,36.48,37.77,39.1,40.49
GDPPCP[5],Moldova; Republic of,Thousand 2011$,SSP1,6.234,6.614,7.029,7.482,7.976,8.514,9.097,9.726,10.4,11.13,11.9,12.72,13.6,14.54,15.54,16.59,17.69,18.83,20.01,21.22,22.45,23.72,25,26.3,27.61,28.94,30.27,31.6,32.92,34.24,35.55,36.85,38.13,39.4,40.65,41.89,43.11,44.34,45.58,46.82,48.09,49.36,50.67,52.01,53.39,54.79,56.23,57.68,59.13,60.58,62.04,63.49,64.92,66.32,67.69,69.03,70.34,71.65,72.99,74.35,75.73,77.13,78.55,79.96,81.39,82.83,84.27,85.74,87.22,88.73,90.25,91.79,93.35,94.93,96.52,98.12,99.73,101.3,103,104.6,106.2,107.8,109.4,110.9
GDPPCP[6],Moldova; Republic of,Thousand 2011$,SSP2,6.234,6.6,6.989,7.402,7.838,8.301,8.788,9.295,9.822,10.37,10.93,11.52,12.12,12.75,13.39,14.06,14.75,15.46,16.18,16.92,17.67,18.44,19.22,20.01,20.81,21.62,22.44,23.26,24.09,24.91,25.74,26.57,27.4,28.23,29.05,29.88,30.71,31.56,32.42,33.3,34.21,35.14,36.1,37.09,38.12,39.18,40.28,41.39,42.53,43.68,44.85,46.04,47.23,48.41,49.6,50.78,51.96,53.16,54.38,55.62,56.88,58.16,59.46,60.76,62.08,63.41,64.75,66.11,67.49,68.87,70.27,71.69,73.12,74.56,76.01,77.47,78.95,80.43,81.92,83.41,84.91,86.42,87.93,89.45
GDPPCP[7],Moldova; Republic of,Thousand 2011$,SSP3,6.234,6.587,6.955,7.336,7.729,8.136,8.552,8.973,9.399,9.827,10.26,10.69,11.12,11.55,11.98,12.41,12.83,13.25,13.68,14.11,14.53,14.96,15.39,15.81,16.23,16.64,17.04,17.44,17.83,18.21,18.58,18.94,19.29,19.64,19.99,20.33,20.67,21.02,21.37,21.74,22.12,22.51,22.93,23.36,23.81,24.28,24.76,25.26,25.77,26.28,26.8,27.32,27.84,28.36,28.88,29.39,29.9,30.41,30.92,31.43,31.94,32.46,32.97,33.48,33.98,34.47,34.96,35.45,35.95,36.44,36.94,37.44,37.94,38.45,38.96,39.48,40,40.53,41.06,41.59,42.13,42.66,43.2,43.75
GDPPCP[8],Moldova; Republic of,Thousand 2011$,SSP4,6.234,6.599,6.986,7.398,7.833,8.296,8.783,9.295,9.831,10.39,10.98,11.58,12.22,12.88,13.56,14.26,14.99,15.74,16.51,17.3,18.11,18.93,19.77,20.62,21.49,22.36,23.24,24.13,25.03,25.93,26.83,27.74,28.65,29.57,30.48,31.4,32.32,33.27,34.24,35.23,36.26,37.31,38.4,39.53,40.7,41.9,43.15,44.41,45.7,47.01,48.34,49.69,51.03,52.38,53.72,55.05,56.38,57.73,59.1,60.5,61.93,63.38,64.84,66.32,67.81,69.32,70.83,72.37,73.93,75.52,77.12,78.75,80.4,82.07,83.76,85.47,87.2,88.95,90.71,92.48,94.26,96.05,97.84,99.62
GDPPCP[9],Moldova; Republic of,Thousand 2011$,SSP5,6.234,6.626,7.064,7.554,8.102,8.714,9.393,10.14,10.95,11.83,12.78,13.8,14.9,16.08,17.35,18.69,20.11,21.59,23.1,24.66,26.25,27.87,29.52,31.21,32.91,34.64,36.38,38.13,39.88,41.63,43.39,45.14,46.89,48.63,50.38,52.11,53.85,55.61,57.41,59.24,61.1,63.01,64.98,67.01,69.1,71.26,73.47,75.72,78,80.29,82.61,84.94,87.26,89.57,91.86,94.11,96.36,98.63,101,103.4,105.8,108.3,110.9,113.4,116,118.7,121.4,124.1,126.9,129.8,132.8,135.8,138.9,142.1,145.4,148.7,152.2,155.7,159.3,163,166.7,170.5,174.3,178.1
GDPPCP[1],Mongolia,Thousand 2011$,IF,11.63,12.09,12.22,11.21,11.57,12.14,12.67,12.97,13.3,13.64,14.02,14.43,14.9,15.39,15.9,16.44,17.01,17.59,18.19,18.81,19.45,20.11,20.78,21.48,22.26,23.07,23.99,24.93,25.88,26.85,27.85,28.8,29.8,30.8,31.9,32.96,34.03,35.1,36.19,37.3,38.31,39.42,40.72,42.09,43.56,45.1,46.7,48.34,50.03,51.76,53.51,55.31,57.32,59.35,61.42,63.53,65.62,67.69,69.62,71.49,73.3,75.08,76.81,78.5,80.15,81.78,83.4,85,86.58,88.14,89.68,91.24,92.76,94.25,95.74,97.2,98.61,99.99,101.3,102.5,103.8,105.1,106.4,107.8
GDPPCP[5],Mongolia,Thousand 2011$,SSP1,11.63,12.64,13.7,14.81,15.97,17.18,18.45,19.81,21.26,22.79,24.41,26.12,27.91,29.77,31.71,33.7,35.76,37.84,39.94,42.06,44.19,46.31,48.43,50.53,52.62,54.69,56.72,58.73,60.7,62.64,64.55,66.42,68.26,70.07,71.85,73.6,75.33,77.05,78.79,80.52,82.27,84.02,85.77,87.53,89.29,91.05,92.8,94.55,96.28,97.99,99.69,101.4,103,104.5,106,107.4,108.8,110.1,111.4,112.7,114,115.3,116.6,117.9,119.1,120.4,121.6,122.9,124.2,125.5,126.8,128.1,129.4,130.7,132,133.4,134.7,136.1,137.4,138.7,140.1,141.4,142.6,143.9
GDPPCP[6],Mongolia,Thousand 2011$,SSP2,11.63,12.6,13.58,14.58,15.58,16.58,17.6,18.63,19.7,20.79,21.91,23.05,24.22,25.41,26.61,27.84,29.08,30.34,31.62,32.91,34.22,35.53,36.85,38.17,39.49,40.82,42.14,43.46,44.78,46.09,47.4,48.7,50.01,51.31,52.62,53.93,55.25,56.59,57.95,59.35,60.77,62.23,63.7,65.2,66.72,68.26,69.81,71.38,72.96,74.55,76.15,77.75,79.33,80.87,82.39,83.88,85.34,86.78,88.22,89.65,91.08,92.49,93.91,95.33,96.74,98.16,99.58,101,102.5,103.9,105.4,106.9,108.4,109.9,111.4,112.9,114.5,116,117.6,119.1,120.7,122.2,123.8,125.3
GDPPCP[7],Mongolia,Thousand 2011$,SSP3,11.63,12.56,13.49,14.39,15.26,16.11,16.92,17.73,18.52,19.31,20.09,20.86,21.62,22.35,23.07,23.78,24.47,25.15,25.83,26.51,27.19,27.86,28.51,29.16,29.78,30.4,31,31.58,32.16,32.72,33.27,33.82,34.36,34.89,35.42,35.95,36.48,37.02,37.58,38.14,38.72,39.31,39.92,40.54,41.16,41.8,42.45,43.1,43.76,44.41,45.07,45.71,46.35,46.97,47.57,48.15,48.71,49.27,49.81,50.35,50.88,51.41,51.93,52.44,52.95,53.45,53.95,54.45,54.96,55.46,55.97,56.49,57,57.52,58.04,58.57,59.09,59.62,60.15,60.67,61.19,61.7,62.2,62.68
GDPPCP[8],Mongolia,Thousand 2011$,SSP4,11.63,12.6,13.58,14.57,15.58,16.58,17.6,18.65,19.74,20.86,22.03,23.23,24.45,25.7,26.96,28.25,29.55,30.87,32.21,33.57,34.93,36.31,37.69,39.06,40.44,41.82,43.2,44.58,45.95,47.32,48.69,50.07,51.43,52.8,54.17,55.53,56.91,58.3,59.72,61.16,62.63,64.13,65.65,67.19,68.75,70.33,71.92,73.52,75.12,76.73,78.35,79.95,81.54,83.08,84.6,86.07,87.51,88.95,90.37,91.79,93.21,94.63,96.04,97.45,98.86,100.3,101.7,103.1,104.5,106,107.5,108.9,110.4,112,113.5,115.1,116.6,118.2,119.8,121.4,123.1,124.7,126.3,127.8
GDPPCP[9],Mongolia,Thousand 2011$,SSP5,11.63,12.67,13.8,15.01,16.31,17.71,19.21,20.84,22.6,24.51,26.54,28.71,31,33.4,35.91,38.51,41.2,43.92,46.67,49.43,52.2,54.96,57.72,60.48,63.22,65.94,68.64,71.31,73.96,76.58,79.18,81.75,84.31,86.84,89.36,91.87,94.38,96.9,99.47,102.1,104.7,107.4,110.1,112.8,115.6,118.4,121.3,124.1,127,129.9,132.8,135.7,138.5,141.3,144.1,146.8,149.4,152,154.7,157.3,160,162.7,165.4,168.1,170.9,173.6,176.4,179.3,182.2,185.1,188.1,191.2,194.2,197.4,200.6,203.8,207.1,210.5,213.8,217.2,220.6,224,227.4,230.8
GDPPCP[1],Montenegro,Thousand 2011$,IF,16.48,17.1,17.48,14.56,15.58,16.48,17.11,17.19,17.22,17.39,17.53,17.69,17.83,17.97,18.13,18.3,18.51,18.74,18.99,19.24,19.48,19.74,20.02,20.3,20.6,20.9,21.22,21.55,21.89,22.24,22.6,22.96,23.33,23.72,24.11,24.52,24.94,25.38,25.83,26.3,26.78,27.28,27.79,28.35,28.93,29.56,30.21,30.9,31.63,32.39,33.16,33.97,34.83,35.72,36.66,37.64,38.67,39.74,40.87,42.05,43.27,44.54,45.86,47.23,48.69,50.29,51.9,53.54,55.23,56.95,58.73,60.57,62.45,64.37,66.33,68.33,70.35,72.42,74.52,76.65,78.81,81.02,83.29,85.61
