ModelScenario,CumulativeCO2post2010,"Cumulative CO2 emissions (2010-2100, thousand Gt)",divergence0550steps,divergence0550aps,tolerance03in2005to2050steps,tolerance03in2005to2050aps
POLES AMPEREAMPERE2-550-LimSW-OPT,2102372.8376014456,2.1023728376014454,-0.5357908261639859,0.5578101831693475,N,N
POLES AMPEREAMPERE2-550-LowEI-OPT,2122441.652452534,2.122441652452534,-0.5790189145973357,0.5145820947359976,N,N
POLES AMPEREAMPERE2-550-NoCCS-OPT,2125982.756378664,2.125982756378664,-0.5175520076597528,0.5760490016735806,N,N
POLES AMPEREAMPERE2-550-NucOff-OPT,2111612.6216129297,2.1116126216129296,-0.6002069989066742,0.4933940104266592,N,N
POLES AMPEREAMPERE2-Base-Conv-OPT,6185139.874054485,6.185139874054485,1.491724786733239,2.5853257960665723,N,N
POLES AMPEREAMPERE2-Base-EERE-OPT,4040085.591863096,4.040085591863096,0.746765428618951,1.8403664379522844,N,N
POLES AMPEREAMPERE2-Base-FullTech-OPT,5578538.575643153,5.578538575643153,1.3206028185640846,2.414203827897418,N,N
POLES AMPEREAMPERE2-Base-LimBio-OPT,5763984.937371862,5.763984937371862,1.399738986765008,2.4933399960983413,N,N
POLES AMPEREAMPERE2-Base-LimSW-OPT,5991655.229192835,5.991655229192835,1.4164110088111435,2.5100120181444767,N,N
POLES AMPEREAMPERE2-Base-LowEI-OPT,3853282.0196277704,3.8532820196277706,0.6426935701038281,1.7362945794371614,N,N
POLES AMPEREAMPERE2-Base-NucOff-OPT,5915071.1046784315,5.9150711046784314,1.4420234537397296,2.535624463073063,N,N
POLES AMPEREAMPERE3-450,1109958.1649448506,1.1099581649448507,-2.259328580859577,-1.1657275715262434,N,N
POLES AMPEREAMPERE3-450P-CE,1354231.4929445332,1.3542314929445332,-1.971369463844057,-0.8777684545107238,N,N
POLES AMPEREAMPERE3-450P-EU,1505030.922356218,1.5050309223562182,-1.8973401347678136,-0.8037391254344801,N,N
POLES AMPEREAMPERE3-550,2100564.3394637383,2.1005643394637383,-0.6361396663232808,0.45746134301005253,N,N
POLES AMPEREAMPERE3-550P-EU,2312008.4989126767,2.3120084989126766,-0.5581898312088244,0.535411178124509,N,N
POLES AMPEREAMPERE3-Base,5652928.256993414,5.652928256993414,1.3466522063391295,2.4402532156724632,N,N
POLES AMPEREAMPERE3-Base-EUback,5619713.824524224,5.619713824524224,1.32944072627894,2.4230417356122738,N,N
POLES AMPEREAMPERE3-CF450,1103651.4931284206,1.1036514931284205,-2.409529293113325,-1.315928283779992,N,N
POLES AMPEREAMPERE3-CF450P-EU,1627737.1069694078,1.6277371069694078,-1.6777180388647275,-0.584117029531394,N,N
POLES AMPEREAMPERE3-CF550,2118092.940417537,2.118092940417537,-0.6039364577613069,0.48966455157202643,N,N
POLES AMPEREAMPERE3-RefP-CEback,3807769.270617231,3.807769270617231,0.7177247802984413,1.8113257896317747,N,N
POLES AMPEREAMPERE3-RefP-EUback,4119377.1230822927,4.119377123082293,0.9210295041690527,2.014630513502386,N,N
POLES AMPEREAMPERE3-RefPol,4122561.271894565,4.122561271894565,0.9150757759122327,2.008676785245566,N,N
POLES EMF27EMF27-450-Conv,973644.474560894,0.973644474560894,-3.7883985784458174,-2.694797569112484,N,N
POLES EMF27EMF27-450-EERE,989672.6493340902,0.9896726493340902,-3.3573304964735895,-2.2637294871402562,N,N
POLES EMF27EMF27-450-FullTech,940688.790885542,0.940688790885542,-3.159906824355383,-2.0663058150220497,N,N
POLES EMF27EMF27-450-LimBio,977689.6731813689,0.9776896731813689,-3.4695142902398337,-2.3759132809065004,N,N
POLES EMF27EMF27-450-LimSW,924293.9673962145,0.9242939673962145,-3.1221521519434288,-2.0285511426100955,N,N
POLES EMF27EMF27-450-LowEI,951096.8166431747,0.9510968166431747,-3.138884468280542,-2.0452834589472086,N,N
POLES EMF27EMF27-450-NoCCS,965798.8919983798,0.9657988919983799,-4.080364545613789,-2.986763536280456,N,N
POLES EMF27EMF27-450-NucOff,941013.8850891299,0.9410138850891299,-3.198629134490041,-2.1050281251567076,N,N
POLES EMF27EMF27-550-Conv,1686871.2397856903,1.6868712397856904,-1.7296794158683602,-0.6360784065350267,N,N
POLES EMF27EMF27-550-EERE,1701029.1453435447,1.7010291453435447,-1.4829914222100191,-0.38939041287668563,N,N
POLES EMF27EMF27-550-FullTech,1685615.840907535,1.685615840907535,-1.416797251573164,-0.32319624223983046,N,N
POLES EMF27EMF27-550-LimBio,1681104.4461491238,1.6811044461491238,-1.5732749477627115,-0.479673938429378,N,N
POLES EMF27EMF27-550-LimSW,1674177.1108425504,1.6741771108425505,-1.4813981812832147,-0.3877971719498814,N,N
POLES EMF27EMF27-550-LowEI,1688120.0523101673,1.6881200523101674,-1.4151176544939164,-0.3215166451605831,N,N
POLES EMF27EMF27-550-NoCCS,1699740.167110078,1.699740167110078,-1.4486579133156061,-0.35505690398227263,N,N
POLES EMF27EMF27-550-NucOff,1685230.9429747416,1.6852309429747416,-1.4778228842260588,-0.3842218748927255,N,N
POLES EMF27EMF27-Base-Conv,6229576.489962149,6.22957648996215,1.4980532858768294,2.591654295210163,N,N
POLES EMF27EMF27-Base-EERE,4211541.425295418,4.211541425295418,0.880248752782479,1.9738497621158124,N,N
POLES EMF27EMF27-Base-FullTech,5653173.55653938,5.65317355653938,1.3426016052665566,2.43620261459989,N,N
POLES EMF27EMF27-Base-LimBio,5819861.203839516,5.819861203839516,1.4193665908328277,2.512967600166161,N,N
POLES EMF27EMF27-Base-LimSW,6045589.140694816,6.0455891406948155,1.4222955612545047,2.515896570587838,N,N
POLES EMF27EMF27-Base-LowEI,3872843.9362840992,3.872843936284099,0.7088951129026774,1.8024961222360107,N,N
POLES EMF27EMF27-Base-NucOff,6005128.460590846,6.0051284605908455,1.466011569116863,2.559612578450196,N,N
POLES EMF27EMF27-G8-EERE,1803596.0464577926,1.8035960464577927,-1.3555738134291908,-0.2619728040958573,N,Y
POLES EMF27EMF27-G8-FullTech,2017815.8097363806,2.0178158097363807,-1.3367320368442708,-0.2431310275109373,N,Y
REMIND 1.3AME 2.6 W/m2 OS,1172230.0457384542,1.1722300457384542,-2.5031853805930457,-1.4095843712597125,N,N
REMIND 1.3AME 3.7 W/m2 NTE,2261135.329205915,2.261135329205915,-0.8553882861280824,0.238212723205251,N,Y
REMIND 1.3AME CO2 price $10 (5% p.a.),2463826.3631121516,2.4638263631121515,-0.02168574702814774,1.0719152623051857,Y,N
REMIND 1.3AME CO2 price $30 (5% p.a.),1335207.1236272422,1.3352071236272423,-2.0100796893608535,-0.91647868002752,N,N
REMIND 1.3AME CO2 price $50 (5% p.a.),913739.2063137703,0.9137392063137703,-3.284780028164569,-2.1911790188312357,N,N
REMIND 1.3AME Reference,6224602.908559151,6.224602908559151,1.6749287895796372,2.7685297989129705,N,N
REMIND 1.4ROSE 450 DEF,1176605.7428615391,1.176605742861539,-2.064974453878842,-0.9713734445455084,N,N
REMIND 1.4ROSE 450 FS Gr,1186214.2773535543,1.1862142773535542,-1.9910606004032,-0.8974595910698668,N,N
REMIND 1.4ROSE 450 FS Gr SL Con,1182712.8925337428,1.182712892533743,-2.0465780586144433,-0.9529770492811098,N,N
REMIND 1.4ROSE 450 HI Coal,1155769.7172416872,1.1557697172416872,-2.158452076055196,-1.0648510667218625,N,N
REMIND 1.4ROSE 450 HI Fos,1187485.7023284894,1.1874857023284895,-1.9993456267351206,-0.9057446174017871,N,N
REMIND 1.4ROSE 450 HI Pop,1146938.6755001985,1.1469386755001985,-2.3687081427066654,-1.2751071333733321,N,N
REMIND 1.4ROSE 450 LO Fos,1154350.6315434517,1.1543506315434517,-2.079441986230199,-0.9858409768968655,N,N
REMIND 1.4ROSE 450 LO Oil,1159271.759667542,1.1592717596675421,-2.121656702200043,-1.02805569286671,N,N
REMIND 1.4ROSE 450 SL Gr,1164745.7376010153,1.1647457376010153,-2.1461483263755294,-1.0525473170421962,N,N
REMIND 1.4ROSE 550 DEF,2185452.090639005,2.185452090639005,-0.7010629519744505,0.392538057358883,N,N
REMIND 1.4ROSE 550 FS Gr,2184845.4455681876,2.184845445568188,-0.7188207181030193,0.37478029123031403,N,N
REMIND 1.4ROSE 550 FS Gr SL Con,2174833.120104563,2.1748331201045628,-0.6647939889008586,0.42880702043247476,N,N
REMIND 1.4ROSE 550 HI Coal,2176627.8259747564,2.1766278259747565,-0.7226019560747606,0.37099905325857274,N,N
REMIND 1.4ROSE 550 HI Fos,2196024.784253537,2.196024784253537,-0.7009461531057166,0.39265485622761676,N,N
REMIND 1.4ROSE 550 HI Gas,2157700.3630346577,2.1577003630346576,-0.7496698661304375,0.34393114320289586,N,N
REMIND 1.4ROSE 550 HI Pop,2144549.764083836,2.1445497640838362,-0.6753574655441041,0.4182435437892292,N,N
REMIND 1.4ROSE 550 LO Fos,2193490.6414841237,2.1934906414841238,-0.48632652880511273,0.6072744805282206,N,N
REMIND 1.4ROSE 550 LO Oil,2117157.90958245,2.11715790958245,-0.8409036445422972,0.2526973647910362,N,Y
REMIND 1.4ROSE 550 SL Gr,2184548.2699163873,2.1845482699163874,-0.6832752989288178,0.4103257104045156,N,N
REMIND 1.4ROSE BAU DEF,5684341.429667107,5.684341429667107,1.3750114368289585,2.4686124461622923,N,N
REMIND 1.4ROSE BAU FS Gr,6051219.796911085,6.051219796911085,1.5099660575347529,2.603567066868086,N,N
REMIND 1.4ROSE BAU FS Gr SL Con,5669877.271952046,5.669877271952046,1.2850685768960681,2.3786695862294014,N,N
REMIND 1.4ROSE BAU HI Coal,6307645.3701933045,6.307645370193304,1.4794964583425796,2.573097467675913,N,N
REMIND 1.4ROSE BAU HI Fos,6250233.657803208,6.250233657803208,1.466766952202521,2.5603679615358543,N,N
REMIND 1.4ROSE BAU HI Gas,5983894.625809692,5.9838946258096914,1.4309315921196841,2.524532601453018,N,N
REMIND 1.4ROSE BAU HI Pop,5415293.620223916,5.415293620223916,1.1662086540950591,2.2598096634283924,N,N
REMIND 1.4ROSE BAU LO Fos,4335773.081088282,4.335773081088282,0.6769327066136438,1.7705337159469772,N,N
REMIND 1.4ROSE BAU LO Oil,6466678.026562483,6.466678026562483,1.5699652954366607,2.663566304769994,N,N
REMIND 1.4ROSE BAU SL Gr,5252192.182253569,5.2521921822535695,1.2470508781735785,2.3406518875069118,N,N
REMIND 1.4ROSE WEAK-2020 DEF,1207752.5151516579,1.207752515151658,-2.568140979941849,-1.4745399706085158,N,N
REMIND 1.4ROSE WEAK-2030 DEF,1251501.4230073907,1.2515014230073906,-3.4558104718869287,-2.3622094625535954,N,N
REMIND 1.4ROSE WEAK-POL DEF,4745663.630213713,4.745663630213714,1.0549897457014743,2.1485907550348076,N,N
REMIND 1.5AMPERE2-450-Conv-HST,1186575.5897687185,1.1865755897687185,-3.498970015521282,-2.4053690061879487,N,N
REMIND 1.5AMPERE2-450-Conv-LST,1183784.3041077307,1.1837843041077307,-3.393830249327168,-2.300229239993835,N,N
REMIND 1.5AMPERE2-450-Conv-OPT,1182376.9855381702,1.1823769855381703,-2.577783669906068,-1.4841826605727348,N,N
REMIND 1.5AMPERE2-450-EERE-OPT,1181091.6589091988,1.1810916589091989,-2.526760943157913,-1.4331599338245797,N,N
REMIND 1.5AMPERE2-450-FullTech-HST,1179282.779085365,1.1792827790853648,-2.2104443022404356,-1.1168432929071022,N,N
REMIND 1.5AMPERE2-450-FullTech-LST,1174102.2399848667,1.1741022399848666,-1.8902029798880684,-0.7966019705547349,N,N
REMIND 1.5AMPERE2-450-FullTech-OPT,1172136.0295497528,1.172136029549753,-1.6150622577341482,-0.5214612484008148,N,N
REMIND 1.5AMPERE2-450-LimBio-HST,1187053.270264276,1.187053270264276,-3.504981658584939,-2.4113806492516057,N,N
REMIND 1.5AMPERE2-450-LimBio-LST,1183490.2951898426,1.1834902951898425,-3.3365906894201043,-2.242989680086771,N,N
REMIND 1.5AMPERE2-450-LimBio-OPT,1181095.8849599764,1.1810958849599764,-2.3930744294088804,-1.2994734200755471,N,N
REMIND 1.5AMPERE2-450-LimSW-HST,1183240.436166987,1.183240436166987,-3.1377382731065095,-2.0441372637731763,N,N
REMIND 1.5AMPERE2-450-LimSW-LST,1179798.1527676026,1.1797981527676027,-2.628924222598042,-1.5353232132647086,N,N
REMIND 1.5AMPERE2-450-LimSW-OPT,1176095.6698045132,1.1760956698045133,-2.066225797987672,-0.9726247886543387,N,N
REMIND 1.5AMPERE2-450-LowEI-HST,1175380.9234866214,1.1753809234866213,-1.7287939705536104,-0.6351929612202769,N,N
REMIND 1.5AMPERE2-450-LowEI-LST,1171417.247389513,1.171417247389513,-1.5192301721545967,-0.4256291628212634,N,N
REMIND 1.5AMPERE2-450-LowEI-OPT,1170073.802999517,1.170073802999517,-1.3978451531745426,-0.3042441438412091,N,N
REMIND 1.5AMPERE2-450-NoCCS-OPT,1181412.2517874467,1.1814122517874466,-2.4323013774722724,-1.3387003681389391,N,N
REMIND 1.5AMPERE2-450-NucOff-HST,1178880.1045490087,1.1788801045490087,-2.202806302641677,-1.1092052933083434,N,N
REMIND 1.5AMPERE2-450-NucOff-LST,1173269.3894407866,1.1732693894407866,-1.8423080194565995,-0.748707010123266,N,N
REMIND 1.5AMPERE2-450-NucOff-OPT,1170564.3960850567,1.1705643960850567,-1.5314527404003146,-0.43785173106698116,N,N
REMIND 1.5AMPERE2-550-Conv-OPT,2086817.6241584802,2.0868176241584804,-0.9339286261278799,0.15967238320545352,N,Y
REMIND 1.5AMPERE2-550-EERE-OPT,2076155.1935563597,2.07615519355636,-0.38994841095345895,0.7036525983798745,N,N
REMIND 1.5AMPERE2-550-FullTech-HST,2077459.2257117722,2.077459225711772,-0.1817058538694973,0.911895155463836,Y,N
REMIND 1.5AMPERE2-550-FullTech-LST,2075795.8816589992,2.0757958816589994,-0.18834207193546665,0.9052589373978668,Y,N
REMIND 1.5AMPERE2-550-FullTech-OPT,2074822.6340181436,2.0748226340181435,-0.19117247208523067,0.9024285372481027,Y,N
REMIND 1.5AMPERE2-550-LimBio-OPT,2083382.311023562,2.083382311023562,-0.7512979957444718,0.3423030135888616,N,N
REMIND 1.5AMPERE2-550-LimSW-OPT,2079020.5023646052,2.0790205023646053,-0.4928077901892495,0.6007932191440839,N,N
REMIND 1.5AMPERE2-550-LowEI-OPT,2073413.4976926283,2.0734134976926284,-0.17357224166029048,0.9200287676730429,Y,N
REMIND 1.5AMPERE2-550-NoCCS-OPT,2080694.6824749887,2.080694682474989,-0.49630871758921935,0.597292291744114,N,N
REMIND 1.5AMPERE2-550-NucOff-OPT,2074816.9125028704,2.0748169125028704,-0.17993028311440876,0.9136707262189246,Y,N
REMIND 1.5AMPERE2-Base-Conv-OPT,6341498.308098783,6.341498308098783,1.6140491503694205,2.707650159702754,N,N
REMIND 1.5AMPERE2-Base-EERE-OPT,4951255.107159429,4.9512551071594295,0.9918131833072076,2.085414192640541,N,N
REMIND 1.5AMPERE2-Base-FullTech-OPT,6184352.209002948,6.184352209002949,1.6485768906446157,2.742177899977949,N,N
REMIND 1.5AMPERE2-Base-LimBio-OPT,6213554.703664602,6.2135547036646015,1.6391132038736465,2.7327142132069797,N,N
REMIND 1.5AMPERE2-Base-LimSW-OPT,6272012.201295494,6.272012201295494,1.6364049946944803,2.730006004027814,N,N
REMIND 1.5AMPERE2-Base-LowEI-OPT,4856378.315937715,4.8563783159377145,0.9615616759774467,2.05516268531078,N,N
REMIND 1.5AMPERE2-Base-NucOff-OPT,6292724.777681818,6.292724777681818,1.6885778547165846,2.782178864049918,N,N
REMIND 1.5AMPERE3-450,1169485.4690130001,1.169485469013,-1.560980507131159,-0.46737949779782584,N,N
REMIND 1.5AMPERE3-450P-CE,1467454.2190610722,1.4674542190610722,-1.11282025068543,-0.019219241352096406,N,Y
REMIND 1.5AMPERE3-450P-EU,1577073.1642532423,1.5770731642532423,-1.0213924277350688,0.07220858159826471,N,Y
REMIND 1.5AMPERE3-550,2071935.1055064017,2.0719351055064017,-0.17390567421586334,0.91969533511747,Y,N
REMIND 1.5AMPERE3-550P-EU,2386640.6637907806,2.3866406637907804,0.19139208834619859,1.284993097679532,Y,N
REMIND 1.5AMPERE3-Base,6169082.807032801,6.169082807032801,1.6535719615424727,2.747172970875806,N,N
REMIND 1.5AMPERE3-Base-EU,6041235.611548833,6.041235611548832,1.509358184246112,2.602959193579445,N,N
REMIND 1.5AMPERE3-Base-EUback,6146710.748743076,6.146710748743076,1.6019255287047294,2.6955265380380626,N,N
REMIND 1.5AMPERE3-CF450,1170907.8566686378,1.1709078566686377,-1.5934874796167855,-0.499886470283452,N,N
REMIND 1.5AMPERE3-CF450P-EU,1652622.1128813177,1.6526221128813177,-0.9534920411373052,0.14010896819602814,N,Y
REMIND 1.5AMPERE3-CF550,2073946.9663060016,2.0739469663060017,-0.1789920855607401,0.9146089237725933,Y,N
REMIND 1.5AMPERE3-RefP-CE,4619401.595955703,4.619401595955703,0.881928405774275,1.9755294151076084,N,N
REMIND 1.5AMPERE3-RefP-CEback,4951878.8376879105,4.951878837687911,1.1563734529960161,2.2499744623293494,N,N
REMIND 1.5AMPERE3-RefP-EU,4986544.575530254,4.986544575530254,1.2063957657237627,2.299996775057096,N,N
REMIND 1.5AMPERE3-RefP-EUback,5041713.3800502485,5.041713380050249,1.2510359254399361,2.34463693477327,N,N
REMIND 1.5AMPERE3-RefPol,5043570.9038437605,5.043570903843761,1.2780101352989548,2.371611144632288,N,N
REMIND 1.5EMF27-450-Conv,692369.4339255019,0.6923694339255019,-5.273795509269684,-4.18019449993635,N,N
REMIND 1.5EMF27-450-EERE,660099.1671479209,0.6600991671479209,-6.554282181670414,-5.460681172337081,N,N
REMIND 1.5EMF27-450-FullTech,749967.1496075466,0.7499671496075466,-2.947734962829658,-1.8541339534963246,N,N
REMIND 1.5EMF27-450-LimBio,732477.1555298907,0.7324771555298907,-4.614089960302582,-3.520488950969249,N,N
REMIND 1.5EMF27-450-LimSW,691982.9216931652,0.6919829216931652,-4.18431042785003,-3.0907094185166963,N,N
REMIND 1.5EMF27-450-LowEI,755821.8027285178,0.7558218027285178,-2.395225805946054,-1.3016247966127206,N,N
REMIND 1.5EMF27-450-NoCCS,646026.2384684259,0.6460262384684259,-6.505414254683712,-5.411813245350379,N,N
REMIND 1.5EMF27-450-NucOff,749153.7766609403,0.7491537766609403,-2.8759538648116485,-1.7823528554783152,N,N
REMIND 1.5EMF27-550-Conv,1515010.2585504174,1.5150102585504173,-1.850857006916367,-0.7572559975830337,N,N
REMIND 1.5EMF27-550-EERE,1624780.8442274584,1.6247808442274583,-1.4273968777847061,-0.3337958684513729,N,N
REMIND 1.5EMF27-550-FullTech,1601235.4864334413,1.6012354864334413,-1.7985098436262739,-0.7049088342929406,N,N
REMIND 1.5EMF27-550-LimBio,1581761.2853541865,1.5817612853541865,-1.7696917822659861,-0.6760907729326526,N,N
REMIND 1.5EMF27-550-LimSW,1579949.826029858,1.5799498260298581,-1.8037649176563044,-0.7101639083229709,N,N
REMIND 1.5EMF27-550-LimTech,1577277.77991223,1.5772777799122302,-1.6256605149635917,-0.5320595056302582,N,N
REMIND 1.5EMF27-550-LowEI,1605285.908274551,1.605285908274551,-1.7546182827287162,-0.6610172733953827,N,N
REMIND 1.5EMF27-550-NoCCS,1614149.402772202,1.6141494027722019,-1.394728990694997,-0.30112798136166363,N,N
REMIND 1.5EMF27-550-NucOff,1594528.5287895498,1.5945285287895499,-1.8021840896825716,-0.7085830803492383,N,N
REMIND 1.5EMF27-Base-Conv,6226659.518885698,6.226659518885699,1.5272600838348618,2.620861093168195,N,N
REMIND 1.5EMF27-Base-EERE,4949968.977757982,4.949968977757982,0.9822605179649261,2.0758615272982595,N,N
REMIND 1.5EMF27-Base-FullTech,6120045.240999022,6.120045240999022,1.5419089887702877,2.635509998103621,N,N
REMIND 1.5EMF27-Base-LimBio,6111574.155124969,6.111574155124969,1.5363123663584863,2.62991337569182,N,N
REMIND 1.5EMF27-Base-LimSW,6216965.944466669,6.216965944466669,1.5411150530975433,2.6347160624308765,N,N
REMIND 1.5EMF27-Base-LimTech,6388227.829427009,6.388227829427009,1.5608101965431311,2.6544112058764644,N,N
REMIND 1.5EMF27-Base-LowEI,4875562.575195163,4.875562575195162,0.962547194487012,2.0561482038203454,N,N
REMIND 1.5EMF27-Base-NucOff,6244382.2976424135,6.244382297642414,1.5778760711873554,2.671477080520689,N,N
REMIND 1.5EMF27-FP-FullTech,4122707.8232564684,4.1227078232564685,0.7708718531352295,1.864472862468563,N,N
REMIND 1.5EMF27-G8-FullTech,1789226.7993670353,1.7892267993670352,-1.833117177403913,-0.7395161680705797,N,N
REMIND 1.5LIMITS-450,734459.7970259968,0.7344597970259968,-2.7689475634127207,-1.6753465540793875,N,N
REMIND 1.5LIMITS-500,1199003.9518781768,1.1990039518781768,-1.3524570707920027,-0.25885606145866946,N,Y
REMIND 1.5LIMITS-Base,6216224.82062697,6.21622482062697,1.6560857811045242,2.7496867904378575,N,N
REMIND 1.5LIMITS-RefPol,5027237.479241451,5.027237479241451,1.264915179662908,2.358516188996241,N,N
REMIND 1.5LIMITS-RefPol-450,760853.8023588262,0.7608538023588262,-3.6978897677062106,-2.6042887583728773,N,N
REMIND 1.5LIMITS-RefPol-450-EE,760853.8023588262,0.7608538023588262,-3.6978897677062106,-2.6042887583728773,N,N
REMIND 1.5LIMITS-RefPol-450-PC,763317.6120608369,0.7633176120608368,-3.6622983402781624,-2.568697330944829,N,N
REMIND 1.5LIMITS-RefPol-500,1219214.658288049,1.219214658288049,-1.587584181383066,-0.49398317204973274,N,N
REMIND 1.5LIMITS-RefPol2030-500,1244931.6969047857,1.2449316969047857,-1.8543204967582008,-0.7607194874248673,N,N
REMIND 1.5LIMITS-StrPol,3993065.9563755468,3.993065956375547,0.8158540054967075,1.9094550148300409,N,N
REMIND 1.5LIMITS-StrPol-450,756632.2386880051,0.7566322386880051,-3.4288095910113996,-2.3352085816780663,N,N
REMIND 1.5LIMITS-StrPol-500,1211182.3004230813,1.2111823004230813,-1.5051688336227778,-0.4115678242894443,N,N
REMIND-MAGPIESSP1-19,517318.95609906927,0.5173189560990693,-7.211021092799044,-6.11742008346571,N,N
REMIND-MAGPIESSP1-26,1288063.5991058128,1.288063599105813,-1.0992438758798189,-0.005642866546485603,N,Y
REMIND-MAGPIESSP1-34,2169975.1917638644,2.1699751917638643,-0.023184379870914318,1.0704166294624191,Y,N
REMIND-MAGPIESSP1-45,2906099.5082544168,2.9060995082544165,0.36366849398157974,1.457269503314913,N,N
REMIND-MAGPIESSP1-Baseline,3503606.895054211,3.5036068950542107,0.6284458071355876,1.722046816468921,N,N
REMIND-MAGPIESSP2-19,199723.09750634187,0.19972309750634187,NA,NA,NA,NA
REMIND-MAGPIESSP2-26,1099732.7570719097,1.0997327570719098,-1.6970123424691268,-0.6034113331357935,N,N
REMIND-MAGPIESSP2-34,1997326.359149281,1.997326359149281,-0.41445324384938353,0.6791477654839498,N,N
REMIND-MAGPIESSP2-45,2948848.275302877,2.9488482753028773,0.10582291578550967,1.199423925118843,Y,N
REMIND-MAGPIESSP2-60,4188450.4850892834,4.188450485089284,0.872851771786248,1.9664527811195813,N,N
REMIND-MAGPIESSP2-Baseline,5291053.46105682,5.29105346105682,1.1878933532106632,2.2814943625439965,N,N
REMIND-MAGPIESSP5-19,262393.2071580107,0.2623932071580107,NA,NA,NA,NA
REMIND-MAGPIESSP5-26,1127406.3891201217,1.1274063891201218,-1.08659961859609,0.007001390737243263,N,Y
REMIND-MAGPIESSP5-34,2015604.0321420317,2.015604032142032,0.14419580292079676,1.23779681225413,Y,N
REMIND-MAGPIESSP5-45,3011948.362697141,3.0119483626971406,0.485544811428681,1.5791458207620144,N,N
REMIND-MAGPIESSP5-60,4455462.446926993,4.455462446926993,1.1574827216354597,2.2510837309687934,N,N
REMIND-MAGPIESSP5-Baseline,8067121.764587302,8.067121764587302,1.9282080530923866,3.02180906242572,N,N
SGM_EMF22EMF22 3.7 NTE,1837071.487095413,1.837071487095413,NA,NA,NA,NA
SGM_EMF22EMF22 3.7 NTE w Delay,1840288.7001811182,1.8402887001811181,NA,NA,NA,NA
SGM_EMF22EMF22 3.7 OS,1837071.487095413,1.837071487095413,NA,NA,NA,NA
SGM_EMF22EMF22 3.7 OS w Delay,1840288.7001811182,1.8402887001811181,NA,NA,NA,NA
SGM_EMF22EMF22 4.5 NTE,2725142.4145590514,2.7251424145590515,NA,NA,NA,NA
SGM_EMF22EMF22 4.5 NTE w Delay,2788662.53296279,2.7886625329627903,NA,NA,NA,NA
SGM_EMF22EMF22 Reference,5159905.499035279,5.159905499035279,NA,NA,NA,NA
TIAM-ECNLIMITS-450,1021368.6102192181,1.021368610219218,-2.3660111744834267,-1.2724101651500934,N,N
TIAM-ECNLIMITS-500,1541303.642221394,1.541303642221394,-1.0142166206869911,0.07938438864634223,N,Y
TIAM-ECNLIMITS-Base,5277990.773285278,5.277990773285278,1.110011553579319,2.203612562912652,N,N
TIAM-ECNLIMITS-RefPol,3868903.2593322843,3.8689032593322845,0.6680339469849236,1.761634956318257,N,N
TIAM-ECNLIMITS-RefPol-450,1027759.6576068494,1.0277596576068495,-2.447194812471783,-1.3535938031384496,N,N
TIAM-ECNLIMITS-RefPol-450-EE,1027760.4998597768,1.027760499859777,-2.4471978218378725,-1.3535968125045392,N,N
TIAM-ECNLIMITS-RefPol-450-PC,1027760.0867380375,1.0277600867380374,-2.44719672908028,-1.3535957197469468,N,N
TIAM-ECNLIMITS-RefPol-500,1540459.8314814123,1.5404598314814122,-1.009933244053253,0.08366776528008046,N,Y
TIAM-ECNLIMITS-RefPol2030-500,1555283.2896196316,1.5552832896196316,-1.1032565139372528,-0.009655504603919285,N,Y
TIAM-ECNLIMITS-StrPol,2869119.1263794275,2.8691191263794273,0.05934664735210776,1.152947656685441,Y,N
TIAM-ECNLIMITS-StrPol-450,1017467.3620690892,1.0174673620690893,-2.348668826914822,-1.2550678175814887,N,N
TIAM-ECNLIMITS-StrPol-500,1516795.0843652992,1.5167950843652993,-0.9869346962393915,0.10666631309394192,N,Y
TIAM-WORLD 2012.2EMF27-450-Conv,935840.2170467095,0.9358402170467095,-2.7826531281878646,-1.6890521188545313,N,N
TIAM-WORLD 2012.2EMF27-450-EERE,972514.5117189845,0.9725145117189845,-2.853921892295569,-1.7603208829622359,N,N
TIAM-WORLD 2012.2EMF27-450-FullTech,975024.3276918931,0.9750243276918931,-2.9206050300381783,-1.827004020704845,N,N
TIAM-WORLD 2012.2EMF27-450-LimBio,971830.6835547125,0.9718306835547125,-2.7070720416980736,-1.6134710323647403,N,N
TIAM-WORLD 2012.2EMF27-450-LimSW,958175.6828129569,0.9581756828129568,-2.9572755982316834,-1.8636745888983501,N,N
TIAM-WORLD 2012.2EMF27-450-LowEI,975751.0710977752,0.9757510710977753,-2.7699638748944007,-1.6763628655610674,N,N
TIAM-WORLD 2012.2EMF27-450-NoCCS,974565.068880776,0.974565068880776,-2.825225211080071,-1.7316242017467376,N,N
TIAM-WORLD 2012.2EMF27-450-NucOff,969157.5095621083,0.9691575095621083,-2.9562783201168266,-1.8626773107834933,N,N
TIAM-WORLD 2012.2EMF27-550-Conv,1912658.1400119932,1.9126581400119933,-0.7941536410764822,0.29944736825685114,N,Y
TIAM-WORLD 2012.2EMF27-550-EERE,1934191.2126515494,1.9341912126515495,-0.7921826424365361,0.3014183668967972,N,N
TIAM-WORLD 2012.2EMF27-550-FullTech,1925705.6211828159,1.9257056211828159,-0.7709325732176509,0.32266843611568247,N,N
TIAM-WORLD 2012.2EMF27-550-LimBio,1930265.2258597123,1.9302652258597124,-0.7815592992803663,0.3120417100529671,N,N
