MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0550aps
TIAM-World_Mar2012,AME 2.6 W/m2 OS,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,-0.0018972132714860646,-1.7425575641110826,-0.11902903696741451
TIAM-World_Mar2012,AME CO2 price $50 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,-0.3720599862173243,-2.142982214587392,-0.5194536874437237
WITCH_EMF27,EMF27-450-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,0.2895654367122328,-0.859772050846151,0.7637564762975171
WITCH_EMF27,EMF27-G8-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,-0.78013006055811,-1.3679254294376677,0.2556030977060004
WITCH_LIMITS,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,0.11948698270830493,-1.3081637898158407,0.31536473732782744
WITCH_LIMITS,LIMITS-RefPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,0.18545025695808315,-1.3660347894115,0.2574937377321682
WITCH_LIMITS,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,0.10334281255516364,-1.3447580678941664,0.2787704592495017
WorldScan2,AMPERE3-450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,-1.4634121774031605,-1.7652040635976876,-0.14167553645401942
WorldScan2,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,-0.4551817262404434,-1.8553424195194088,-0.23181389237574068
WorldScan2,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2050 APS,carbonintensity,-1.4410503096971952,-1.8029962578541596,-0.1794677307104915
AIM-Enduse 12.1,EMF27-450-Conv,World,Policy,AR5,Other scenarios,co2ffi,0.467626864143836,-1.8825493633005013,-1.132339442874767
AIM-Enduse 12.1,EMF27-450-EERE,World,Policy,AR5,Other scenarios,co2ffi,0.4096318917135851,-1.840578307219604,-1.0903683867938698
AIM-Enduse 12.1,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,co2ffi,0.07068020922593139,-1.9246713255043069,-1.1744614050785727
AIM-Enduse 12.1,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,co2ffi,0.46766390716443357,-1.9218648738277642,-1.17165495340203
AIM-Enduse 12.1,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,co2ffi,0.4676209522403951,-1.8853847849284557,-1.1351748645027215
AIM-Enduse 12.1,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,co2ffi,0.409843925280029,-1.9199442796582982,-1.169734359232564
AIM-Enduse 12.1,EMF27-450-NoCCS,World,Policy,AR5,Other scenarios,co2ffi,0.4676681122661937,-1.8308760059190572,-1.080666085493323
AIM-Enduse 12.1,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,co2ffi,0.4784760753861761,-1.9253054932760505,-1.1750955728503163
AIM-Enduse 12.1,EMF27-550-Conv,World,Policy,AR5,Other scenarios,co2ffi,1.2632090130847,-0.38201799548972243,0.36819192493601177
AIM-Enduse 12.1,EMF27-550-EERE,World,Policy,AR5,Other scenarios,co2ffi,0.927789309271129,-0.36066286610126574,0.38954705432446846
AIM-Enduse 12.1,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,co2ffi,1.2618010235277193,-0.3894033318998267,0.3608065885259075
AIM-Enduse 12.1,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,co2ffi,1.2619885401507602,-0.3893940039335517,0.3608159164921825
AIM-Enduse 12.1,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,co2ffi,1.2633059668387385,-0.38201812509416616,0.36819179533156804
AIM-Enduse 12.1,EMF27-550-LimTech,World,Policy,AR5,Other scenarios,co2ffi,1.319074218723273,-0.3287844953507325,0.4214254250750017
AIM-Enduse 12.1,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,co2ffi,0.8142683173530093,-0.38777706496115943,0.36243285546457477
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,co2ffi,1.2618010235277193,-0.350131229321708,0.4000786911040262
AIM-Enduse 12.1,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,co2ffi,1.3190562954526304,-0.38910968591430617,0.36110023451142803
AIM-Enduse 12.1,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,co2ffi,1.2828848396686492,1.3741867749375085,2.1243966953632425
AIM-Enduse 12.1,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,co2ffi,0.9279398438362799,0.8068824684629265,1.5570923888886608
AIM-Enduse 12.1,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,co2ffi,1.2773520840521968,1.3628423796873435,2.1130523001130777
AIM-Enduse 12.1,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,co2ffi,1.2769404177240655,1.3631023992716922,2.1133123196974264
AIM-Enduse 12.1,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,co2ffi,1.2823851926816587,1.374198131526442,2.124408051952176
AIM-Enduse 12.1,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,co2ffi,1.3923581975526271,1.4565191324673814,2.206729052893116
AIM-Enduse 12.1,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,co2ffi,0.8148228370184185,0.6955009838207715,1.4457109042465057
AIM-Enduse 12.1,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,co2ffi,1.3869808661389034,1.4456321934325722,2.1958421138583066
AIM-Enduse 12.1,EMF27-FP-EERE,World,Policy,AR5,Other scenarios,co2ffi,0.6767868291616589,0.35379144965044734,1.1040013700761815
AIM-Enduse 12.1,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,co2ffi,0.8545693852518829,0.45720843643171033,1.2074183568574446
AIM-Enduse 12.1,EMF27-G8-EERE,World,Policy,AR5,Other scenarios,co2ffi,0.43272563448418566,-1.3855627574858314,-0.6353528370600972
AIM-Enduse 12.1,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,co2ffi,0.6169630778789544,-1.170734637439467,-0.42052471701373273
AIM-Enduse[Backcast] 1.0,LIMITS-500,World,Policy,AR5,Other scenarios,co2ffi,0.7258081736774002,0.4351107114873266,1.185320631913061
AIM-Enduse[Backcast] 1.0,LIMITS-Base,World,Baseline,AR5,Other scenarios,co2ffi,1.7793904117544912,1.5885154010426246,2.3387253214683588
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol,World,Policy,AR5,Other scenarios,co2ffi,1.2769483598205866,1.0501024478249594,1.8003123682506936
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-450,World,Policy,AR5,Other scenarios,co2ffi,1.2769483598205866,-2.1915546808079056,-1.4413447603821714
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-450-EE,World,Policy,AR5,Other scenarios,co2ffi,1.2769483598205866,-2.1929943982408378,-1.4427844778151035
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-450-PC,World,Policy,AR5,Other scenarios,co2ffi,1.2769483598205866,-2.188765845229273,-1.4385559248035387
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-500,World,Policy,AR5,Other scenarios,co2ffi,1.2769483598205866,0.014326027347561561,0.7645359477732958
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol2030-500,World,Policy,AR5,Other scenarios,co2ffi,1.2769483598205866,-1.239982331695136,-0.48977241126940174
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol,World,Policy,AR5,Other scenarios,co2ffi,0.9278127893022159,0.6749431991403811,1.4251531195661153
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol-450,World,Policy,AR5,Other scenarios,co2ffi,0.9278127893022159,-1.7431902718425443,-0.9929803514168101
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol-500,World,Policy,AR5,Other scenarios,co2ffi,0.9278127893022159,0.19867448940017043,0.9488844098259046
BET 1.5,EMF27-450-Conv,World,Policy,AR5,Other scenarios,co2ffi,-1.0284614335830256,-2.2535350505380376,-1.5033251301123034
BET 1.5,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,co2ffi,-0.24973759374894655,-1.8497912149757982,-1.099581294550064
BET 1.5,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,co2ffi,-0.9527426500800829,-2.271191183528261,-1.5209812631025268
BET 1.5,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,co2ffi,-0.2959313588533874,-1.8408086639019157,-1.0905987434761815
BET 1.5,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,co2ffi,0.24265448872191323,-1.817584289045355,-1.0673743686196209
BET 1.5,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,co2ffi,-0.6036858649438651,-1.633289346007128,-0.8830794255813939
BET 1.5,EMF27-550-Conv,World,Policy,AR5,Other scenarios,co2ffi,0.9158474006835959,-0.4342989094733183,0.3159110109524159
BET 1.5,EMF27-550-EERE,World,Policy,AR5,Other scenarios,co2ffi,0.8536590700483752,-0.41157676967773604,0.33863315074799816
BET 1.5,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,co2ffi,1.4462891409010226,-0.09035995732985451,0.6598499630958797
BET 1.5,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,co2ffi,0.9871419162371708,-0.38422567366777194,0.36598424675796226
BET 1.5,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,co2ffi,1.433447494234959,-0.09974439354279872,0.6504655268829355
BET 1.5,EMF27-550-LimTech,World,Policy,AR5,Other scenarios,co2ffi,-0.03440313481130867,-0.3933264407281969,0.3568834796975373
BET 1.5,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,co2ffi,1.5802913132214276,-0.02153257320848133,0.7286773472172529
BET 1.5,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,co2ffi,0.7253163220514006,-0.35807737474244383,0.39213254568329037
BET 1.5,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,co2ffi,1.2134253681403706,-0.010246534099339991,0.7399633863263942
BET 1.5,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,co2ffi,2.562531281898709,2.2889021779638696,3.039112098389604
BET 1.5,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,co2ffi,2.1875154229255735,1.582308413620497,2.332518334046231
BET 1.5,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,co2ffi,2.553252524298699,2.2084077956176964,2.9586177160434306
BET 1.5,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,co2ffi,2.5623755248133286,2.282528253919188,3.032738174344922
BET 1.5,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,co2ffi,2.552127642747687,2.219093128199528,2.969303048625262
BET 1.5,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,co2ffi,2.19222266019757,1.6174676018695266,2.367677522295261
BET 1.5,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,co2ffi,2.1912549342543386,1.578626269903616,2.3288361903293504
BET 1.5,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,co2ffi,2.5418737223022467,2.224710281562818,2.974920201988552
DNE21 V.11,AME 2.6 W/m2 OS,World,Policy,AR5,Other scenarios,co2ffi,1.407294815785048,-1.2059297614727607,-0.45571984104702645
DNE21 V.11,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,co2ffi,1.6458263943439988,-0.11638736258913379,0.6338225578366004
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,co2ffi,1.9301498115260785,0.6351043186628362,1.3853142390885704
DNE21 V.11,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,co2ffi,1.287377414005005,0.05317776653875228,0.8033876869644865
DNE21 V.11,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,co2ffi,0.625556703800072,-0.19002090678931438,0.5601890136364198
DNE21 V.11,AME Reference,World,Baseline,AR5,Other scenarios,co2ffi,2.487633191703248,1.6336820321823669,2.383891952608101
DNE21 V.12,AMPERE2-450-FullTech-HST,World,Policy,AR5,Other scenarios,co2ffi,2.4147092268550097,-2.250131903171848,-1.4999219827461139
DNE21 V.12,AMPERE2-450-FullTech-LST,World,Policy,AR5,Other scenarios,co2ffi,2.068993346709244,-1.6514604834784583,-0.9012505630527241
DNE21 V.12,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,co2ffi,2.1721687176501567,-2.2519356260385632,-1.501725705612829
DNE21 V.12,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,co2ffi,1.8506210849477138,-1.6823354914098902,-0.932125570984156
DNE21 V.12,AMPERE2-450-NoCCS-HST,World,Policy,AR5,Other scenarios,co2ffi,2.3819851617941743,-2.195446972308205,-1.4452370518824709
DNE21 V.12,AMPERE2-450-NoCCS-LST,World,Policy,AR5,Other scenarios,co2ffi,2.0321130217074903,-1.574989062637814,-0.8247791422120798
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,Other scenarios,co2ffi,1.305039132087309,-0.6468491302581627,0.10336079016757149
DNE21 V.12,AMPERE2-450-NucOff-HST,World,Policy,AR5,Other scenarios,co2ffi,2.3949703007799172,-2.2494875232114233,-1.4992776027856891
DNE21 V.12,AMPERE2-450-NucOff-LST,World,Policy,AR5,Other scenarios,co2ffi,2.076315596575616,-1.6469993540960104,-0.8967894336702762
DNE21 V.12,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,co2ffi,2.020074670061085,-0.06869105939478241,0.6815188610309518
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,co2ffi,2.0249395225748756,0.20613844411862597,0.9563483645443602
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,co2ffi,2.973961554308827,1.9120412295750535,2.6622511500007877
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,co2ffi,2.4619165550948807,1.3045217195341665,2.0547316399599005
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,co2ffi,3.018378695403984,2.004587244168453,2.754797164594187
DNE21 V.12,AMPERE3-450,World,Policy,AR5,Other scenarios,co2ffi,1.267498427748232,-0.9420549800246489,-0.19184505959891474
DNE21 V.12,AMPERE3-550,World,Policy,AR5,Other scenarios,co2ffi,1.6966411040003138,-0.16484990609639125,0.5853600143293429
DNE21 V.12,AMPERE3-Base,World,Baseline,AR5,Other scenarios,co2ffi,2.600246182004421,1.7202563924321113,2.4704663128578455
DNE21 V.12,AMPERE3-CF450,World,Policy,AR5,Other scenarios,co2ffi,1.285278186595491,-0.9454518204709217,-0.1952419000451875
DNE21 V.12,AMPERE3-CF550,World,Policy,AR5,Other scenarios,co2ffi,1.7667279466760395,-0.16340946907686454,0.5868004513488696
DNE21 V.12,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,co2ffi,1.9416921009976917,1.1889219592965163,1.9391318797222505
DNE21 V.12,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,co2ffi,1.95800068269205,1.1915709579146296,1.9417808783403638
EC-IAM 2012,EMF27-550-Conv,World,Policy,AR5,Other scenarios,co2ffi,0.8305686266254261,-0.4677280275333552,0.282481892892379
EC-IAM 2012,EMF27-550-EERE,World,Policy,AR5,Other scenarios,co2ffi,0.7679144483978936,-0.6297906050893292,0.12041931533640504
EC-IAM 2012,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,co2ffi,0.8513552504745073,-0.4796740760448357,0.2705358443808985
EC-IAM 2012,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,co2ffi,0.8372583057453417,-0.46803785755799193,0.28217206286774227
EC-IAM 2012,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,co2ffi,0.8515710504444959,-0.4787858824904647,0.2714240379352695
EC-IAM 2012,EMF27-550-LimTech,World,Policy,AR5,Other scenarios,co2ffi,0.7883082450197539,-0.42086359380596783,0.32934632661976637
EC-IAM 2012,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,co2ffi,0.8411946254190165,-0.46094350111826227,0.28926641930747193
EC-IAM 2012,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,co2ffi,0.8245141498583664,-0.48387688067042706,0.26633303975530714
EC-IAM 2012,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,co2ffi,1.8038657270811125,1.5094833192650172,2.259693239690751
EC-IAM 2012,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,co2ffi,1.5098217255751816,0.854255300670926,1.6044652210966603
EC-IAM 2012,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,co2ffi,1.7917409281046421,1.4412608764854005,2.1914707969111347
EC-IAM 2012,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,co2ffi,1.7927170899772922,1.455014679074063,2.205224599499797
EC-IAM 2012,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,co2ffi,1.8028017934535139,1.4932475347897878,2.243457455215522
EC-IAM 2012,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,co2ffi,1.8123059677777082,1.537185707096778,2.2873956275225122
EC-IAM 2012,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,co2ffi,1.5104193388237992,0.8499222673568004,1.6001321877825347
EC-IAM 2012,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,co2ffi,1.7818702363833339,1.4569390403109612,2.2071489607366956
EC-IAM 2012,EMF27-FP-EERE,World,Policy,AR5,Other scenarios,co2ffi,1.0500100612110803,0.23606662025157574,0.98627654067731
EC-IAM 2012,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,co2ffi,1.2034843074549784,0.4271412413002472,1.1773511617259813
EC-IAM 2012,EMF27-G8-EERE,World,Policy,AR5,Other scenarios,co2ffi,0.20217155452456836,-0.9416094615211456,-0.19139954109541135
EC-IAM 2012,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,co2ffi,0.3876103726667542,-0.4628583681770198,0.2873515522487144
Ecofys Energy Model,TER2011,World,Policy,AR5,Other scenarios,co2ffi,0.3025324633275754,-4.200491311192478,-3.4502813907667442
FARM_3.0,EMF27-550-Conv,World,Policy,AR5,Other scenarios,co2ffi,-0.13412211740295277,-0.5460287937378657,0.20418112668786847
FARM_3.0,EMF27-550-EERE,World,Policy,AR5,Other scenarios,co2ffi,-0.06828278385584714,-0.5240823507028757,0.22612756972285852
FARM_3.0,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,co2ffi,-0.13237344568088596,-0.5454456928353935,0.20476422759034074
FARM_3.0,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,co2ffi,-0.13392075591559896,-0.5459616732761832,0.20424824714955103
FARM_3.0,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,co2ffi,-0.06720309262014723,-0.5237222374633217,0.2264876829624125
FARM_3.0,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,co2ffi,-0.13237387655558783,-0.5454460073567604,0.2047639130689738
FARM_3.0,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,co2ffi,2.416926525114048,1.9510674127212762,2.7012773331470106
FARM_3.0,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,co2ffi,1.617546317541117,1.2677687100596517,2.017978630485386
FARM_3.0,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,co2ffi,2.4029994226575844,1.9404828158978502,2.6906927363235846
FARM_3.0,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,co2ffi,2.414144609927694,1.9470418686159063,2.6972517890416405
FARM_3.0,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,co2ffi,1.5658438840727011,1.201645110169017,1.9518550305947513
FARM_3.0,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,co2ffi,1.0852365491397957,1.1001728094436123,1.8503827298693465
GCAM 2.0,AME 2.6 W/m2 OS,World,Policy,AR5,Other scenarios,co2ffi,0.8894056538854045,-1.8903512473368482,-1.140141326911114
GCAM 2.0,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,co2ffi,1.3480816883404974,-0.3432069603514678,0.4070029600742664
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,co2ffi,1.65360446655401,0.6778278178566468,1.428037738282381
GCAM 2.0,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,co2ffi,0.7974906942509108,-2.174111138478669,-1.4239012180529347
GCAM 2.0,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,co2ffi,-0.17035248443804107,-4.827778122819401,-4.0775682023936675
GCAM 2.0,AME Reference,World,Baseline,AR5,Other scenarios,co2ffi,2.0405350863996454,1.6384682342857024,2.3886781547114366
GCAM 3.0,AMPERE2-450-Conv-HST,World,Policy,AR5,Other scenarios,co2ffi,2.365470136449742,-2.6027074685676665,-1.8524975481419323
GCAM 3.0,AMPERE2-450-Conv-LST,World,Policy,AR5,Other scenarios,co2ffi,1.8364152591111587,-2.2072142135251522,-1.457004293099418
GCAM 3.0,AMPERE2-450-Conv-OPT,World,Policy,AR5,Other scenarios,co2ffi,0.9702106901102425,-1.744759937331012,-0.9945500169052779
GCAM 3.0,AMPERE2-450-EERE-HST,World,Policy,AR5,Other scenarios,co2ffi,2.3581767356133434,-2.093325932740938,-1.3431160123152037
GCAM 3.0,AMPERE2-450-EERE-LST,World,Policy,AR5,Other scenarios,co2ffi,1.8342303530366284,-1.644105538753114,-0.8938956183273798
GCAM 3.0,AMPERE2-450-EERE-OPT,World,Policy,AR5,Other scenarios,co2ffi,0.5456056663693923,-1.428657223151259,-0.6784473027255249
GCAM 3.0,AMPERE2-450-FullTech-HST,World,Policy,AR5,Other scenarios,co2ffi,2.347988953930257,0.3815876415680937,1.1317975619938279
GCAM 3.0,AMPERE2-450-FullTech-LST,World,Policy,AR5,Other scenarios,co2ffi,1.8304606083766235,0.4302698674855263,1.1804797879112605
GCAM 3.0,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,co2ffi,2.000060735615629,0.4026931778799536,1.1529030983056878
GCAM 3.0,AMPERE2-450-LimBio-HST,World,Policy,AR5,Other scenarios,co2ffi,2.348017141383482,-2.5716402383905606,-1.8214303179648264
GCAM 3.0,AMPERE2-450-LimBio-LST,World,Policy,AR5,Other scenarios,co2ffi,1.8304919805968112,-2.1908091797890705,-1.4405992593633363
GCAM 3.0,AMPERE2-450-LimBio-OPT,World,Policy,AR5,Other scenarios,co2ffi,0.9795722418721553,-1.7673005509704884,-1.0170906305447542
GCAM 3.0,AMPERE2-450-LimSW-HST,World,Policy,AR5,Other scenarios,co2ffi,2.3654415107778584,0.4003856689265817,1.1505955893523159
GCAM 3.0,AMPERE2-450-LimSW-LST,World,Policy,AR5,Other scenarios,co2ffi,1.8363818882969813,0.4541628779018699,1.204372798327604
GCAM 3.0,AMPERE2-450-LimSW-OPT,World,Policy,AR5,Other scenarios,co2ffi,2.044251727072902,0.4197062930618698,1.169916213487604
GCAM 3.0,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,co2ffi,2.061275719826187,0.28790183928120505,1.0381117597069394
GCAM 3.0,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,co2ffi,1.7949002669225915,0.29920998731349296,1.0494199077392272
GCAM 3.0,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,co2ffi,1.6099418360213729,0.3042927351154982,1.0545026555412325
GCAM 3.0,AMPERE2-450-NoCCS-HST,World,Policy,AR5,Other scenarios,co2ffi,2.3553335607068484,-2.162310806693684,-1.4121008862679498
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,Policy,AR5,Other scenarios,co2ffi,1.8338420158168134,-1.7026044496738715,-0.9523945292481373
GCAM 3.0,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,Other scenarios,co2ffi,0.9427185885670871,-1.334268937336276,-0.5840590169105417
GCAM 3.0,AMPERE2-450-NucOff-HST,World,Policy,AR5,Other scenarios,co2ffi,2.3520571329111797,0.45065419347862545,1.2008641139043597
