MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0550steps
POLES AMPERE,AMPERE2-450-LimSW-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.46918686726948877,-4.4073409468621865,-3.8774134290518516
POLES AMPERE,AMPERE2-450-LimSW-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.16994142839241277,-3.7500224377289095,-3.2200949199185747
POLES AMPERE,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.03213469556197768,-4.132381251235648,-3.602453733425313
POLES AMPERE,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.24870141045288596,-3.6189677615734417,-3.0890402437631064
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.02480333216205688,-3.109256563836698,-2.5793290460263627
POLES AMPERE,AMPERE2-450-NucOff-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.20251750356311615,-4.8946726362474795,-4.364745118437145
POLES AMPERE,AMPERE2-450-NucOff-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.4790332082279747,-4.483156044160634,-3.9532285263502995
POLES AMPERE,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.09206379261438391,-3.734347053305706,-3.2044195354953713
POLES AMPERE,AMPERE2-550-Conv-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.4196808630995601,-1.4377776824206299,-0.9078501646102948
POLES AMPERE,AMPERE2-550-EERE-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.20991906213243539,-0.6990135417740441,-0.16908602396370898
POLES AMPERE,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.1851344329043474,-1.665743923112228,-1.1358164053018929
POLES AMPERE,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.4575700218099499,-1.5011874304629518,-0.9712599126526167
POLES AMPERE,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.46576771068641176,-1.5167340512914962,-0.9868065334811611
POLES AMPERE,AMPERE2-550-LimBio-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.38379728129685975,-1.4132314436335276,-0.8833039258231925
POLES AMPERE,AMPERE2-550-LimSW-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.4493530679432092,-1.5719038984040483,-1.0419763805937132
POLES AMPERE,AMPERE2-550-LowEI-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.25633121962031313,-1.0240980505066153,-0.4941705326962802
POLES AMPERE,AMPERE2-550-NoCCS-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.36619762422557645,-1.0641023116177075,-0.5341747938073724
POLES AMPERE,AMPERE2-550-NucOff-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.4530045885192635,-1.615470229697665,-1.08554271188733
POLES AMPERE,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.1754229454696996,0.04420957204654541,0.5741370898568805
POLES AMPERE,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.12216096640903729,-0.08866728298778281,0.4412602348225523
POLES AMPERE,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.07178090552811778,-0.13288390340949752,0.3970436144008376
POLES AMPERE,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.1645062954720502,-0.008945865610071824,0.5209816522002633
POLES AMPERE,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.0829623611476884,-0.07917803564298032,0.4507494821673548
POLES AMPERE,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.06376657119250373,-0.1524133770542867,0.3775141407560484
POLES AMPERE,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.13516071081466396,-0.06080321097700292,0.46912430683333217
POLES AMPERE,AMPERE3-450,World,Policy,AR5,Other scenarios,carbonintensity,-0.7808203002829236,-2.9293783870211243,-2.3994508692107894
POLES AMPERE,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,carbonintensity,-0.32632530907879564,-2.6295029786436057,-2.099575460833271
POLES AMPERE,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,carbonintensity,-0.04326663082056337,-2.551458380592524,-2.021530862782189
POLES AMPERE,AMPERE3-550,World,Policy,AR5,Other scenarios,carbonintensity,-0.2905357716584749,-1.6014281667678472,-1.071500648957512
POLES AMPERE,AMPERE3-550P-EU,World,Policy,AR5,Other scenarios,carbonintensity,-0.04326663082056337,-1.5134720856224662,-0.9835445678121311
POLES AMPERE,AMPERE3-Base,World,Baseline,AR5,Other scenarios,carbonintensity,0.0782988433848546,-0.12292625644290767,0.4070012613674274
POLES AMPERE,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,carbonintensity,0.03816408082379619,-0.13257154537145754,0.39735597243887755
POLES AMPERE,AMPERE3-CF450,World,Policy,AR5,Other scenarios,carbonintensity,-0.6981898245648211,-3.0602716437984494,-2.5303441259881145
POLES AMPERE,AMPERE3-CF450P-EU,World,Policy,AR5,Other scenarios,carbonintensity,0.03816408082379619,-2.3921814826992103,-1.8622539648888752
POLES AMPERE,AMPERE3-CF550,World,Policy,AR5,Other scenarios,carbonintensity,-0.27822328388805206,-1.5887032908826944,-1.0587757730723593
POLES AMPERE,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,carbonintensity,-0.32632530907879564,-0.5392412107457782,-0.009313692935443152
POLES AMPERE,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,carbonintensity,-0.04326663082056337,-0.41941287346051714,0.11051464434981795
POLES AMPERE,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,carbonintensity,-0.026496818387714338,-0.4230645295147224,0.1068629882956127
POLES EMF27,EMF27-450-Conv,World,Policy,AR5,Other scenarios,carbonintensity,-0.8230974213053699,-4.012279977203672,-3.4823524593933373
POLES EMF27,EMF27-450-EERE,World,Policy,AR5,Other scenarios,carbonintensity,-0.7578852647803677,-2.6863906991450133,-2.1564631813346784
POLES EMF27,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.8062655697863085,-3.7362916866909224,-3.2063641688805875
POLES EMF27,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,carbonintensity,-0.83806181042729,-3.674308290470909,-3.1443807726605737
POLES EMF27,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,carbonintensity,-0.7963633374402571,-3.7634933103081245,-3.2335657924977896
POLES EMF27,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,carbonintensity,-0.660685034100954,-3.3041268370092087,-2.774199319198874
POLES EMF27,EMF27-450-NoCCS,World,Policy,AR5,Other scenarios,carbonintensity,-0.9813310640569501,-3.803546917439857,-3.2736193996295215
POLES EMF27,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,carbonintensity,-0.7151493196990799,-3.8384038632705897,-3.308476345460255
POLES EMF27,EMF27-550-Conv,World,Policy,AR5,Other scenarios,carbonintensity,-0.5448505125323422,-2.3671201497791587,-1.8371926319688237
POLES EMF27,EMF27-550-EERE,World,Policy,AR5,Other scenarios,carbonintensity,-0.3387241666998204,-1.3757072817782954,-0.8457797639679603
POLES EMF27,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.6586332233797048,-2.3018482365418373,-1.7719207187315023
POLES EMF27,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,carbonintensity,-0.5597964316088642,-2.1957425443909884,-1.6658150265806533
POLES EMF27,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,carbonintensity,-0.5678965447094282,-2.3970075518264147,-1.8670800340160796
POLES EMF27,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,carbonintensity,-0.5725562148477377,-1.8277978810507476,-1.2978703632404125
POLES EMF27,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,carbonintensity,-0.5692017834221907,-1.7292985369006075,-1.1993710190902724
POLES EMF27,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,carbonintensity,-0.6411035043767122,-2.4009362511712893,-1.8710087333609542
POLES EMF27,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,carbonintensity,0.15973473029808583,0.05188719492406024,0.5818147127343953
POLES EMF27,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,carbonintensity,0.1483105268489915,-0.0474199917610405,0.4825075260492946
POLES EMF27,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,carbonintensity,0.07780251275729455,-0.1267721750697719,0.4031553427405632
POLES EMF27,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,carbonintensity,0.14881916477164037,0.004243486291135801,0.5341710041014709
POLES EMF27,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,carbonintensity,0.08861827762712471,-0.07799955578816431,0.4519279620221708
POLES EMF27,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,carbonintensity,0.23097705150317882,0.14089352894763119,0.6708210467579663
POLES EMF27,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,carbonintensity,0.073679042554744,-0.1546693430098518,0.3752581748004833
POLES EMF27,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,carbonintensity,0.14486104900706565,-0.047347501138257586,0.4825800166720775
POLES EMF27,EMF27-G8-EERE,World,Policy,AR5,Other scenarios,carbonintensity,-0.28642979130237256,-1.3360600157566773,-0.8061324979463422
POLES EMF27,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.42322457250528833,-2.1841804367702506,-1.6542529189599156
POLES-AME,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.06110069426365894,-0.5686387838388167,-0.03871126602848163
POLES-AME,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.2807590972824534,-1.1815387932830193,-0.6516112754726842
POLES-AME,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.48196810284657354,-1.6923620131249844,-1.1624344953146493
POLES-AME,AME Reference,World,Baseline,AR5,Other scenarios,carbonintensity,0.03655965991747823,-0.15581317667964778,0.3741143411306873
REMIND 1.2,410CO2os-DEF,World,Policy,AR5,Other scenarios,carbonintensity,-0.7915837464951103,-2.679133873552865,-2.14920635574253
REMIND 1.2,450CO2-delay2020,World,Policy,AR5,Other scenarios,carbonintensity,1.057676360243705,-2.1731822644120395,-1.6432547466017045
REMIND 1.2,450CO2-EUonly,World,Policy,AR5,Other scenarios,carbonintensity,0.7817394758257619,-2.0971292352929143,-1.5672017174825792
REMIND 1.2,450CO2-fixBIO,World,Policy,AR5,Other scenarios,carbonintensity,-0.7746848500758693,-1.8707742911510414,-1.3408467733407063
REMIND 1.2,450CO2-fixNUC,World,Policy,AR5,Other scenarios,carbonintensity,-0.7088642360861759,-2.2746687718603003,-1.7447412540499652
REMIND 1.2,450CO2-fixRET,World,Policy,AR5,Other scenarios,carbonintensity,-1.026218846160661,-2.1231937994086496,-1.5932662815983145
REMIND 1.2,450CO2-IC+CHN+IND,World,Policy,AR5,Other scenarios,carbonintensity,0.05159479194189709,-1.8061616763497963,-1.2762341585394612
REMIND 1.2,450CO2-IConly,World,Policy,AR5,Other scenarios,carbonintensity,0.25801564870749383,-1.8676864971380978,-1.3377589793277627
REMIND 1.2,450CO2-noCCS,World,Policy,AR5,Other scenarios,carbonintensity,-0.9801922018692959,-1.7808192302556236,-1.2508917124452885
REMIND 1.2,450CO2-noCCSfixNUC,World,Policy,AR5,Other scenarios,carbonintensity,-1.0534805148875037,-1.743536246801399,-1.213608728991064
REMIND 1.2,450CO2nte-DEF,World,Policy,AR5,Other scenarios,carbonintensity,-0.7229450020606325,-2.1961091381429414,-1.6661816203326063
REMIND 1.2,450CO2os-DEF,World,Policy,AR5,Other scenarios,carbonintensity,-0.046800818501200325,-1.7234484164096702,-1.193520898599335
REMIND 1.2,Baseline,World,Baseline,AR5,Other scenarios,carbonintensity,1.057676375576122,0.36396208173362865,0.8938895995439637
REMIND 1.3,AME 2.6 W/m2 OS,World,Policy,AR5,Other scenarios,carbonintensity,-1.0010320325646365,-3.2558504208926604,-2.725922903082325
REMIND 1.3,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,carbonintensity,0.07121916064448297,-1.6664731824229406,-1.1365456646126055
REMIND 1.3,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.5306471853529201,-2.8065395258921515,-2.276612008081816
REMIND 1.3,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-1.0067934772378409,-3.9791838760412945,-3.4492563582309597
REMIND 1.3,AME Reference,World,Baseline,AR5,Other scenarios,carbonintensity,0.5318197179592294,0.28584043934463343,0.8157679571549685
REMIND 1.4,ROSE 450 DEF,World,Policy,AR5,Other scenarios,carbonintensity,-0.5215762688077596,-2.734765429534806,-2.2048379117244705
REMIND 1.4,ROSE 450 FS Gr,World,Policy,AR5,Other scenarios,carbonintensity,-0.5064667573118342,-2.7440051025385417,-2.214077584728207
REMIND 1.4,ROSE 450 FS Gr SL Con,World,Policy,AR5,Other scenarios,carbonintensity,-0.48570270555423184,-2.6549824210780333,-2.1250549032676984
REMIND 1.4,ROSE 450 HI Coal,World,Policy,AR5,Other scenarios,carbonintensity,-0.515845072373402,-2.8096500421029114,-2.279722524292576
REMIND 1.4,ROSE 450 HI Fos,World,Policy,AR5,Other scenarios,carbonintensity,-0.4830392597227965,-2.7246209095905036,-2.1946933917801683
REMIND 1.4,ROSE 450 HI Pop,World,Policy,AR5,Other scenarios,carbonintensity,-0.6600384415719418,-2.8868303807333953,-2.35690286292306
REMIND 1.4,ROSE 450 LO Fos,World,Policy,AR5,Other scenarios,carbonintensity,-0.7075554523340166,-2.6954034839077914,-2.165475966097456
REMIND 1.4,ROSE 450 LO Oil,World,Policy,AR5,Other scenarios,carbonintensity,-0.5638057589069589,-2.8335323284848317,-2.3036048106744964
REMIND 1.4,ROSE 450 SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,-0.5455109636229949,-2.7134271462880557,-2.183499628477721
REMIND 1.4,ROSE 550 DEF,World,Policy,AR5,Other scenarios,carbonintensity,-0.018216622303549146,-1.493356163794238,-0.963428645983903
REMIND 1.4,ROSE 550 FS Gr,World,Policy,AR5,Other scenarios,carbonintensity,-0.01448314510498716,-1.6275955360618295,-1.0976680182514944
REMIND 1.4,ROSE 550 FS Gr SL Con,World,Policy,AR5,Other scenarios,carbonintensity,-0.012213322891678757,-1.3718769634966461,-0.841949445686311
REMIND 1.4,ROSE 550 HI Coal,World,Policy,AR5,Other scenarios,carbonintensity,0.03178271570993374,-1.5183625956430467,-0.9884350778327116
REMIND 1.4,ROSE 550 HI Fos,World,Policy,AR5,Other scenarios,carbonintensity,-0.0819046570318882,-1.5731733083563486,-1.0432457905460135
REMIND 1.4,ROSE 550 HI Gas,World,Policy,AR5,Other scenarios,carbonintensity,-0.08054328349913331,-1.5974733069615925,-1.0675457891512574
REMIND 1.4,ROSE 550 HI Pop,World,Policy,AR5,Other scenarios,carbonintensity,-0.10679282776215726,-1.3211093161059693,-0.7911817982956342
REMIND 1.4,ROSE 550 LO Fos,World,Policy,AR5,Other scenarios,carbonintensity,-0.23952516483397202,-1.232137078220913,-0.7022095604105778
REMIND 1.4,ROSE 550 LO Oil,World,Policy,AR5,Other scenarios,carbonintensity,-0.07260754464458796,-1.7090049076906786,-1.1790773898803435
REMIND 1.4,ROSE 550 SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,-0.02384622464495223,-1.3533087417926146,-0.8233812239822795
REMIND 1.4,ROSE BAU DEF,World,Baseline,AR5,Other scenarios,carbonintensity,0.30182415103618343,0.14241144034354614,0.6723389581538812
REMIND 1.4,ROSE BAU FS Gr,World,Baseline,AR5,Other scenarios,carbonintensity,0.31013090773624175,0.14956864638522283,0.6794961641955579
REMIND 1.4,ROSE BAU FS Gr SL Con,World,Baseline,AR5,Other scenarios,carbonintensity,0.27693399052489887,0.14839179977799621,0.6783193175883313
REMIND 1.4,ROSE BAU HI Coal,World,Baseline,AR5,Other scenarios,carbonintensity,0.33913556887746066,0.18310752171388667,0.7130350395242218
REMIND 1.4,ROSE BAU HI Fos,World,Baseline,AR5,Other scenarios,carbonintensity,0.25084331657048153,0.14716174640933777,0.6770892642196729
REMIND 1.4,ROSE BAU HI Gas,World,Baseline,AR5,Other scenarios,carbonintensity,0.2610414191121593,0.12371159093880868,0.6536391087491438
REMIND 1.4,ROSE BAU HI Pop,World,Baseline,AR5,Other scenarios,carbonintensity,0.24817435219630957,0.12906394111486708,0.6589914589252022
REMIND 1.4,ROSE BAU LO Fos,World,Baseline,AR5,Other scenarios,carbonintensity,-0.08568378072441263,-0.28765812535691593,0.24226939245341916
REMIND 1.4,ROSE BAU LO Oil,World,Baseline,AR5,Other scenarios,carbonintensity,0.2638912301781522,0.15464115852382965,0.6845686763341647
REMIND 1.4,ROSE BAU SL Gr,World,Baseline,AR5,Other scenarios,carbonintensity,0.29527068403098755,0.14056755392414377,0.6704950717344789
REMIND 1.4,ROSE WEAK-2020 DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.20186599710967834,-3.138654399518277,-2.608726881707942
REMIND 1.4,ROSE WEAK-2030 DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.20213755732402316,-3.792076630581816,-3.262149112771481
REMIND 1.4,ROSE WEAK-POL DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.20235472563789147,-0.03542677113613246,0.49450074667420263
REMIND 1.5,AMPERE2-450-Conv-HST,World,Policy,AR5,Other scenarios,carbonintensity,0.007649841102980615,-2.8089416858522376,-2.2790141680419023
REMIND 1.5,AMPERE2-450-Conv-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.15760393698788167,-3.0511896196946298,-2.521262101884295
REMIND 1.5,AMPERE2-450-Conv-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.6802305127137723,-2.7284937104253553,-2.1985661926150204
REMIND 1.5,AMPERE2-450-EERE-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.5405146337346463,-2.118321246820055,-1.5883937290097199
REMIND 1.5,AMPERE2-450-FullTech-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.020962929019733734,-2.753909607167759,-2.223982089357424
REMIND 1.5,AMPERE2-450-FullTech-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.18968664063723528,-2.479566493246072,-1.949638975435737
REMIND 1.5,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.3800395521537562,-2.2600202565061642,-1.7300927386958291
REMIND 1.5,AMPERE2-450-LimBio-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.01776182888945632,-3.364152667053825,-2.8342251492434896
REMIND 1.5,AMPERE2-450-LimBio-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.2024880418877355,-3.3201576071370615,-2.7902300893267267
REMIND 1.5,AMPERE2-450-LimBio-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.6365253946688771,-2.648302295276381,-2.1183747774660455
REMIND 1.5,AMPERE2-450-LimSW-HST,World,Policy,AR5,Other scenarios,carbonintensity,0.0059331891929363945,-3.6130798100176422,-3.0831522922073074
REMIND 1.5,AMPERE2-450-LimSW-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.1704290446133545,-3.150955953032337,-2.6210284352220024
REMIND 1.5,AMPERE2-450-LimSW-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.4940965810125123,-2.6539014007350974,-2.123973882924762
REMIND 1.5,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,carbonintensity,0.03861549529279529,-1.7527874558971905,-1.2228599380868554
REMIND 1.5,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.10441564972552442,-1.5914894659469898,-1.0615619481366547
REMIND 1.5,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.2320466866437817,-1.5071387366141802,-0.9772112188038451
REMIND 1.5,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.6441985434228196,-2.6032175435787703,-2.0732900257684355
REMIND 1.5,AMPERE2-450-NucOff-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.01414755598495665,-2.739518982761457,-2.2095914649511217
REMIND 1.5,AMPERE2-450-NucOff-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.1902109158358971,-2.425762953687407,-1.895835435877072
REMIND 1.5,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.38368149403780183,-2.16985859817985,-1.639931080369515
REMIND 1.5,AMPERE2-550-Conv-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.2894365812456754,-1.5912354849484798,-1.0613079671381447
REMIND 1.5,AMPERE2-550-EERE-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.1729861466038567,-0.5120894030759892,0.017838114734345933
REMIND 1.5,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.020962929019733734,-1.0348832651862239,-0.5049557473758888
REMIND 1.5,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.18968664063723528,-1.0888544019552604,-0.5589268841449253
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.12342355197147836,-1.0727873567078088,-0.5428598388974737
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.2552824620787142,-1.5200329186864812,-0.9901054008761461
REMIND 1.5,AMPERE2-550-LimSW-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.16165080947221355,-1.283536554993449,-0.7536090371831139
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.054040989891852576,-0.5724479560342862,-0.04252043822395113
REMIND 1.5,AMPERE2-550-NoCCS-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.2810926487702876,-0.9839332052082068,-0.4540056873978717
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.11641314296412597,-1.0695363184450577,-0.5396088006347226
REMIND 1.5,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.10661636086571402,0.21169648049619738,0.7416239983065325
REMIND 1.5,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.06796028304647095,0.17887988695229984,0.7088074047626349
REMIND 1.5,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.0957549967094864,0.2092086062076799,0.739136124018015
REMIND 1.5,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.09485331449569179,0.2058210224480288,0.7357485402583639
REMIND 1.5,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.10984024232617662,0.22021525427323874,0.7501427720835738
REMIND 1.5,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.055265821697130235,0.15777058066148952,0.6876980984718246
REMIND 1.5,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.1064786624257037,0.24320561140152663,0.7731331292118617
REMIND 1.5,AMPERE3-450,World,Policy,AR5,Other scenarios,carbonintensity,-0.47899358212575893,-2.1987101036282435,-1.6687825858179084
REMIND 1.5,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,carbonintensity,-0.24200796140197167,-1.7117119350247436,-1.1817844172144085
REMIND 1.5,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,carbonintensity,-0.08426450421346487,-1.6172817707153422,-1.087354252905007
REMIND 1.5,AMPERE3-550,World,Policy,AR5,Other scenarios,carbonintensity,-0.2554845111181514,-1.0681430860728467,-0.5382155682625116
REMIND 1.5,AMPERE3-550P-EU,World,Policy,AR5,Other scenarios,carbonintensity,-0.0841036493643681,-0.7152276758725148,-0.1853001580621797
REMIND 1.5,AMPERE3-Base,World,Baseline,AR5,Other scenarios,carbonintensity,0.0812103575630081,0.21176803148075019,0.7416955492910853
REMIND 1.5,AMPERE3-Base-EU,World,Policy,AR5,Other scenarios,carbonintensity,0.003800093982609498,0.09852011593493226,0.6284476337452674
REMIND 1.5,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,carbonintensity,0.003739082004579952,0.1743791634610956,0.7043066812714307
REMIND 1.5,AMPERE3-CF450,World,Policy,AR5,Other scenarios,carbonintensity,-0.39722487059246825,-2.22980240988349,-1.699874892073155
REMIND 1.5,AMPERE3-CF450P-EU,World,Policy,AR5,Other scenarios,carbonintensity,0.0035453105367602156,-1.5489302128330806,-1.0190026950227455
REMIND 1.5,AMPERE3-CF550,World,Policy,AR5,Other scenarios,carbonintensity,-0.13178418093536592,-1.0706366770425428,-0.5407091592322077
REMIND 1.5,AMPERE3-RefP-CE,World,Policy,AR5,Other scenarios,carbonintensity,-0.24207171968112573,-0.32550766433693146,0.20441985347340363
REMIND 1.5,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,carbonintensity,-0.24201524918327766,-0.11626970915856671,0.4136578086517684
REMIND 1.5,AMPERE3-RefP-EU,World,Policy,AR5,Other scenarios,carbonintensity,-0.08416956400690623,-0.089206334170018,0.4407211836403171
REMIND 1.5,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,carbonintensity,-0.08414926072357898,-0.058441239382626575,0.4714862784277085
REMIND 1.5,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,carbonintensity,-0.0817455658640398,-0.03179195285335723,0.49813556495697786
REMIND 1.5,EMF27-450-Conv,World,Policy,AR5,Other scenarios,carbonintensity,-0.8113612117876319,-4.921907051063202,-4.391979533252867
REMIND 1.5,EMF27-450-EERE,World,Policy,AR5,Other scenarios,carbonintensity,-0.9113907636160807,-5.991418139277525,-5.46149062146719
REMIND 1.5,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.47424858415202686,-3.4391224232279702,-2.9091949054176354
REMIND 1.5,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,carbonintensity,-0.7343311196988307,-4.520380983824989,-3.990453466014654
REMIND 1.5,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,carbonintensity,-0.5530406987890816,-4.6128516218368905,-4.082924104026556
REMIND 1.5,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,carbonintensity,-0.35955228818805784,-2.42732530448479,-1.897397786674455
REMIND 1.5,EMF27-450-NoCCS,World,Policy,AR5,Other scenarios,carbonintensity,-1.1275467704457518,-6.4346759452476,-5.904748427437265
REMIND 1.5,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,carbonintensity,-0.47647915196006235,-3.334966186664228,-2.805038668853893
REMIND 1.5,EMF27-550-Conv,World,Policy,AR5,Other scenarios,carbonintensity,-0.4318882142002423,-2.1720807398797426,-1.6421532220694075
REMIND 1.5,EMF27-550-EERE,World,Policy,AR5,Other scenarios,carbonintensity,-0.23450779046865955,-1.0785298093216176,-0.5486022915112825
REMIND 1.5,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.20563646610589492,-2.3209496112280723,-1.7910220934177372
REMIND 1.5,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,carbonintensity,-0.3210145001475577,-2.174847113297896,-1.644919595487561
