MODEL,SCENARIO,REGION,variable,filter,growtherror,ieadivergencestps2020,2005-2040 divergence from IEA STPS
MESSAGE-GLOBIOM,SSP3-45,World,fossilco2,Other Scenarios,0.5354893937922698,0.21613060348482255,0.3529986564737285
MESSAGE-GLOBIOM,SSP3-45,World,pcgdpppp,Other Scenarios,0.3705028039197702,-0.7683606335541995,-0.28027630320821245
MESSAGE-GLOBIOM,SSP3-45,World,pop,Other Scenarios,-0.08098727357584035,0.08512120721327388,0.013931858303653497
MESSAGE-GLOBIOM,SSP3-60,World,co2intensity,Other Scenarios,-0.07606060475281096,0.795445452848672,0.4219428567337507
MESSAGE-GLOBIOM,SSP3-60,World,energyintensity,Other Scenarios,0.46144418429052814,1.2436304778895915,0.90840778063285
MESSAGE-GLOBIOM,SSP3-60,World,fossilco2,Other Scenarios,0.6801427270631744,1.3751102349008109,1.0772670172561094
MESSAGE-GLOBIOM,SSP3-60,World,pcgdpppp,Other Scenarios,0.3757464211012975,-0.7490869030507266,-0.2670154784141448
MESSAGE-GLOBIOM,SSP3-60,World,pop,Other Scenarios,-0.08098727357584035,0.08512120721327388,0.013931858303653497
MESSAGE-GLOBIOM,SSP3-Baseline,World,co2intensity,Other Scenarios,0.1592962953157424,0.9795017369579359,0.6279851191112814
MESSAGE-GLOBIOM,SSP3-Baseline,World,energyintensity,Other Scenarios,0.5820982816767024,1.4882796010730899,1.099916178474638
MESSAGE-GLOBIOM,SSP3-Baseline,World,fossilco2,Other Scenarios,1.0507648343071418,1.8017334450865545,1.4798897547525205
MESSAGE-GLOBIOM,SSP3-Baseline,World,pcgdpppp,Other Scenarios,0.3903575308905374,-0.751169100157745,-0.2619434011370525
MESSAGE-GLOBIOM,SSP3-Baseline,World,pop,Other Scenarios,-0.08098727357584035,0.08512120721327388,0.013931858303653497
REMIND-MAGPIE,SSP1-19,World,co2intensity,Other Scenarios,-0.2884516595587737,-1.7944424242121007,-1.1490178107892461
REMIND-MAGPIE,SSP1-19,World,energyintensity,Other Scenarios,-0.9128706715415986,-2.221963497578146,-1.6609237149910543
REMIND-MAGPIE,SSP1-19,World,fossilco2,Other Scenarios,-0.860514757300619,-3.2238151936594215,-2.2109721495056487
REMIND-MAGPIE,SSP1-19,World,pcgdpppp,Other Scenarios,0.5488195936215824,1.1283948469192997,0.8800054526488493
REMIND-MAGPIE,SSP1-19,World,pop,Other Scenarios,-0.20801201982182904,-0.3358041187884747,-0.281036076374198
REMIND-MAGPIE,SSP1-26,World,co2intensity,Other Scenarios,-0.2884516595587737,-0.14217052101797134,-0.20486243753545808
REMIND-MAGPIE,SSP1-26,World,energyintensity,Other Scenarios,-0.9128706715415986,-1.5757213123106615,-1.2916424662667774
REMIND-MAGPIE,SSP1-26,World,fossilco2,Other Scenarios,-0.860514757300619,-0.8168269685129542,-0.8355503065648104
REMIND-MAGPIE,SSP1-26,World,pcgdpppp,Other Scenarios,0.5488195936215824,1.236868983604153,0.9419906736116227
REMIND-MAGPIE,SSP1-26,World,pop,Other Scenarios,-0.20801201982182904,-0.3358041187884747,-0.281036076374198
REMIND-MAGPIE,SSP1-Baseline,World,co2intensity,Other Scenarios,-0.15632349605293283,1.016627674384639,0.5139343156256796
REMIND-MAGPIE,SSP1-Baseline,World,energyintensity,Other Scenarios,-0.8411003709904015,-0.6898262016768711,-0.7546579885255269
REMIND-MAGPIE,SSP1-Baseline,World,fossilco2,Other Scenarios,-0.656616293243581,1.2665292547543954,0.4423240198981198
REMIND-MAGPIE,SSP1-Baseline,World,pcgdpppp,Other Scenarios,0.5488195936215824,1.275531900835102,0.964083769172165
REMIND-MAGPIE,SSP1-Baseline,World,pop,Other Scenarios,-0.20801201982182904,-0.3358041187884747,-0.281036076374198
REMIND-MAGPIE,SSP2-19,World,co2intensity,Other Scenarios,-0.012131306506821815,-4.423567918835541,-2.5329522278375185
REMIND-MAGPIE,SSP2-19,World,energyintensity,Other Scenarios,-0.2642517623436691,-1.3505983716433576,-0.8850212533720625
REMIND-MAGPIE,SSP2-19,World,fossilco2,Other Scenarios,0.06442450494926244,-5.991673878286699,-3.396203142614144
REMIND-MAGPIE,SSP2-19,World,pcgdpppp,Other Scenarios,0.46538087407604656,-0.09024884353161766,0.14787817830023842
REMIND-MAGPIE,SSP2-19,World,pop,Other Scenarios,-0.12457330027629321,-0.12725874427618244,-0.12610783970480133
REMIND-MAGPIE,SSP2-26,World,co2intensity,Other Scenarios,-0.012131306506821815,-0.7021509137083471,-0.4064282249076934
REMIND-MAGPIE,SSP2-26,World,energyintensity,Other Scenarios,-0.2642517623436691,-0.957240376161029,-0.660245255953589
REMIND-MAGPIE,SSP2-26,World,fossilco2,Other Scenarios,0.06442450494926244,-1.639887683204256,-0.9094681739956051
REMIND-MAGPIE,SSP2-26,World,pcgdpppp,Other Scenarios,0.46538087407604656,0.14676235094130263,0.28331314657047857
REMIND-MAGPIE,SSP2-26,World,pop,Other Scenarios,-0.12457330027629321,-0.12725874427618244,-0.12610783970480133
REMIND-MAGPIE,SSP2-60,World,co2intensity,Other Scenarios,-0.012131306506821815,0.7682758074061257,0.4338156157291481
REMIND-MAGPIE,SSP2-60,World,energyintensity,Other Scenarios,-0.2642517623436691,0.3435935056492748,0.08308839079515601
REMIND-MAGPIE,SSP2-60,World,fossilco2,Other Scenarios,0.06442450494926244,1.2284633490060253,0.7295895586959841
REMIND-MAGPIE,SSP2-60,World,pcgdpppp,Other Scenarios,0.46538087407604656,0.24385278022680723,0.33879339187648116
REMIND-MAGPIE,SSP2-60,World,pop,Other Scenarios,-0.12457330027629321,-0.12725874427618244,-0.12610783970480133
REMIND-MAGPIE,SSP2-Baseline,World,co2intensity,Other Scenarios,0.09569332529928265,0.8640158040637923,0.5347347417361452
REMIND-MAGPIE,SSP2-Baseline,World,energyintensity,Other Scenarios,-0.17282373036496002,0.454891562265373,0.18587072256665882
REMIND-MAGPIE,SSP2-Baseline,World,fossilco2,Other Scenarios,0.2768393974255279,1.4363020934043662,0.9393895094134355
REMIND-MAGPIE,SSP2-Baseline,World,pcgdpppp,Other Scenarios,0.47854310276749845,0.24465347135138338,0.34489188481543265
REMIND-MAGPIE,SSP2-Baseline,World,pop,Other Scenarios,-0.12457330027629321,-0.12725874427618244,-0.12610783970480133
REMIND-MAGPIE,SSP5-19,World,co2intensity,Other Scenarios,-0.15697816110426932,-1.2831247022573953,-0.800490470334627
REMIND-MAGPIE,SSP5-19,World,energyintensity,Other Scenarios,-0.1026413521542664,-2.2827484201133528,-1.3484168195594586
REMIND-MAGPIE,SSP5-19,World,fossilco2,Other Scenarios,0.12714261637663715,-2.1057948698629207,-1.1488216614745388
REMIND-MAGPIE,SSP5-19,World,pcgdpppp,Other Scenarios,0.5868244963122979,1.7672134719934158,1.2613324824157937
REMIND-MAGPIE,SSP5-19,World,pop,Other Scenarios,-0.20006236667712507,-0.30713521948558864,-0.2612468539962471
REMIND-MAGPIE,SSP5-34,World,co2intensity,Other Scenarios,-0.15697816110426932,0.5916737342055521,0.2708229219299143
REMIND-MAGPIE,SSP5-34,World,energyintensity,Other Scenarios,-0.1026413521542664,-1.2931021686220054,-0.7829046758501172
REMIND-MAGPIE,SSP5-34,World,fossilco2,Other Scenarios,0.12714261637663715,0.941791310163868,0.5926561556836262
REMIND-MAGPIE,SSP5-34,World,pcgdpppp,Other Scenarios,0.5868244963122979,1.9503549640659097,1.365984763600076
REMIND-MAGPIE,SSP5-34,World,pop,Other Scenarios,-0.20006236667712507,-0.30713521948558864,-0.2612468539962471
REMIND-MAGPIE,SSP5-45,World,co2intensity,Other Scenarios,-0.15697816110426932,0.6593578416868638,0.30949955477637814
REMIND-MAGPIE,SSP5-45,World,energyintensity,Other Scenarios,-0.1026413521542664,-1.158015656849921,-0.7057123834089262
REMIND-MAGPIE,SSP5-45,World,fossilco2,Other Scenarios,0.12714261637663715,1.1562761089261213,0.7152188978334852
REMIND-MAGPIE,SSP5-45,World,pcgdpppp,Other Scenarios,0.5868244963122979,1.9620691435747668,1.37267858046228
REMIND-MAGPIE,SSP5-45,World,pop,Other Scenarios,-0.20006236667712507,-0.30713521948558864,-0.2612468539962471
REMIND-MAGPIE,SSP5-60,World,co2intensity,Other Scenarios,-0.15697816110426932,0.9195403201683828,0.4581752567658176
REMIND-MAGPIE,SSP5-60,World,energyintensity,Other Scenarios,-0.1026413521542664,-0.7622025143040744,-0.4795334448112995
REMIND-MAGPIE,SSP5-60,World,fossilco2,Other Scenarios,0.12714261637663715,1.8491866052298904,1.1111677528642103
REMIND-MAGPIE,SSP5-60,World,pcgdpppp,Other Scenarios,0.5868244963122979,1.9989840188511705,1.3937727949059393
REMIND-MAGPIE,SSP5-60,World,pop,Other Scenarios,-0.20006236667712507,-0.30713521948558864,-0.2612468539962471
REMIND-MAGPIE,SSP5-Baseline,World,co2intensity,Other Scenarios,-0.03223038712248716,1.191474847917168,0.6670297471858871
REMIND-MAGPIE,SSP5-Baseline,World,energyintensity,Other Scenarios,-0.02777025129948174,-0.32905178134212765,-0.1999311256095651
REMIND-MAGPIE,SSP5-Baseline,World,fossilco2,Other Scenarios,0.32676149121320397,2.5909161958236666,1.6205641795620396
REMIND-MAGPIE,SSP5-Baseline,World,pcgdpppp,Other Scenarios,0.5868244963122979,2.035628348734215,1.4147124119819645
REMIND-MAGPIE,SSP5-Baseline,World,pop,Other Scenarios,-0.20006236667712507,-0.30713521948558864,-0.2612468539962471
WITCH-GLOBIOM,SSP1-19,World,co2intensity,Other Scenarios,-0.11849625599030444,-2.98670499638508,-1.757472679073033
WITCH-GLOBIOM,SSP1-19,World,energyintensity,Other Scenarios,-0.36438862475525746,-3.0959990797877888,-1.9253088847738467
WITCH-GLOBIOM,SSP1-19,World,fossilco2,Other Scenarios,-0.2736085856702559,-5.968973544547509,-3.528102847885829
WITCH-GLOBIOM,SSP1-19,World,pcgdpppp,Other Scenarios,0.4088909286726641,0.4459810256230742,0.4300852697871841
WITCH-GLOBIOM,SSP1-19,World,pop,Other Scenarios,-0.1996146335973581,-0.332250493997715,-0.27540655382613344
WITCH-GLOBIOM,SSP1-26,World,co2intensity,Other Scenarios,-0.23510520176337768,-1.7746311212569763,-1.1148342986168627
WITCH-GLOBIOM,SSP1-26,World,energyintensity,Other Scenarios,0.18062568384430633,-2.246013988089031,-1.206025557260458
WITCH-GLOBIOM,SSP1-26,World,fossilco2,Other Scenarios,0.17031155635138795,-3.467900279172918,-1.9086666353767867
WITCH-GLOBIOM,SSP1-26,World,pcgdpppp,Other Scenarios,0.4244057078678174,0.8849953241708045,0.6875997743266671
WITCH-GLOBIOM,SSP1-26,World,pop,Other Scenarios,-0.1996146335973581,-0.332250493997715,-0.27540655382613344
WITCH-GLOBIOM,SSP1-34,World,co2intensity,Other Scenarios,-0.15685557280026385,-0.37748161737496966,-0.2829275982715243
WITCH-GLOBIOM,SSP1-34,World,energyintensity,Other Scenarios,0.13736753565457782,-1.5063586941320675,-0.8019045956520766
WITCH-GLOBIOM,SSP1-34,World,fossilco2,Other Scenarios,0.20388792367435293,-1.1274366325284009,-0.5568689655843635
WITCH-GLOBIOM,SSP1-34,World,pcgdpppp,Other Scenarios,0.42299059441739706,1.088654172976351,0.8033697821653707
WITCH-GLOBIOM,SSP1-34,World,pop,Other Scenarios,-0.1996146335973581,-0.332250493997715,-0.27540655382613344
WITCH-GLOBIOM,SSP1-60,World,co2intensity,Other Scenarios,-0.11751043746542988,0.2696444332712421,0.10372091724123983
WITCH-GLOBIOM,SSP1-60,World,energyintensity,Other Scenarios,0.011975788913405783,-0.36090231308882526,-0.20109741223072625
WITCH-GLOBIOM,SSP1-60,World,fossilco2,Other Scenarios,0.11222148544806432,0.7361540591837217,0.4687543847255828
WITCH-GLOBIOM,SSP1-60,World,pcgdpppp,Other Scenarios,0.4173707675974465,1.1596624329990197,0.8415374335412026
WITCH-GLOBIOM,SSP1-60,World,pop,Other Scenarios,-0.1996146335973581,-0.332250493997715,-0.27540655382613344
WITCH-GLOBIOM,SSP1-Baseline,World,co2intensity,Other Scenarios,0.03359519424200785,0.5343567524749991,0.3197446560894314
WITCH-GLOBIOM,SSP1-Baseline,World,energyintensity,Other Scenarios,0.18279772861307442,-0.43338977933530154,-0.16930941878599753
WITCH-GLOBIOM,SSP1-Baseline,World,fossilco2,Other Scenarios,0.4418608290968813,0.914833442586344,0.7121308939480029
WITCH-GLOBIOM,SSP1-Baseline,World,pcgdpppp,Other Scenarios,0.4250825398391571,1.1461169634443613,0.8371022104707023
WITCH-GLOBIOM,SSP1-Baseline,World,pop,Other Scenarios,-0.1996146335973581,-0.332250493997715,-0.27540655382613344
WITCH-GLOBIOM,SSP2-26,World,co2intensity,Other Scenarios,-0.4294493638585659,-1.489929291292703,-1.0354378938209299
WITCH-GLOBIOM,SSP2-26,World,energyintensity,Other Scenarios,0.09390575377173027,-1.0883899322252608,-0.5816917810836931
WITCH-GLOBIOM,SSP2-26,World,fossilco2,Other Scenarios,-0.14851318870326757,-2.947123468374995,-1.7477190628013977
WITCH-GLOBIOM,SSP2-26,World,pcgdpppp,Other Scenarios,0.303070062909611,-0.24600862376807064,-0.010689186620492785
WITCH-GLOBIOM,SSP2-26,World,pop,Other Scenarios,-0.11603964152604296,-0.1227956210889608,-0.11990020127628173
WITCH-GLOBIOM,SSP2-34,World,co2intensity,Other Scenarios,-0.24925671069082322,-0.2873809790187932,-0.27104200687823465
WITCH-GLOBIOM,SSP2-34,World,energyintensity,Other Scenarios,0.2880666442234625,-0.6191416461646168,-0.23033809314115422
WITCH-GLOBIOM,SSP2-34,World,fossilco2,Other Scenarios,0.23660654615488808,-1.0121943702054355,-0.47699397747958255
WITCH-GLOBIOM,SSP2-34,World,pcgdpppp,Other Scenarios,0.31383625414829175,0.01712387606693533,0.14428632381608808
WITCH-GLOBIOM,SSP2-34,World,pop,Other Scenarios,-0.11603964152604296,-0.1227956210889608,-0.11990020127628173
WITCH-GLOBIOM,SSP2-60,World,co2intensity,Other Scenarios,-0.13641908943816317,0.6124450258828938,0.2915032621738694
WITCH-GLOBIOM,SSP2-60,World,energyintensity,Other Scenarios,0.3516269262646581,0.6116472776189933,0.500209984181421
WITCH-GLOBIOM,SSP2-60,World,fossilco2,Other Scenarios,0.41755148283718246,1.2463617181196278,0.8911573315700083
WITCH-GLOBIOM,SSP2-60,World,pcgdpppp,Other Scenarios,0.3183832875367305,0.14506503570670148,0.21934428649099963
WITCH-GLOBIOM,SSP2-60,World,pop,Other Scenarios,-0.11603964152604296,-0.1227956210889608,-0.11990020127628173
WITCH-GLOBIOM,SSP2-Baseline,World,co2intensity,Other Scenarios,0.05808330437903697,0.7604199332228166,0.4594185208611968
WITCH-GLOBIOM,SSP2-Baseline,World,energyintensity,Other Scenarios,0.6270155403342688,0.7425068688414741,0.6930105851955289
WITCH-GLOBIOM,SSP2-Baseline,World,fossilco2,Other Scenarios,0.8970445407001735,1.5288641451901979,1.2580843146944731
WITCH-GLOBIOM,SSP2-Baseline,World,pcgdpppp,Other Scenarios,0.3279853375129107,0.14873296421486792,0.22555540991402911
WITCH-GLOBIOM,SSP2-Baseline,World,pop,Other Scenarios,-0.11603964152604296,-0.1227956210889608,-0.11990020127628173
WITCH-GLOBIOM,SSP3-34,World,co2intensity,Other Scenarios,-0.30949282806772316,-0.6949032067643623,-0.5297273301800884
WITCH-GLOBIOM,SSP3-34,World,energyintensity,Other Scenarios,0.330790944043023,-0.34625686776839615,-0.05609351984921651
WITCH-GLOBIOM,SSP3-34,World,fossilco2,Other Scenarios,0.1421051294292841,-1.9611499666268435,-1.0597549254599317
WITCH-GLOBIOM,SSP3-34,World,pcgdpppp,Other Scenarios,0.1717912047979906,-1.0050609348849475,-0.5006957321636883
WITCH-GLOBIOM,SSP3-34,World,pop,Other Scenarios,-0.050984191344006335,0.08507104279086242,0.026761656733061523
WITCH-GLOBIOM,SSP3-60,World,co2intensity,Other Scenarios,-0.009399189029742683,0.692929529851568,0.3919315074738634
WITCH-GLOBIOM,SSP3-60,World,energyintensity,Other Scenarios,0.980987612621022,1.1760517228497527,1.092452818466011
WITCH-GLOBIOM,SSP3-60,World,fossilco2,Other Scenarios,1.1213194687023382,1.145575271362073,1.1351799273650438
WITCH-GLOBIOM,SSP3-60,World,pcgdpppp,Other Scenarios,0.20071523645506528,-0.8084770241301101,-0.37596605530789207
WITCH-GLOBIOM,SSP3-60,World,pop,Other Scenarios,-0.050984191344006335,0.08507104279086242,0.026761656733061523
WITCH-GLOBIOM,SSP3-Baseline,World,co2intensity,Other Scenarios,0.13580162779686145,0.8394500430954098,0.537886436538889
WITCH-GLOBIOM,SSP3-Baseline,World,energyintensity,Other Scenarios,1.2419274533353344,1.3971202366681714,1.3306090438112412
WITCH-GLOBIOM,SSP3-Baseline,World,fossilco2,Other Scenarios,1.5315852242581316,1.5176796936454833,1.5236392067651896
WITCH-GLOBIOM,SSP3-Baseline,World,pcgdpppp,Other Scenarios,0.2048403344699421,-0.8039616289089605,-0.3716179303180022
WITCH-GLOBIOM,SSP3-Baseline,World,pop,Other Scenarios,-0.050984191344006335,0.08507104279086242,0.026761656733061523
WITCH-GLOBIOM,SSP4-19,World,co2intensity,Other Scenarios,-0.04028079514842364,-2.514623697355686,-1.4541910249811447
WITCH-GLOBIOM,SSP4-19,World,energyintensity,Other Scenarios,-0.017961184790585172,-2.1900251739395498,-1.259140607161422
WITCH-GLOBIOM,SSP4-19,World,fossilco2,Other Scenarios,0.1070338084044633,-5.296847974871762,-2.9808986391819507
WITCH-GLOBIOM,SSP4-19,World,pcgdpppp,Other Scenarios,0.2915124452106117,-0.4535165745893036,-0.13421842324648275
WITCH-GLOBIOM,SSP4-19,World,pop,Other Scenarios,-0.12623665686713959,-0.13868252898722233,-0.13334858379290115
WITCH-GLOBIOM,SSP4-26,World,co2intensity,Other Scenarios,-0.17494799276234652,-1.4062525436339222,-0.8785505932603896
WITCH-GLOBIOM,SSP4-26,World,energyintensity,Other Scenarios,0.5814157291001927,-1.101361362180647,-0.3801711802031443
WITCH-GLOBIOM,SSP4-26,World,fossilco2,Other Scenarios,0.5931607152912683,-2.6877277399434423,-1.2816326876999948
WITCH-GLOBIOM,SSP4-26,World,pcgdpppp,Other Scenarios,0.31292963582056177,-0.04143130514165072,0.11043766955644035
WITCH-GLOBIOM,SSP4-26,World,pop,Other Scenarios,-0.12623665686713959,-0.13868252898722233,-0.13334858379290115
WITCH-GLOBIOM,SSP4-45,World,co2intensity,Other Scenarios,-0.11272494832305169,0.07205933255279512,-0.0071339306797106525
WITCH-GLOBIOM,SSP4-45,World,energyintensity,Other Scenarios,0.4388648212392321,0.10894384597060747,0.25033854965716085
WITCH-GLOBIOM,SSP4-45,World,fossilco2,Other Scenarios,0.5021122874880477,0.1867566023229566,0.32190903882228133
WITCH-GLOBIOM,SSP4-45,World,pcgdpppp,Other Scenarios,0.3022090714390069,0.14443595278677634,0.21205300363773227
WITCH-GLOBIOM,SSP4-45,World,pop,Other Scenarios,-0.12623665686713959,-0.13868252898722233,-0.13334858379290115
WITCH-GLOBIOM,SSP4-60,World,co2intensity,Other Scenarios,-0.09986820197072843,0.31728141795105513,0.13850300941314786
WITCH-GLOBIOM,SSP4-60,World,energyintensity,Other Scenarios,0.381261132013355,0.46058705943645173,0.4265902333979817
WITCH-GLOBIOM,SSP4-60,World,fossilco2,Other Scenarios,0.4531205959113971,0.79636312063654,0.6492591814686216
WITCH-GLOBIOM,SSP4-60,World,pcgdpppp,Other Scenarios,0.2979643227359101,0.1571771722362555,0.21751452245039316
WITCH-GLOBIOM,SSP4-60,World,pop,Other Scenarios,-0.12623665686713959,-0.13868252898722233,-0.13334858379290115
WITCH-GLOBIOM,SSP4-Baseline,World,co2intensity,Other Scenarios,0.05229029168648136,0.5464300130691978,0.3346558467623193
WITCH-GLOBIOM,SSP4-Baseline,World,energyintensity,Other Scenarios,0.5123997197161356,0.4005503407586489,0.44848578888328605
WITCH-GLOBIOM,SSP4-Baseline,World,fossilco2,Other Scenarios,0.7423391640987462,0.9544846925057031,0.8635651803312929
WITCH-GLOBIOM,SSP4-Baseline,World,pcgdpppp,Other Scenarios,0.3038858095632688,0.1461868676650787,0.21377212847858876
WITCH-GLOBIOM,SSP4-Baseline,World,pop,Other Scenarios,-0.12623665686713959,-0.13868252898722233,-0.13334858379290115
WITCH-GLOBIOM,SSP5-34,World,co2intensity,Other Scenarios,-0.2950853193051224,-1.109064010054245,-0.7602159997331924
WITCH-GLOBIOM,SSP5-34,World,energyintensity,Other Scenarios,-0.07643246408169313,-1.7844620506603013,-1.0524493706980407
WITCH-GLOBIOM,SSP5-34,World,fossilco2,Other Scenarios,-0.08233638362456541,-1.5856543661274787,-0.9413752307690872
WITCH-GLOBIOM,SSP5-34,World,pcgdpppp,Other Scenarios,0.4807479860507753,1.6105345595199756,1.1263403137474612
WITCH-GLOBIOM,SSP5-34,World,pop,Other Scenarios,-0.1915665862885252,-0.3026628649329083,-0.2550501740853155
WITCH-GLOBIOM,SSP5-60,World,co2intensity,Other Scenarios,-0.06352319755527525,0.5347092711195366,0.27832392740176004
WITCH-GLOBIOM,SSP5-60,World,energyintensity,Other Scenarios,0.1784939069267557,-0.6410389576777183,-0.2898105871329437
WITCH-GLOBIOM,SSP5-60,World,fossilco2,Other Scenarios,0.41689035395687735,1.4752361488957726,1.021659379636246
WITCH-GLOBIOM,SSP5-60,World,pcgdpppp,Other Scenarios,0.49348623087392207,1.8842287003868625,1.2881962134527452
WITCH-GLOBIOM,SSP5-60,World,pop,Other Scenarios,-0.1915665862885252,-0.3026628649329083,-0.2550501740853155
WITCH-GLOBIOM,SSP5-Baseline,World,co2intensity,Other Scenarios,0.12118870621413258,0.9420636050378963,0.590260076970569
WITCH-GLOBIOM,SSP5-Baseline,World,energyintensity,Other Scenarios,0.5131967109091236,0.052559659391254954,0.24997553861319863
WITCH-GLOBIOM,SSP5-Baseline,World,fossilco2,Other Scenarios,0.9432834991729038,2.604526717391426,1.8925653381549163
WITCH-GLOBIOM,SSP5-Baseline,World,pcgdpppp,Other Scenarios,0.5004646683381728,1.912566317895183,1.3073798966564643
WITCH-GLOBIOM,SSP5-Baseline,World,pop,Other Scenarios,-0.1915665862885252,-0.3026628649329083,-0.2550501740853155
