MODEL,SCENARIO,REGION,variable,criterion,errortolerance,error
POLES AMPERE,AMPERE2-450-Conv-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.11528741584810054
POLES AMPERE,AMPERE2-450-EERE-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.007981506863658172
POLES AMPERE,AMPERE2-450-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.2,0.07879264278864806
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.08519977092086051
POLES AMPERE,AMPERE2-450-LimBio-HST,World,fossilco2,2005 to ~2020 error,0.2,0.09910342985536813
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.0961699109537495
POLES AMPERE,AMPERE2-450-LimSW-HST,World,fossilco2,2005 to ~2020 error,0.2,0.08911613113990713
POLES AMPERE,AMPERE2-450-LimSW-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.1176534592377334
POLES AMPERE,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.2,0.029950011911354713
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.047327889709487536
POLES AMPERE,AMPERE2-450-NucOff-HST,World,fossilco2,2005 to ~2020 error,0.2,0.12058349228355225
POLES AMPERE,AMPERE2-450-NucOff-LST,World,fossilco2,2005 to ~2020 error,0.2,0.16954767512668978
POLES AMPERE,AMPERE2-550-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.2,0.0842364769275239
POLES AMPERE,AMPERE2-550-NucOff-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.12504491646400195
POLES AMPERE,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.2,0.15641088684826165
POLES AMPERE,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.2,0.15673035029236893
POLES AMPERE,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.2,0.059446509240504763
POLES AMPERE,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.2,0.15641088684826165
POLES EMF27,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.15580530236232049
POLES-AME,AME CO2 price $10 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.2,0.1972955308433113
POLES-AME,AME Reference,World,fossilco2,2005 to ~2020 error,0.2,0.008817633184804219
REMIND 1.2,450CO2os-DEF,World,fossilco2,2005 to ~2020 error,0.2,0.028131949700004766
REMIND 1.4,ROSE 550 DEF,World,fossilco2,2005 to ~2020 error,0.2,0.09459313220682541
REMIND 1.4,ROSE 550 FS Gr,World,fossilco2,2005 to ~2020 error,0.2,0.06723741721084586
REMIND 1.4,ROSE 550 FS Gr SL Con,World,fossilco2,2005 to ~2020 error,0.2,0.1943975286572346
REMIND 1.4,ROSE 550 HI Coal,World,fossilco2,2005 to ~2020 error,0.2,0.11330680805711135
REMIND 1.4,ROSE 550 HI Fos,World,fossilco2,2005 to ~2020 error,0.2,0.12564512068699374
REMIND 1.4,ROSE 550 HI Gas,World,fossilco2,2005 to ~2020 error,0.2,0.14386012562474626
REMIND 1.4,ROSE 550 LO Oil,World,fossilco2,2005 to ~2020 error,0.2,0.17758170476054924
REMIND 1.4,ROSE 550 SL Gr,World,fossilco2,2005 to ~2020 error,0.2,0.12860081933495415
REMIND 1.5,AMPERE2-450-Conv-HST,World,fossilco2,2005 to ~2020 error,0.2,0.1700258929463978
REMIND 1.5,AMPERE2-450-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.2,0.19483020974934506
REMIND 1.5,AMPERE2-450-LimSW-HST,World,fossilco2,2005 to ~2020 error,0.2,0.17405877814807913
REMIND 1.5,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.2,0.12131593601402502
REMIND 1.5,AMPERE2-450-NucOff-HST,World,fossilco2,2005 to ~2020 error,0.2,0.17964877179474037
REMIND 1.5,AMPERE2-550-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.2,0.19483020974934506
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.06717915578863476
REMIND 1.5,AMPERE2-550-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.15364715542644625
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.07739253861524342
REMIND 1.5,AMPERE2-Base-EERE-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.19346688489723518
REMIND 1.5,AMPERE2-Base-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.17603463265447017
REMIND 1.5,AMPERE3-450P-EU,World,fossilco2,2005 to ~2020 error,0.2,0.13046142655862925
REMIND 1.5,AMPERE3-550P-EU,World,fossilco2,2005 to ~2020 error,0.2,0.13085295630633387
REMIND 1.5,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.2,0.0614581748824754
REMIND 1.5,AMPERE3-RefP-EU,World,fossilco2,2005 to ~2020 error,0.2,0.1331294967481107
REMIND 1.5,AMPERE3-RefP-EUback,World,fossilco2,2005 to ~2020 error,0.2,0.12978359992652067
REMIND 1.5,AMPERE3-RefPol,World,fossilco2,2005 to ~2020 error,0.2,0.13811658055900877
REMIND 1.5,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.026262581029093512
REMIND 1.5,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.2,0.12280748553353438
REMIND 1.5,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.2,0.11682913903972447
REMIND 1.5,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.2,0.11682913903972447
REMIND 1.5,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.2,0.11682913903972447
REMIND 1.5,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.2,0.11726232902274991
REMIND 1.5,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.2,0.11721353710043703
REMIND 1.5,LIMITS-StrPol,World,fossilco2,2005 to ~2020 error,0.2,0.1954377315149034
TIAM-ECN,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.2,0.02736608593861134
TIAM-ECN,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.2,0.09442928173328058
TIAM-ECN,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.2,0.009264837037070706
TIAM-ECN,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.2,0.009246552761785765
TIAM-ECN,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.2,0.009247114586659944
TIAM-ECN,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.2,0.0034125272296345877
TIAM-ECN,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.2,0.005834573075989891
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.2,0.08067813855231099
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.09623855235627898
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.2,0.09623855226847966
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.2,0.08067813394515189
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.2,0.011791916447494222
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.2,0.003018571054616226
WITCH_AMPERE,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.2,0.16289766905681047
WITCH_AMPERE,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.2,0.15074623066231463
WITCH_AMPERE,AMPERE2-550-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.1729033204304966
WITCH_AMPERE,AMPERE2-550-NucOff-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.025642530411375652
WITCH_AMPERE,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.2,0.06982353779916006
WITCH_AMPERE,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.2,0.08134117716006206
WITCH_AMPERE,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.2,0.1729033204304966
WITCH_AMPERE,AMPERE3-RefP-CE,World,fossilco2,2005 to ~2020 error,0.2,0.06982353779916006
WITCH_AMPERE,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.2,0.06982353779916006
WITCH_EMF27,EMF27-550-Conv,World,fossilco2,2005 to ~2020 error,0.2,0.1076247347488124
WITCH_EMF27,EMF27-550-EERE,World,fossilco2,2005 to ~2020 error,0.2,0.1846837503361609
WITCH_EMF27,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.12917568467028828
WITCH_EMF27,EMF27-550-LimBio,World,fossilco2,2005 to ~2020 error,0.2,0.10436220625183945
WITCH_EMF27,EMF27-550-LimSW,World,fossilco2,2005 to ~2020 error,0.2,0.13261570420840885
WITCH_EMF27,EMF27-550-LimTech,World,fossilco2,2005 to ~2020 error,0.2,0.16876232900923038
WITCH_EMF27,EMF27-550-NoCCS,World,fossilco2,2005 to ~2020 error,0.2,0.15328068724059274
WITCH_EMF27,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.2,0.1931097826370225
WITCH_EMF27,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.2,0.15270572860505816
WITCH_LIMITS,LIMITS-StrPol,World,fossilco2,2005 to ~2020 error,0.2,0.03983445836332167
WITCH_LIMITS,LIMITS-StrPol-450,World,fossilco2,2005 to ~2020 error,0.2,0.03983445836332167
WITCH_LIMITS,LIMITS-StrPol-500,World,fossilco2,2005 to ~2020 error,0.2,0.03983445836332167
WITCH_ROSE,ROSE WEAK-2020 DEF,World,fossilco2,2005 to ~2020 error,0.2,0.04307668669969589
WITCH_ROSE,ROSE WEAK-2020 FS Gr,World,fossilco2,2005 to ~2020 error,0.2,0.05406115697516567
WITCH_ROSE,ROSE WEAK-2020 FS Gr SL Con,World,fossilco2,2005 to ~2020 error,0.2,0.1064951206753082
WITCH_ROSE,ROSE WEAK-2020 SL Gr,World,fossilco2,2005 to ~2020 error,0.2,0.06477842944274359
WITCH_ROSE,ROSE WEAK-2030 DEF,World,fossilco2,2005 to ~2020 error,0.2,0.04290587886702402
WITCH_ROSE,ROSE WEAK-2030 FS Gr,World,fossilco2,2005 to ~2020 error,0.2,0.05406115697516567
WITCH_ROSE,ROSE WEAK-2030 FS Gr SL Con,World,fossilco2,2005 to ~2020 error,0.2,0.1064951206753082
WITCH_ROSE,ROSE WEAK-2030 SL Gr,World,fossilco2,2005 to ~2020 error,0.2,0.0739000191207464
WITCH_ROSE,ROSE WEAK-POL DEF,World,fossilco2,2005 to ~2020 error,0.2,0.006930280061879346
WITCH_ROSE,ROSE WEAK-POL FS Gr,World,fossilco2,2005 to ~2020 error,0.2,0.01694999205614467
WITCH_ROSE,ROSE WEAK-POL FS Gr SL Con,World,fossilco2,2005 to ~2020 error,0.2,0.17204729097676896
WITCH_ROSE,ROSE WEAK-POL SL Gr,World,fossilco2,2005 to ~2020 error,0.2,0.012991635975406313
WorldScan2,AMPERE3-Base,World,fossilco2,2005 to ~2020 error,0.2,0.03588099937822453
AIM/CGE,SSP2-19,World,fossilco2,2005 to ~2020 error,0.2,0.1273281468873786
AIM/CGE,SSP2-26,World,fossilco2,2005 to ~2020 error,0.2,0.12690025893944235
AIM/CGE,SSP2-34,World,fossilco2,2005 to ~2020 error,0.2,0.12690025893944235
AIM/CGE,SSP2-45,World,fossilco2,2005 to ~2020 error,0.2,0.12690025893944235
AIM/CGE,SSP2-60,World,fossilco2,2005 to ~2020 error,0.2,0.12690025893944235
AIM/CGE,SSP5-26,World,fossilco2,2005 to ~2020 error,0.2,0.06286801248090934
AIM/CGE,SSP5-34,World,fossilco2,2005 to ~2020 error,0.2,0.06286801248090934
AIM/CGE,SSP5-45,World,fossilco2,2005 to ~2020 error,0.2,0.06286801248090934
AIM/CGE,SSP5-60,World,fossilco2,2005 to ~2020 error,0.2,0.06286801248090934
IMAGE,SSP2-45,World,fossilco2,2005 to ~2020 error,0.2,0.14267738677218333
IMAGE,SSP2-60,World,fossilco2,2005 to ~2020 error,0.2,0.06655044880708338
IMAGE,SSP2-Baseline,World,fossilco2,2005 to ~2020 error,0.2,0.00931074745677929
IMAGE,SSP3-34,World,fossilco2,2005 to ~2020 error,0.2,0.16953608421627164
IMAGE,SSP3-45,World,fossilco2,2005 to ~2020 error,0.2,0.008087583102017515
IMAGE,SSP3-60,World,fossilco2,2005 to ~2020 error,0.2,0.14877110700977814
IMAGE,SSP3-Baseline,World,fossilco2,2005 to ~2020 error,0.2,0.17333515529000643
IMAGE,SSP5-34,World,fossilco2,2005 to ~2020 error,0.2,0.12299754911743976
REMIND-MAGPIE,SSP2-19,World,fossilco2,2005 to ~2020 error,0.2,0.06442450494926244
REMIND-MAGPIE,SSP2-26,World,fossilco2,2005 to ~2020 error,0.2,0.06442450494926244
REMIND-MAGPIE,SSP2-34,World,fossilco2,2005 to ~2020 error,0.2,0.06442450494926244
REMIND-MAGPIE,SSP2-45,World,fossilco2,2005 to ~2020 error,0.2,0.06442450494926244
REMIND-MAGPIE,SSP2-60,World,fossilco2,2005 to ~2020 error,0.2,0.06442450494926244
REMIND-MAGPIE,SSP5-19,World,fossilco2,2005 to ~2020 error,0.2,0.12714261637663715
REMIND-MAGPIE,SSP5-26,World,fossilco2,2005 to ~2020 error,0.2,0.12714261637663715
REMIND-MAGPIE,SSP5-34,World,fossilco2,2005 to ~2020 error,0.2,0.12714261637663715
REMIND-MAGPIE,SSP5-45,World,fossilco2,2005 to ~2020 error,0.2,0.12714261637663715
REMIND-MAGPIE,SSP5-60,World,fossilco2,2005 to ~2020 error,0.2,0.12714261637663715
WITCH-GLOBIOM,SSP1-26,World,fossilco2,2005 to ~2020 error,0.2,0.17031155635138795
WITCH-GLOBIOM,SSP1-45,World,fossilco2,2005 to ~2020 error,0.2,0.13726562314864732
WITCH-GLOBIOM,SSP1-60,World,fossilco2,2005 to ~2020 error,0.2,0.11222148544806432
WITCH-GLOBIOM,SSP2-26,World,fossilco2,2005 to ~2020 error,0.2,0.14851318870326757
WITCH-GLOBIOM,SSP3-34,World,fossilco2,2005 to ~2020 error,0.2,0.1421051294292841
WITCH-GLOBIOM,SSP4-19,World,fossilco2,2005 to ~2020 error,0.2,0.1070338084044633
WITCH-GLOBIOM,SSP5-34,World,fossilco2,2005 to ~2020 error,0.2,0.08233638362456541
AIM-Enduse 12.1,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.3,0.2560951255022115
AIM-Enduse 12.1,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.3,0.2616575582284526
AIM-Enduse[Backcast] 1.0,LIMITS-Base,World,fossilco2,2005 to ~2020 error,0.3,0.08957703978382803
BET 1.5,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.22767021739366156
BET 1.5,EMF27-550-LimSW,World,fossilco2,2005 to ~2020 error,0.3,0.24082540461975865
BET 1.5,EMF27-550-LowEI,World,fossilco2,2005 to ~2020 error,0.3,0.08200316382227224
DNE21 V.11,AME 2.6 W/m2 OS,World,fossilco2,2005 to ~2020 error,0.3,0.12723260122836733
DNE21 V.11,AME 3.7 W/m2 NTE,World,fossilco2,2005 to ~2020 error,0.3,0.1066056245340945
DNE21 V.11,AME CO2 price $30 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.3,0.24117379693750318
DNE21 V.12,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.3,0.1513655824282476
DNE21 V.12,AMPERE3-450P-EU,World,fossilco2,2005 to ~2020 error,0.3,0.20624244666075908
DNE21 V.12,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.3,0.0021949671779264435
DNE21 V.12,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.3,0.06861542909299523
DNE21 V.12,AMPERE3-RefP-EUback,World,fossilco2,2005 to ~2020 error,0.3,0.20624244666075908
DNE21 V.12,AMPERE3-RefPol,World,fossilco2,2005 to ~2020 error,0.3,0.22297994404915444
EC-IAM 2012,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.3,0.07534293869991449
EC-IAM 2012,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.09263600287357399
EC-IAM 2012,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.3,0.08790506709401869
EC-IAM 2012,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.3,0.08036578187119225
EC-IAM 2012,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.3,0.06886096442425638
EC-IAM 2012,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.3,0.10105164835629266
FARM_3.0,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.3,0.0013081514737902644
FARM_3.0,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.3,0.04773043199146643
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.3,0.02719011374323621
GCAM 3.0,AMPERE2-450-Conv-LST,World,fossilco2,2005 to ~2020 error,0.3,0.17583915025288532
GCAM 3.0,AMPERE2-450-EERE-LST,World,fossilco2,2005 to ~2020 error,0.3,0.13567848998630594
GCAM 3.0,AMPERE2-450-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.3,0.15894053106194117
GCAM 3.0,AMPERE2-450-LimBio-LST,World,fossilco2,2005 to ~2020 error,0.3,0.15846683846293463
GCAM 3.0,AMPERE2-450-LimSW-LST,World,fossilco2,2005 to ~2020 error,0.3,0.17195796384770934
GCAM 3.0,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.3,0.237353647176078
GCAM 3.0,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.3,0.01707600828618827
GCAM 3.0,AMPERE2-450-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.14237719071921906
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,fossilco2,2005 to ~2020 error,0.3,0.13301832953787063
GCAM 3.0,AMPERE2-450-NucOff-LST,World,fossilco2,2005 to ~2020 error,0.3,0.16138687450376366
GCAM 3.0,AMPERE2-550-Conv-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.20653835158005207
GCAM 3.0,AMPERE2-550-EERE-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.2961906534489276
GCAM 3.0,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.3,0.1426232904114706
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.17888738858750886
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.3,5.824111804355603e-4
GCAM 3.0,AMPERE2-550-NoCCS-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.10999492038995284
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.26105652508835386
GCAM 3.0,AMPERE2-Base-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.24224036912968638
GCAM 3.0,AMPERE3-450,World,fossilco2,2005 to ~2020 error,0.3,0.2655626548218819
GCAM 3.0,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.3,0.27111525547825654
GCAM 3.0,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.3,0.268025850608528
GCAM 3.0,EMF27-450-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.24917536819123676
GCAM 3.0,EMF27-550-Conv,World,fossilco2,2005 to ~2020 error,0.3,0.20020430966737557
GCAM 3.0,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.20255265052697125
GCAM 3.0,EMF27-550-LimBio,World,fossilco2,2005 to ~2020 error,0.3,0.20755849962988582
GCAM 3.0,EMF27-550-LimSW,World,fossilco2,2005 to ~2020 error,0.3,0.188793908136627
GCAM 3.0,EMF27-550-NucOff,World,fossilco2,2005 to ~2020 error,0.3,0.2045503069553245
GCAM 3.0,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.3,0.002997042730864319
GCAM 3.0,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.3,0.06637730652350915
GCAM 3.0,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.03457892906156146
GCAM 3.0,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.027796227272783636
GCAM 3.0,ROSE BAU LO Fos,World,fossilco2,2005 to ~2020 error,0.3,0.244644513966626
GCAM 3.0,ROSE WEAK-2020 DEF,World,fossilco2,2005 to ~2020 error,0.3,0.15965362346479783
GCAM 3.0,ROSE WEAK-2030 DEF,World,fossilco2,2005 to ~2020 error,0.3,0.15965362346479783
GCAM 3.0,ROSE WEAK-POL DEF,World,fossilco2,2005 to ~2020 error,0.3,0.15965362346479783
GCAM 3.1,LIMITS-450,World,fossilco2,2005 to ~2020 error,0.3,0.21282084655218192
GCAM 3.1,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.3,0.06931022583035995
GCAM 3.1,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.3,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.3,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.3,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.3,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.3,0.19614837858902634
GCAM 3.1,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.3,0.19614567231852376
GCAM 3.1,LIMITS-StrPol,World,fossilco2,2005 to ~2020 error,0.3,0.08196142261444872
GCAM 3.1,LIMITS-StrPol-450,World,fossilco2,2005 to ~2020 error,0.3,0.08196142261444872
GCAM 3.1,LIMITS-StrPol-500,World,fossilco2,2005 to ~2020 error,0.3,0.08196142261444872
GEM-E3-ICCS,AMPERE3-450,World,fossilco2,2005 to ~2020 error,0.3,0.0055350313139763685
GEM-E3-ICCS,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.3,0.09996086467342424
GEM-E3-ICCS,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.3,0.0811349335253877
GEM-E3-ICCS,AMPERE3-CF450,World,fossilco2,2005 to ~2020 error,0.3,0.028232191473872792
GEM-E3-ICCS,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.3,0.10636552925170117
GEM-E3-ICCS,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.3,0.10182364744369887
GRAPE ver2011,EMF27-550-Conv,World,fossilco2,2005 to ~2020 error,0.3,0.051689051772146666
GRAPE ver2011,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.11096153850588486
GRAPE ver2011,EMF27-550-LimBio,World,fossilco2,2005 to ~2020 error,0.3,0.0478701545286746
GRAPE ver2011,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.3,0.212992631834803
GRAPE ver2011,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.3,0.17611848593690915
GRAPE ver2011,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.20250771401355117
GRAPE ver2011,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.3,0.20356191093175546
GRAPE_ver1998,AME CO2 price $10 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.3,0.2112999198684633
GRAPE_ver1998,AME CO2 price $50 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.3,0.2911834398873274
GTEMREF32,AME CO2 price $30 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.3,0.1894146591332233
IMACLIM v1.1,AMPERE2-450-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.3,0.2179182791807015
IMACLIM v1.1,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.3,0.08026888376014618
IMACLIM v1.1,AMPERE2-450-NucOff-LST,World,fossilco2,2005 to ~2020 error,0.3,0.1280943698545034
IMACLIM v1.1,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.3,0.19370277008738968
IMACLIM v1.1,AMPERE3-450,World,fossilco2,2005 to ~2020 error,0.3,0.026659978407167717
IMACLIM v1.1,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.3,0.16581570858101613
IMACLIM v1.1,AMPERE3-CF450,World,fossilco2,2005 to ~2020 error,0.3,0.12274246019262991
IMACLIM v1.1,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.3,0.2767138847640016
IMACLIM v1.1,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.3,0.20783920669576772
IMACLIM v1.1,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.24763767587659014
IMACLIM v1.1,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.1793613524701867
IMAGE 2.4,AME 3.7 W/m2 NTE,World,fossilco2,2005 to ~2020 error,0.3,0.24810454046092723
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.3,0.1689101210904227
IMAGE 2.4,AME Reference,World,fossilco2,2005 to ~2020 error,0.3,0.2090709940437887
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.3,0.025467474093507025
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.3,0.12337148304247902
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.3,0.13455361549361866
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.15819957966859177
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.2968655422922919
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.3,0.2408327882596446
IMAGE 2.4,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.3,0.1431611222284197
IMAGE 2.4,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.3,0.1350713183759953
IMAGE 2.4,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.3,0.15819957966859177
IMAGE 2.4,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.3,0.1431611222284197
IMAGE 2.4,EMF27-550-Conv,World,fossilco2,2005 to ~2020 error,0.3,0.16230336893187625
IMAGE 2.4,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.3,0.03517925614792072
IMAGE 2.4,EMF27-550-LimBio,World,fossilco2,2005 to ~2020 error,0.3,0.27098107366327007
IMAGE 2.4,EMF27-550-LimSW,World,fossilco2,2005 to ~2020 error,0.3,0.04624599010362518
IMAGE 2.4,EMF27-550-NucOff,World,fossilco2,2005 to ~2020 error,0.3,0.014681547504453718
IMAGE 2.4,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.3,0.1803217791127696
IMAGE 2.4,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.3,0.23552408234093813
