MODEL,SCENARIO,REGION,variable,filter,growtherror,ieadivergencestps2020,2005-2040 divergence from IEA STPS
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,World,co2intensity,Other Scenarios,0.34464254213914014,1.062243908840034,0.7547004659682223
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,World,energyintensity,Other Scenarios,0.24846446243273257,0.5432915888376303,0.4169371060926741
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,World,fossilco2,Other Scenarios,1.0888006819722158,1.6676650148333323,1.4195803007499965
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,Other Scenarios,0.603553404288953,0.16341522438654466,0.3520458729161482
WITCH_AMPERE,AMPERE2-Base-NucOff-OPT,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-450,World,co2intensity,Other Scenarios,-0.24741291008727329,-0.4000094341624528,-0.33461092384451874
WITCH_AMPERE,AMPERE3-450,World,energyintensity,Other Scenarios,-1.2601854427769656,-0.8462282146782537,-1.0236384552919873
WITCH_AMPERE,AMPERE3-450,World,fossilco2,Other Scenarios,-1.1229738757620478,-1.386582815922573,-1.2736075558537765
WITCH_AMPERE,AMPERE3-450,World,pcgdpmer,Other Scenarios,0.49248420399080106,-0.03905945985099002,0.18874496750977757
WITCH_AMPERE,AMPERE3-450,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-450P-CE,World,co2intensity,Other Scenarios,-0.1315951569957512,-0.26513203748003056,-0.20790194584391083
WITCH_AMPERE,AMPERE3-450P-CE,World,energyintensity,Other Scenarios,-0.3877563977443219,-1.4318754625302261,-0.9843958633362672
WITCH_AMPERE,AMPERE3-450P-CE,World,fossilco2,Other Scenarios,-0.06982353779916006,-1.8685459906279152,-1.0976649394155915
WITCH_AMPERE,AMPERE3-450P-CE,World,pcgdpmer,Other Scenarios,0.5573877438295229,-0.07025278338678198,0.19873601399163443
WITCH_AMPERE,AMPERE3-450P-CE,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-450P-EU,World,co2intensity,Other Scenarios,-0.03874370911096836,-0.2405709665259803,-0.15407357049097517
WITCH_AMPERE,AMPERE3-450P-EU,World,energyintensity,Other Scenarios,-0.11395016832630067,-1.5817671205610937,-0.952702712460468
WITCH_AMPERE,AMPERE3-450P-EU,World,fossilco2,Other Scenarios,0.32462969484861914,-1.99068319338436,-0.9984062412845117
WITCH_AMPERE,AMPERE3-450P-EU,World,pcgdpmer,Other Scenarios,0.5851832991744981,-0.06705939906640956,0.21247318589397943
WITCH_AMPERE,AMPERE3-450P-EU,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-Base,World,co2intensity,Other Scenarios,0.263534380639987,1.0312200079929998,0.7022118819845657
WITCH_AMPERE,AMPERE3-Base,World,energyintensity,Other Scenarios,0.14464936002356388,0.4672549226791204,0.328995395826739
WITCH_AMPERE,AMPERE3-Base,World,fossilco2,Other Scenarios,0.9099730924488811,1.5595844151892384,1.2811795625862281
WITCH_AMPERE,AMPERE3-Base,World,pcgdpmer,Other Scenarios,0.6096490786739401,0.16239519174799455,0.3540754290019712
WITCH_AMPERE,AMPERE3-Base,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-Base-EU,World,co2intensity,Other Scenarios,0.02791106710350677,0.9619689954176446,0.5616584547115855
WITCH_AMPERE,AMPERE3-Base-EU,World,energyintensity,Other Scenarios,0.08926200659047034,0.43409809128023646,0.28631119784176523
WITCH_AMPERE,AMPERE3-Base-EU,World,fossilco2,Other Scenarios,0.6096358931507682,1.4370485999167941,1.0824431541599258
WITCH_AMPERE,AMPERE3-Base-EU,World,pcgdpmer,Other Scenarios,0.6003225463454009,0.14226722044978957,0.338576645833623
WITCH_AMPERE,AMPERE3-Base-EU,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-Base-EUback,World,co2intensity,Other Scenarios,0.02791106710350677,1.107448133245418,0.6447893906131703
WITCH_AMPERE,AMPERE3-Base-EUback,World,energyintensity,Other Scenarios,0.08926200659047034,0.483378405265679,0.3144713772620181
WITCH_AMPERE,AMPERE3-Base-EUback,World,fossilco2,Other Scenarios,0.6096358931507682,1.646550258330361,1.2021583875391069
WITCH_AMPERE,AMPERE3-Base-EUback,World,pcgdpmer,Other Scenarios,0.6003225463454009,0.15700942705014065,0.34700076389096646
WITCH_AMPERE,AMPERE3-Base-EUback,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-CF450,World,co2intensity,Other Scenarios,-0.08186974613837306,-0.4817667346000988,-0.3103823109736449
WITCH_AMPERE,AMPERE3-CF450,World,energyintensity,Other Scenarios,-1.4029661107513145,-0.7666918498070404,-1.039380818783158
WITCH_AMPERE,AMPERE3-CF450,World,fossilco2,Other Scenarios,-1.0990429718771852,-1.3861150761108816,-1.2630841742964403
WITCH_AMPERE,AMPERE3-CF450,World,pcgdpmer,Other Scenarios,0.4936526119011122,-0.0363707844728659,0.19078209968741042
WITCH_AMPERE,AMPERE3-CF450,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-CF450P-EU,World,co2intensity,Other Scenarios,0.02791106710350677,-0.22098105843367222,-0.11431300463202407
WITCH_AMPERE,AMPERE3-CF450P-EU,World,energyintensity,Other Scenarios,0.08926200659047034,-1.7002057500280419,-0.9332909971915366
WITCH_AMPERE,AMPERE3-CF450P-EU,World,fossilco2,Other Scenarios,0.6096358931507682,-2.092121175806401,-0.9342252891104714
WITCH_AMPERE,AMPERE3-CF450P-EU,World,pcgdpmer,Other Scenarios,0.6003225463454009,-0.06964866011381055,0.21748185694013722
WITCH_AMPERE,AMPERE3-CF450P-EU,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-RefP-CEback,World,co2intensity,Other Scenarios,-0.1315951569957512,0.795146439674673,0.39797146967306263
WITCH_AMPERE,AMPERE3-RefP-CEback,World,energyintensity,Other Scenarios,-0.3877563977443219,0.09206702309178572,-0.11357158583797469
WITCH_AMPERE,AMPERE3-RefP-CEback,World,fossilco2,Other Scenarios,-0.06982353779916006,0.9020441409804663,0.4855294215034835
WITCH_AMPERE,AMPERE3-RefP-CEback,World,pcgdpmer,Other Scenarios,0.5573877438295229,0.11611638544488401,0.30523268189544356
WITCH_AMPERE,AMPERE3-RefP-CEback,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-RefP-EU,World,co2intensity,Other Scenarios,-0.03874370911096836,0.8391721212895475,0.4629224796893264
WITCH_AMPERE,AMPERE3-RefP-EU,World,energyintensity,Other Scenarios,-0.11395016832630067,0.14080197310700016,0.03162248392129979
WITCH_AMPERE,AMPERE3-RefP-EU,World,fossilco2,Other Scenarios,0.32462969484861914,0.9985028062765994,0.7097000442360364
WITCH_AMPERE,AMPERE3-RefP-EU,World,pcgdpmer,Other Scenarios,0.5851832991744981,0.11981441911092816,0.31925822485245814
WITCH_AMPERE,AMPERE3-RefP-EU,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-RefP-EUback,World,co2intensity,Other Scenarios,-0.03874370911096836,0.868067728777787,0.47943425539689183
WITCH_AMPERE,AMPERE3-RefP-EUback,World,energyintensity,Other Scenarios,-0.11395016832630067,0.18823716972004612,0.058728310557326066
WITCH_AMPERE,AMPERE3-RefP-EUback,World,fossilco2,Other Scenarios,0.32462969484861914,1.0841830086062847,0.7586601598529994
WITCH_AMPERE,AMPERE3-RefP-EUback,World,pcgdpmer,Other Scenarios,0.5851832991744981,0.12916381733932802,0.32460073812582946
WITCH_AMPERE,AMPERE3-RefP-EUback,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_AMPERE,AMPERE3-RefPol,World,co2intensity,Other Scenarios,-0.03178685640924628,0.8824511087196495,0.4906348379501227
WITCH_AMPERE,AMPERE3-RefPol,World,energyintensity,Other Scenarios,-0.0729533702429006,0.1585331080523159,0.05932461735436597
WITCH_AMPERE,AMPERE3-RefPol,World,fossilco2,Other Scenarios,0.3736675109168499,1.0720384879382843,0.7727366406433838
WITCH_AMPERE,AMPERE3-RefPol,World,pcgdpmer,Other Scenarios,0.5862674644576067,0.13233997839719536,0.32688032956594304
WITCH_AMPERE,AMPERE3-RefPol,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF22,EMF22 3.7 NTE,World,co2intensity,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 NTE,World,energyintensity,Other Scenarios,NA,-0.5741262773614783,NA
WITCH_EMF22,EMF22 3.7 NTE,World,fossilco2,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 NTE,World,pcgdpmer,Other Scenarios,NA,0.004527767515740355,NA
WITCH_EMF22,EMF22 3.7 NTE,World,pop,Other Scenarios,NA,-0.13854407862977702,NA
WITCH_EMF22,EMF22 3.7 NTE w Delay,World,co2intensity,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 NTE w Delay,World,energyintensity,Other Scenarios,NA,-1.0994184433198582,NA
WITCH_EMF22,EMF22 3.7 NTE w Delay,World,fossilco2,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 NTE w Delay,World,pcgdpmer,Other Scenarios,NA,-0.07760900539979942,NA
WITCH_EMF22,EMF22 3.7 NTE w Delay,World,pop,Other Scenarios,NA,-0.13854407862977702,NA
WITCH_EMF22,EMF22 3.7 OS,World,co2intensity,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 OS,World,energyintensity,Other Scenarios,NA,-0.34389836559487097,NA
WITCH_EMF22,EMF22 3.7 OS,World,fossilco2,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 OS,World,pcgdpmer,Other Scenarios,NA,0.03244976934665822,NA
WITCH_EMF22,EMF22 3.7 OS,World,pop,Other Scenarios,NA,-0.13854407862977702,NA
WITCH_EMF22,EMF22 3.7 OS w Delay,World,co2intensity,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 OS w Delay,World,energyintensity,Other Scenarios,NA,-0.6267003915805088,NA
WITCH_EMF22,EMF22 3.7 OS w Delay,World,fossilco2,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 3.7 OS w Delay,World,pcgdpmer,Other Scenarios,NA,0.02677082621558491,NA
WITCH_EMF22,EMF22 3.7 OS w Delay,World,pop,Other Scenarios,NA,-0.13854407862977702,NA
WITCH_EMF22,EMF22 4.5 NTE,World,co2intensity,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 4.5 NTE,World,energyintensity,Other Scenarios,NA,0.32744503533555325,NA
WITCH_EMF22,EMF22 4.5 NTE,World,fossilco2,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 4.5 NTE,World,pcgdpmer,Other Scenarios,NA,0.06974485066468106,NA
WITCH_EMF22,EMF22 4.5 NTE,World,pop,Other Scenarios,NA,-0.13854407862977702,NA
WITCH_EMF22,EMF22 4.5 NTE w Delay,World,co2intensity,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 4.5 NTE w Delay,World,energyintensity,Other Scenarios,NA,0.0998640263060172,NA
WITCH_EMF22,EMF22 4.5 NTE w Delay,World,fossilco2,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 4.5 NTE w Delay,World,pcgdpmer,Other Scenarios,NA,0.06182052087263046,NA
WITCH_EMF22,EMF22 4.5 NTE w Delay,World,pop,Other Scenarios,NA,-0.13854407862977702,NA
WITCH_EMF22,EMF22 Reference,World,co2intensity,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 Reference,World,energyintensity,Other Scenarios,NA,0.6215219365091321,NA
WITCH_EMF22,EMF22 Reference,World,fossilco2,Other Scenarios,NA,NA,NA
WITCH_EMF22,EMF22 Reference,World,pcgdpmer,Other Scenarios,NA,0.07985782630018001,NA
WITCH_EMF22,EMF22 Reference,World,pop,Other Scenarios,NA,-0.13854407862977702,NA
WITCH_EMF27,EMF27-450-Conv,World,co2intensity,Other Scenarios,-0.11238127453910773,0.03189203727702461,-0.029939382072746393
WITCH_EMF27,EMF27-450-Conv,World,energyintensity,Other Scenarios,-1.5059512851097139,-0.7808316593659511,-1.0915972132561351
WITCH_EMF27,EMF27-450-Conv,World,fossilco2,Other Scenarios,-1.2465091693671493,-0.8736986570658697,-1.033474590909275
WITCH_EMF27,EMF27-450-Conv,World,pcgdpmer,Other Scenarios,0.4796831171702822,-0.023473327746066697,0.19216514864665424
WITCH_EMF27,EMF27-450-Conv,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-450-EERE,World,co2intensity,Other Scenarios,0.025674014729579753,-0.11654735937135818,-0.05559534189952763
WITCH_EMF27,EMF27-450-EERE,World,energyintensity,Other Scenarios,-1.7629205217861799,-1.9595913924728823,-1.8753038764642953
WITCH_EMF27,EMF27-450-EERE,World,fossilco2,Other Scenarios,-1.2470187169901603,-2.049418218777877,-1.7055327180117126
WITCH_EMF27,EMF27-450-EERE,World,pcgdpmer,Other Scenarios,0.5980875169550497,0.12800624029724006,0.32946964457915845
WITCH_EMF27,EMF27-450-EERE,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-450-FullTech,World,co2intensity,Other Scenarios,9.133583459062233e-4,-0.19617557939101482,-0.11170889178947722
WITCH_EMF27,EMF27-450-FullTech,World,energyintensity,Other Scenarios,-0.9785366198170713,-0.7344641809722682,-0.839066654762898
WITCH_EMF27,EMF27-450-FullTech,World,fossilco2,Other Scenarios,-0.5562316450283364,-1.0342193129651707,-0.829367455277956
WITCH_EMF27,EMF27-450-FullTech,World,pcgdpmer,Other Scenarios,0.5292513433314385,-0.002293845371011183,0.22551123550146723
WITCH_EMF27,EMF27-450-FullTech,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-450-LimBio,World,co2intensity,Other Scenarios,-0.11348882958350215,0.0013338620882519248,-0.04787586291392839
WITCH_EMF27,EMF27-450-LimBio,World,energyintensity,Other Scenarios,-1.5039024979679017,-0.7715961373408716,-1.0854417204667417
WITCH_EMF27,EMF27-450-LimBio,World,fossilco2,Other Scenarios,-1.244656095187251,-0.8933778401692988,-1.043925663748421
WITCH_EMF27,EMF27-450-LimBio,World,pcgdpmer,Other Scenarios,0.48059495925276274,-0.02182985768580259,0.19349506385929682
WITCH_EMF27,EMF27-450-LimBio,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-450-LimSW,World,co2intensity,Other Scenarios,0.0019772315484591907,-0.17133358916667463,-0.09705752314590298
WITCH_EMF27,EMF27-450-LimSW,World,energyintensity,Other Scenarios,-0.9796492751331316,-0.7391200612757228,-0.8422040100717552
WITCH_EMF27,EMF27-450-LimSW,World,fossilco2,Other Scenarios,-0.5571681771083714,-1.0155382676969522,-0.819093943158989
WITCH_EMF27,EMF27-450-LimSW,World,pcgdpmer,Other Scenarios,0.5283635933649109,-0.0037989100236782702,0.22427073428571706
WITCH_EMF27,EMF27-450-LimSW,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-450-LowEI,World,co2intensity,Other Scenarios,0.14479872466170407,0.40479648167888516,0.2933688715286647
WITCH_EMF27,EMF27-450-LowEI,World,energyintensity,Other Scenarios,-1.229528988414677,-1.549974479202608,-1.4126406974363517
WITCH_EMF27,EMF27-450-LowEI,World,fossilco2,Other Scenarios,-0.5271146073071293,-1.0805135321359656,-0.8433425643521786
WITCH_EMF27,EMF27-450-LowEI,World,pcgdpmer,Other Scenarios,0.6654753833344536,0.16595017261863376,0.38003240578255654
WITCH_EMF27,EMF27-450-LowEI,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-450-NucOff,World,co2intensity,Other Scenarios,0.10096321136600439,-0.11961704198280132,-0.02508264769045602
WITCH_EMF27,EMF27-450-NucOff,World,energyintensity,Other Scenarios,-0.9527049083194832,-0.6125615777118706,-0.7583372908294188
WITCH_EMF27,EMF27-450-NucOff,World,fossilco2,Other Scenarios,-0.4437922201143991,-0.8399919507468462,-0.6701920661900831
WITCH_EMF27,EMF27-450-NucOff,World,pcgdpmer,Other Scenarios,0.5158092037276896,-0.00652762382129779,0.21733101655683962
WITCH_EMF27,EMF27-450-NucOff,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-550-EERE,World,co2intensity,Other Scenarios,0.23005691791384852,0.7552818549769025,0.5301854533784508
WITCH_EMF27,EMF27-550-EERE,World,energyintensity,Other Scenarios,-0.9814589045420552,-1.422859968408555,-1.2336880838943407
WITCH_EMF27,EMF27-550-EERE,World,fossilco2,Other Scenarios,-0.1846837503361609,-0.5806780166864629,-0.41096618825061915
WITCH_EMF27,EMF27-550-EERE,World,pcgdpmer,Other Scenarios,0.6745779631806557,0.1881858039760661,0.3966395864923188
WITCH_EMF27,EMF27-550-EERE,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-550-LimTech,World,co2intensity,Other Scenarios,0.20024722276594353,0.32300808689385796,0.27039628798189463
WITCH_EMF27,EMF27-550-LimTech,World,energyintensity,Other Scenarios,-0.4709828102282023,-1.0991634324754882,-0.8299431657980798
WITCH_EMF27,EMF27-550-LimTech,World,fossilco2,Other Scenarios,0.16876232900923038,-0.8730066230754813,-0.42653421503917627
WITCH_EMF27,EMF27-550-LimTech,World,pcgdpmer,Other Scenarios,0.5473576433600991,0.004434429737025458,0.23711580700405702
WITCH_EMF27,EMF27-550-LimTech,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-550-LowEI,World,co2intensity,Other Scenarios,0.20251932750889545,0.7238933166774497,0.5004473213194979
WITCH_EMF27,EMF27-550-LowEI,World,energyintensity,Other Scenarios,-1.0070669055844272,-1.3345628130571994,-1.194207424140297
WITCH_EMF27,EMF27-550-LowEI,World,fossilco2,Other Scenarios,-0.23501822639513703,-0.5110396821291092,-0.39274477252883544
WITCH_EMF27,EMF27-550-LowEI,World,pcgdpmer,Other Scenarios,0.6773890785690047,0.20091552148151692,0.4051184745190116
WITCH_EMF27,EMF27-550-LowEI,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-550-NoCCS,World,co2intensity,Other Scenarios,0.13034338516210253,0.15589786073441614,0.144945942631996
WITCH_EMF27,EMF27-550-NoCCS,World,energyintensity,Other Scenarios,-0.43391742360103547,-0.935115653859176,-0.720316412319973
WITCH_EMF27,EMF27-550-NoCCS,World,fossilco2,Other Scenarios,0.15328068724059274,-0.8532905661621533,-0.42190288613240495
WITCH_EMF27,EMF27-550-NoCCS,World,pcgdpmer,Other Scenarios,0.5647144525681356,0.02721293419348314,0.25757072778261986
WITCH_EMF27,EMF27-550-NoCCS,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-Conv,World,co2intensity,Other Scenarios,0.2641855136402871,1.037043114955852,0.7058184286777528
WITCH_EMF27,EMF27-Base-Conv,World,energyintensity,Other Scenarios,0.13363774209634172,0.4660316514007593,0.3235771188417232
WITCH_EMF27,EMF27-Base-Conv,World,fossilco2,Other Scenarios,0.8967804693321655,1.5608860400564522,1.2762693668889007
WITCH_EMF27,EMF27-Base-Conv,World,pcgdpmer,Other Scenarios,0.6068169404841466,0.1590969809307171,0.35097696359647257
WITCH_EMF27,EMF27-Base-Conv,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-EERE,World,co2intensity,Other Scenarios,0.2820119302198725,1.102200011711546,0.7506908339294002
WITCH_EMF27,EMF27-Base-EERE,World,energyintensity,Other Scenarios,-0.6770645654262268,-0.34327318668632223,-0.48632663471770987
WITCH_EMF27,EMF27-Base-EERE,World,fossilco2,Other Scenarios,0.1931097826370225,0.8926229833102289,0.5928316115931405
WITCH_EMF27,EMF27-Base-EERE,World,pcgdpmer,Other Scenarios,0.6960221447319868,0.23498186551588163,0.4325705566084981
WITCH_EMF27,EMF27-Base-EERE,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-FullTech,World,co2intensity,Other Scenarios,0.264202567031786,1.0243627217697724,0.6985797983106353
WITCH_EMF27,EMF27-Base-FullTech,World,energyintensity,Other Scenarios,0.15928292820510648,0.47362812975137925,0.33890875766011946
WITCH_EMF27,EMF27-Base-FullTech,World,fossilco2,Other Scenarios,0.9267515488913693,1.5569159569878381,1.2868454963750657
WITCH_EMF27,EMF27-Base-FullTech,World,pcgdpmer,Other Scenarios,0.6111257805430867,0.16021081269756288,0.3534600846313588
WITCH_EMF27,EMF27-Base-FullTech,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-LimBio,World,co2intensity,Other Scenarios,0.2634657272999368,1.031204448565147,0.7021735680229141
WITCH_EMF27,EMF27-Base-LimBio,World,energyintensity,Other Scenarios,0.13162501601819954,0.4583153994221504,0.3183052351061714
WITCH_EMF27,EMF27-Base-LimBio,World,fossilco2,Other Scenarios,0.8942129409507482,1.547537537189642,1.2675412816586875
WITCH_EMF27,EMF27-Base-LimBio,World,pcgdpmer,Other Scenarios,0.6069819245212218,0.159303396433221,0.35116562275664986
WITCH_EMF27,EMF27-Base-LimBio,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-LimSW,World,co2intensity,Other Scenarios,0.26466944724201813,1.0286325600352866,0.7012197974096002
WITCH_EMF27,EMF27-Base-LimSW,World,energyintensity,Other Scenarios,0.16065769669708296,0.478563883340292,0.3423183747789167
WITCH_EMF27,EMF27-Base-LimSW,World,fossilco2,Other Scenarios,0.9283641934671365,1.5660309321677186,1.2927451870103264
WITCH_EMF27,EMF27-Base-LimSW,World,pcgdpmer,Other Scenarios,0.6108967764166453,0.16012019602301664,0.35331015904885743
WITCH_EMF27,EMF27-Base-LimSW,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-LimTech,World,co2intensity,Other Scenarios,0.3072367091353958,1.0987889085038547,0.759552251631658
WITCH_EMF27,EMF27-Base-LimTech,World,energyintensity,Other Scenarios,0.18939505222604924,0.5858969111873061,0.41596754306105316
WITCH_EMF27,EMF27-Base-LimTech,World,fossilco2,Other Scenarios,0.9925489603369984,1.743041817778074,1.4214020217318986
WITCH_EMF27,EMF27-Base-LimTech,World,pcgdpmer,Other Scenarios,0.6037769258641632,0.15964170531778976,0.34998537126623547
WITCH_EMF27,EMF27-Base-LimTech,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-LowEI,World,co2intensity,Other Scenarios,0.26425802573721247,1.0129277320856764,0.6920692865077632
WITCH_EMF27,EMF27-Base-LowEI,World,energyintensity,Other Scenarios,-0.7008042567075783,-0.47585881106977,-0.5722640020574021
WITCH_EMF27,EMF27-Base-LowEI,World,fossilco2,Other Scenarios,0.15270572860505816,0.6728063135569256,0.44990606286326806
WITCH_EMF27,EMF27-Base-LowEI,World,pcgdpmer,Other Scenarios,0.6971116864640339,0.2370230997718955,0.4342039226399548
WITCH_EMF27,EMF27-Base-LowEI,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-Base-NucOff,World,co2intensity,Other Scenarios,0.30686905829517075,1.0833649485078287,0.7505809955595467
WITCH_EMF27,EMF27-Base-NucOff,World,energyintensity,Other Scenarios,0.21475797477283298,0.589373334885143,0.4288238948370101
WITCH_EMF27,EMF27-Base-NucOff,World,fossilco2,Other Scenarios,1.021807181428658,1.7321946071598242,1.4277428532750387
WITCH_EMF27,EMF27-Base-NucOff,World,pcgdpmer,Other Scenarios,0.6080398752492642,0.16074203099772888,0.3524411071055297
WITCH_EMF27,EMF27-Base-NucOff,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-FP-FullTech,World,co2intensity,Other Scenarios,0.1843257273860477,0.841438674127336,0.559818839809641
WITCH_EMF27,EMF27-FP-FullTech,World,energyintensity,Other Scenarios,-0.1296583124478834,0.17989710061542852,0.04723049501686626
WITCH_EMF27,EMF27-FP-FullTech,World,fossilco2,Other Scenarios,0.5309150312580584,1.049568664815485,0.8272885361480165
WITCH_EMF27,EMF27-FP-FullTech,World,pcgdpmer,Other Scenarios,0.584107343208504,0.12951859730359694,0.3243423455485571
WITCH_EMF27,EMF27-FP-FullTech,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_EMF27,EMF27-G8-FullTech,World,co2intensity,Other Scenarios,-0.5934181531398304,-0.2879532961323962,-0.41886680627843936
WITCH_EMF27,EMF27-G8-FullTech,World,energyintensity,Other Scenarios,-1.8648547064519891,-0.1671591192655172,-0.8947429423454336
WITCH_EMF27,EMF27-G8-FullTech,World,fossilco2,Other Scenarios,-2.1801796927007575,-0.5853740911106249,-1.2688622060778245
WITCH_EMF27,EMF27-G8-FullTech,World,pcgdpmer,Other Scenarios,0.3859528937796719,-0.028975968481835035,0.1488506867730965
WITCH_EMF27,EMF27-G8-FullTech,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_LIMITS,LIMITS-450,World,co2intensity,Other Scenarios,-0.30641334689817357,-0.7335340769192701,-0.5504823354816573
WITCH_LIMITS,LIMITS-450,World,energyintensity,Other Scenarios,-1.805148838265861,-0.6556370737349456,-1.1482849728196234
WITCH_LIMITS,LIMITS-450,World,fossilco2,Other Scenarios,-1.7782737047125994,-1.5479795385393287,-1.6466770383278733
WITCH_LIMITS,LIMITS-450,World,pcgdpmer,Other Scenarios,0.441148207340045,-0.05752268065423649,0.15619341420045557
WITCH_LIMITS,LIMITS-450,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
WITCH_LIMITS,LIMITS-500,World,co2intensity,Other Scenarios,-0.009360940537043616,-0.15081082063310836,-0.0901894434490806
WITCH_LIMITS,LIMITS-500,World,energyintensity,Other Scenarios,-0.9460190629867695,-0.7074072471728207,-0.8096694539502273
WITCH_LIMITS,LIMITS-500,World,fossilco2,Other Scenarios,-0.5361967300707615,-0.9571523842936431,-0.7767428181981224
WITCH_LIMITS,LIMITS-500,World,pcgdpmer,Other Scenarios,0.5270430003416615,0.0023513907431623737,0.22721922342823342
WITCH_LIMITS,LIMITS-500,World,pop,Other Scenarios,-0.1078597268886099,-0.10128570723087649,-0.10410314422704794
