MODEL,SCENARIO,REGION,variable,filter,growtherror
BET 1.5,EMF27-450-FullTech,World,energyintensity,Other Scenarios,-1.7306776417391643
BET 1.5,EMF27-450-FullTech,World,fossilco2,Other Scenarios,-1.7366100067606904
BET 1.5,EMF27-450-FullTech,World,pcgdpmer,Other Scenarios,0.6672778604154797
BET 1.5,EMF27-450-FullTech,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-450-LimBio,World,co2intensity,Other Scenarios,-0.7823182883737418
BET 1.5,EMF27-450-LimBio,World,energyintensity,Other Scenarios,-2.168274020245393
BET 1.5,EMF27-450-LimBio,World,fossilco2,Other Scenarios,-2.442948755887858
BET 1.5,EMF27-450-LimBio,World,pcgdpmer,Other Scenarios,0.6176355688680366
BET 1.5,EMF27-450-LimBio,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-450-LimSW,World,co2intensity,Other Scenarios,-0.583078456202726
BET 1.5,EMF27-450-LimSW,World,energyintensity,Other Scenarios,-1.7551784003323716
BET 1.5,EMF27-450-LimSW,World,fossilco2,Other Scenarios,-1.7841044982067593
BET 1.5,EMF27-450-LimSW,World,pcgdpmer,Other Scenarios,0.6641443744650979
BET 1.5,EMF27-450-LimSW,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-450-LowEI,World,co2intensity,Other Scenarios,-0.19001550540122802
BET 1.5,EMF27-450-LowEI,World,energyintensity,Other Scenarios,-1.7392114309759805
BET 1.5,EMF27-450-LowEI,World,fossilco2,Other Scenarios,-1.2755558737589023
BET 1.5,EMF27-450-LowEI,World,pcgdpmer,Other Scenarios,0.7636630787550658
BET 1.5,EMF27-450-LowEI,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-450-NucOff,World,co2intensity,Other Scenarios,-0.7313097970830733
BET 1.5,EMF27-450-NucOff,World,energyintensity,Other Scenarios,-1.8843998502550812
BET 1.5,EMF27-450-NucOff,World,fossilco2,Other Scenarios,-2.0829836897956406
BET 1.5,EMF27-450-NucOff,World,pcgdpmer,Other Scenarios,0.6427179736792734
BET 1.5,EMF27-450-NucOff,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-550-Conv,World,co2intensity,Other Scenarios,0.058162220729416014
BET 1.5,EMF27-550-Conv,World,energyintensity,Other Scenarios,-1.3761152403710528
BET 1.5,EMF27-550-Conv,World,fossilco2,Other Scenarios,-0.7250005789094902
BET 1.5,EMF27-550-Conv,World,pcgdpmer,Other Scenarios,0.7029444568689063
BET 1.5,EMF27-550-Conv,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-550-EERE,World,co2intensity,Other Scenarios,0.019204329483501814
BET 1.5,EMF27-550-EERE,World,energyintensity,Other Scenarios,-1.5385754689549374
BET 1.5,EMF27-550-EERE,World,fossilco2,Other Scenarios,-0.8530180369949659
BET 1.5,EMF27-550-EERE,World,pcgdpmer,Other Scenarios,0.7763451186132291
BET 1.5,EMF27-550-EERE,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-550-LimBio,World,co2intensity,Other Scenarios,0.10557815547955163
BET 1.5,EMF27-550-LimBio,World,energyintensity,Other Scenarios,-1.3530706007243247
BET 1.5,EMF27-550-LimBio,World,fossilco2,Other Scenarios,-0.6517109681089087
BET 1.5,EMF27-550-LimBio,World,pcgdpmer,Other Scenarios,0.7057734932726238
BET 1.5,EMF27-550-LimBio,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-550-LimTech,World,co2intensity,Other Scenarios,-0.4207492084419715
BET 1.5,EMF27-550-LimTech,World,energyintensity,Other Scenarios,-1.9212332142903472
BET 1.5,EMF27-550-LimTech,World,fossilco2,Other Scenarios,-1.8025085528049831
BET 1.5,EMF27-550-LimTech,World,pcgdpmer,Other Scenarios,0.6494658860640952
BET 1.5,EMF27-550-LimTech,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-550-NoCCS,World,co2intensity,Other Scenarios,-0.14515593398851534
BET 1.5,EMF27-550-NoCCS,World,energyintensity,Other Scenarios,-1.438420664528802
BET 1.5,EMF27-550-NoCCS,World,fossilco2,Other Scenarios,-0.9930601975645134
BET 1.5,EMF27-550-NoCCS,World,pcgdpmer,Other Scenarios,0.7005084170895635
BET 1.5,EMF27-550-NoCCS,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-550-NucOff,World,co2intensity,Other Scenarios,0.11860344326955818
BET 1.5,EMF27-550-NucOff,World,energyintensity,Other Scenarios,-1.1930255429103709
BET 1.5,EMF27-550-NucOff,World,fossilco2,Other Scenarios,-0.4644695811033639
BET 1.5,EMF27-550-NucOff,World,pcgdpmer,Other Scenarios,0.7199445346742084
BET 1.5,EMF27-550-NucOff,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-Conv,World,co2intensity,Other Scenarios,0.7831264830474034
BET 1.5,EMF27-Base-Conv,World,energyintensity,Other Scenarios,-0.4789477023946662
BET 1.5,EMF27-Base-Conv,World,fossilco2,Other Scenarios,0.9523003287148619
BET 1.5,EMF27-Base-Conv,World,pcgdpmer,Other Scenarios,0.7581135641988843
BET 1.5,EMF27-Base-Conv,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-EERE,World,co2intensity,Other Scenarios,0.7277160074970632
BET 1.5,EMF27-Base-EERE,World,energyintensity,Other Scenarios,-0.8691068598319487
BET 1.5,EMF27-Base-EERE,World,fossilco2,Other Scenarios,0.5597863384471531
BET 1.5,EMF27-Base-EERE,World,pcgdpmer,Other Scenarios,0.8111692069187981
BET 1.5,EMF27-Base-EERE,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-FullTech,World,co2intensity,Other Scenarios,0.7551412288531949
BET 1.5,EMF27-Base-FullTech,World,energyintensity,Other Scenarios,-0.4610712822644114
BET 1.5,EMF27-Base-FullTech,World,fossilco2,Other Scenarios,0.9427416489757305
BET 1.5,EMF27-Base-FullTech,World,pcgdpmer,Other Scenarios,0.7586637185237066
BET 1.5,EMF27-Base-FullTech,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-LimBio,World,co2intensity,Other Scenarios,0.7826957917466404
BET 1.5,EMF27-Base-LimBio,World,energyintensity,Other Scenarios,-0.47873375833816256
BET 1.5,EMF27-Base-LimBio,World,fossilco2,Other Scenarios,0.9521173477318918
BET 1.5,EMF27-Base-LimBio,World,pcgdpmer,Other Scenarios,0.7581473304601736
BET 1.5,EMF27-Base-LimBio,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-LimSW,World,co2intensity,Other Scenarios,0.7550318137431735
BET 1.5,EMF27-Base-LimSW,World,energyintensity,Other Scenarios,-0.46208810021147406
BET 1.5,EMF27-Base-LimSW,World,fossilco2,Other Scenarios,0.9415663325124364
BET 1.5,EMF27-Base-LimSW,World,pcgdpmer,Other Scenarios,0.7586146351174965
BET 1.5,EMF27-Base-LimSW,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-LimTech,World,co2intensity,Other Scenarios,0.7468649872643327
BET 1.5,EMF27-Base-LimTech,World,energyintensity,Other Scenarios,-0.8823997561148675
BET 1.5,EMF27-Base-LimTech,World,fossilco2,Other Scenarios,0.565122861528365
BET 1.5,EMF27-Base-LimTech,World,pcgdpmer,Other Scenarios,0.8106496465156594
BET 1.5,EMF27-Base-LimTech,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-LowEI,World,co2intensity,Other Scenarios,0.7282945451278968
BET 1.5,EMF27-Base-LowEI,World,energyintensity,Other Scenarios,-0.8657596633586251
BET 1.5,EMF27-Base-LowEI,World,fossilco2,Other Scenarios,0.5637183565481598
BET 1.5,EMF27-Base-LowEI,World,pcgdpmer,Other Scenarios,0.8111754909156477
BET 1.5,EMF27-Base-LowEI,World,pop,Other Scenarios,-0.10999201613675957
BET 1.5,EMF27-Base-NucOff,World,co2intensity,Other Scenarios,0.7489490583852256
BET 1.5,EMF27-Base-NucOff,World,energyintensity,Other Scenarios,-0.4667896909552416
BET 1.5,EMF27-Base-NucOff,World,fossilco2,Other Scenarios,0.930757302802639
BET 1.5,EMF27-Base-NucOff,World,pcgdpmer,Other Scenarios,0.7585899515094146
BET 1.5,EMF27-Base-NucOff,World,pop,Other Scenarios,-0.10999201613675957
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,co2intensity,Other Scenarios,0.20558090892197134
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,energyintensity,Other Scenarios,0.065588426373552
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,fossilco2,Other Scenarios,0.3785256901333005
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.11,AME CO2 price $10 (5% p.a.),World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.11,AME CO2 price $50 (5% p.a.),World,co2intensity,Other Scenarios,-0.44482334768950416
DNE21 V.11,AME CO2 price $50 (5% p.a.),World,energyintensity,Other Scenarios,-0.5324735886087093
DNE21 V.11,AME CO2 price $50 (5% p.a.),World,fossilco2,Other Scenarios,-0.8699405814604363
DNE21 V.11,AME CO2 price $50 (5% p.a.),World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.11,AME CO2 price $50 (5% p.a.),World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.11,AME Reference,World,co2intensity,Other Scenarios,0.41968767266081564
DNE21 V.11,AME Reference,World,energyintensity,Other Scenarios,0.3989295626733822
DNE21 V.11,AME Reference,World,fossilco2,Other Scenarios,0.925973590171975
DNE21 V.11,AME Reference,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.11,AME Reference,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,AMPERE2-450-FullTech-HST,World,co2intensity,Other Scenarios,0.18764973406459395
DNE21 V.12,AMPERE2-450-FullTech-HST,World,energyintensity,Other Scenarios,0.03311093541373489
DNE21 V.12,AMPERE2-450-FullTech-HST,World,fossilco2,Other Scenarios,0.7140658740542081
DNE21 V.12,AMPERE2-450-FullTech-HST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-FullTech-HST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-FullTech-LST,World,co2intensity,Other Scenarios,0.05446006092555833
DNE21 V.12,AMPERE2-450-FullTech-LST,World,energyintensity,Other Scenarios,-0.1856934232211942
DNE21 V.12,AMPERE2-450-FullTech-LST,World,fossilco2,Other Scenarios,0.36207184228024336
DNE21 V.12,AMPERE2-450-FullTech-LST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-FullTech-LST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,co2intensity,Other Scenarios,-0.2589214519428662
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,energyintensity,Other Scenarios,-0.5873297811589886
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,fossilco2,Other Scenarios,-0.35294602852597556
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-LowEI-HST,World,co2intensity,Other Scenarios,0.2441923609858565
DNE21 V.12,AMPERE2-450-LowEI-HST,World,energyintensity,Other Scenarios,-0.258952266333639
DNE21 V.12,AMPERE2-450-LowEI-HST,World,fossilco2,Other Scenarios,0.47854529922809674
DNE21 V.12,AMPERE2-450-LowEI-HST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-LowEI-HST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,co2intensity,Other Scenarios,-0.09041142122205703
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,energyintensity,Other Scenarios,-0.8102615910331064
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,fossilco2,Other Scenarios,-0.40736780767928416
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-NoCCS-HST,World,co2intensity,Other Scenarios,0.16999141317643085
DNE21 V.12,AMPERE2-450-NoCCS-HST,World,energyintensity,Other Scenarios,0.017615622750595028
DNE21 V.12,AMPERE2-450-NoCCS-HST,World,fossilco2,Other Scenarios,0.6809122405029051
DNE21 V.12,AMPERE2-450-NoCCS-HST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-NoCCS-HST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-NoCCS-LST,World,co2intensity,Other Scenarios,0.016476172051863802
DNE21 V.12,AMPERE2-450-NoCCS-LST,World,energyintensity,Other Scenarios,-0.18512413944311468
DNE21 V.12,AMPERE2-450-NoCCS-LST,World,fossilco2,Other Scenarios,0.32465723718462836
DNE21 V.12,AMPERE2-450-NoCCS-LST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-NoCCS-LST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,co2intensity,Other Scenarios,-0.3178338822699416
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,energyintensity,Other Scenarios,-0.55385219573112
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,fossilco2,Other Scenarios,-0.37838087342518234
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-NucOff-HST,World,co2intensity,Other Scenarios,0.2031689805657919
DNE21 V.12,AMPERE2-450-NucOff-HST,World,energyintensity,Other Scenarios,-0.0023513678266551263
DNE21 V.12,AMPERE2-450-NucOff-HST,World,fossilco2,Other Scenarios,0.694122817315016
DNE21 V.12,AMPERE2-450-NucOff-HST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-NucOff-HST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-NucOff-LST,World,co2intensity,Other Scenarios,0.08179088461228146
DNE21 V.12,AMPERE2-450-NucOff-LST,World,energyintensity,Other Scenarios,-0.2054939964945781
DNE21 V.12,AMPERE2-450-NucOff-LST,World,fossilco2,Other Scenarios,0.3696020926935826
DNE21 V.12,AMPERE2-450-NucOff-LST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-NucOff-LST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,co2intensity,Other Scenarios,-0.23927947416990691
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,energyintensity,Other Scenarios,-0.5958173846284347
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,fossilco2,Other Scenarios,-0.3417916542224624
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-550-FullTech-HST,World,co2intensity,Other Scenarios,0.18469586860444576
DNE21 V.12,AMPERE2-550-FullTech-HST,World,energyintensity,Other Scenarios,-0.06604161315308699
DNE21 V.12,AMPERE2-550-FullTech-HST,World,fossilco2,Other Scenarios,0.611959460027238
DNE21 V.12,AMPERE2-550-FullTech-HST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-550-FullTech-HST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-550-FullTech-LST,World,co2intensity,Other Scenarios,0.07967525572265788
DNE21 V.12,AMPERE2-550-FullTech-LST,World,energyintensity,Other Scenarios,-0.2551355986195103
DNE21 V.12,AMPERE2-550-FullTech-LST,World,fossilco2,Other Scenarios,0.3178448616790268
DNE21 V.12,AMPERE2-550-FullTech-LST,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-550-FullTech-LST,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,co2intensity,Other Scenarios,0.0850823879282665
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,energyintensity,Other Scenarios,-0.255218045567132
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,fossilco2,Other Scenarios,0.3231695469370137
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-550-FullTech-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,co2intensity,Other Scenarios,0.4161569971654653
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,energyintensity,Other Scenarios,0.3484413140439775
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,fossilco2,Other Scenarios,1.257903515785322
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,co2intensity,Other Scenarios,0.3643513659587412
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,energyintensity,Other Scenarios,-0.11951397870076019
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,fossilco2,Other Scenarios,0.7381425918338602
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,co2intensity,Other Scenarios,0.4343781840107188
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,energyintensity,Other Scenarios,0.37509784597105766
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,fossilco2,Other Scenarios,1.3027812345576557
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE3-450,World,co2intensity,Other Scenarios,-0.2223865984200628
DNE21 V.12,AMPERE3-450,World,energyintensity,Other Scenarios,-0.6784395874130524
DNE21 V.12,AMPERE3-450,World,fossilco2,Other Scenarios,-0.407520981257236
DNE21 V.12,AMPERE3-450,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE3-450,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE3-Base,World,co2intensity,Other Scenarios,0.37695634657625066
DNE21 V.12,AMPERE3-Base,World,energyintensity,Other Scenarios,0.008342272092240366
DNE21 V.12,AMPERE3-Base,World,fossilco2,Other Scenarios,0.8786038232443703
DNE21 V.12,AMPERE3-Base,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE3-Base,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,AMPERE3-CF450,World,co2intensity,Other Scenarios,-0.1488620443531523
DNE21 V.12,AMPERE3-CF450,World,energyintensity,Other Scenarios,-0.7349467438576731
DNE21 V.12,AMPERE3-CF450,World,fossilco2,Other Scenarios,-0.3905035836349462
DNE21 V.12,AMPERE3-CF450,World,pcgdpmer,Other Scenarios,0.6141932187468537
DNE21 V.12,AMPERE3-CF450,World,pop,Other Scenarios,-0.1208880141709745
DNE21 V.12,Carbon tax 0,World,co2intensity,Other Scenarios,0.19879023614931457
DNE21 V.12,Carbon tax 0,World,energyintensity,Other Scenarios,0.43594473851306303
DNE21 V.12,Carbon tax 0,World,fossilco2,Other Scenarios,0.7420913295001548
DNE21 V.12,Carbon tax 0,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 0,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 100,World,co2intensity,Other Scenarios,-1.1085613748546752
DNE21 V.12,Carbon tax 100,World,energyintensity,Other Scenarios,-0.9362581973581258
DNE21 V.12,Carbon tax 100,World,fossilco2,Other Scenarios,-1.937463217375024
DNE21 V.12,Carbon tax 100,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 100,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 150,World,co2intensity,Other Scenarios,-1.3925382487919404
DNE21 V.12,Carbon tax 150,World,energyintensity,Other Scenarios,-1.129123581295592
DNE21 V.12,Carbon tax 150,World,fossilco2,Other Scenarios,-2.4143054752497553
DNE21 V.12,Carbon tax 150,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 150,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 200,World,co2intensity,Other Scenarios,-1.519990290917995
DNE21 V.12,Carbon tax 200,World,energyintensity,Other Scenarios,-1.2247358988546106
DNE21 V.12,Carbon tax 200,World,fossilco2,Other Scenarios,-2.6373698349348285
DNE21 V.12,Carbon tax 200,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 200,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 250,World,co2intensity,Other Scenarios,-1.6282928739856306
DNE21 V.12,Carbon tax 250,World,energyintensity,Other Scenarios,-1.301433570212109
DNE21 V.12,Carbon tax 250,World,fossilco2,Other Scenarios,-2.8223700893599624
DNE21 V.12,Carbon tax 250,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 250,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 300,World,co2intensity,Other Scenarios,-1.754753089705365
DNE21 V.12,Carbon tax 300,World,energyintensity,Other Scenarios,-1.3676058815648626
DNE21 V.12,Carbon tax 300,World,fossilco2,Other Scenarios,-3.0150026164324504
DNE21 V.12,Carbon tax 300,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 300,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 350,World,co2intensity,Other Scenarios,-1.8355399172550544
DNE21 V.12,Carbon tax 350,World,energyintensity,Other Scenarios,-1.4059628025541069
DNE21 V.12,Carbon tax 350,World,fossilco2,Other Scenarios,-3.134146364971384
DNE21 V.12,Carbon tax 350,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 350,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 400,World,co2intensity,Other Scenarios,-1.924011614519167
DNE21 V.12,Carbon tax 400,World,energyintensity,Other Scenarios,-1.4877974846536814
DNE21 V.12,Carbon tax 400,World,fossilco2,Other Scenarios,-3.3044527443350713
DNE21 V.12,Carbon tax 400,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 400,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 450,World,co2intensity,Other Scenarios,-2.0257676231183526
DNE21 V.12,Carbon tax 450,World,energyintensity,Other Scenarios,-1.5319338060038108
DNE21 V.12,Carbon tax 450,World,fossilco2,Other Scenarios,-3.450345074284386
DNE21 V.12,Carbon tax 450,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 450,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 50,World,co2intensity,Other Scenarios,-0.7124847669406531
DNE21 V.12,Carbon tax 50,World,energyintensity,Other Scenarios,-0.6173183103467546
DNE21 V.12,Carbon tax 50,World,fossilco2,Other Scenarios,-1.2224467224496305
DNE21 V.12,Carbon tax 50,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 50,World,pop,Other Scenarios,-0.09995500598037377
DNE21 V.12,Carbon tax 500,World,co2intensity,Other Scenarios,-2.096659291364433
DNE21 V.12,Carbon tax 500,World,energyintensity,Other Scenarios,-1.5845898717811038
DNE21 V.12,Carbon tax 500,World,fossilco2,Other Scenarios,-3.5738928083077592
DNE21 V.12,Carbon tax 500,World,pcgdpmer,Other Scenarios,0.20731136081815094
DNE21 V.12,Carbon tax 500,World,pop,Other Scenarios,-0.09995500598037377
EC-IAM 2012,EMF27-550-Conv,World,co2intensity,Other Scenarios,-0.27401245411011466
EC-IAM 2012,EMF27-550-Conv,World,energyintensity,Other Scenarios,-0.5180738161058479
EC-IAM 2012,EMF27-550-Conv,World,fossilco2,Other Scenarios,-1.133229264159447
EC-IAM 2012,EMF27-550-Conv,World,pcgdpmer,Other Scenarios,-0.22150629274482458
EC-IAM 2012,EMF27-550-Conv,World,pop,Other Scenarios,-0.11963670119865988
EC-IAM 2012,EMF27-550-EERE,World,co2intensity,Other Scenarios,-0.2601475767925948
EC-IAM 2012,EMF27-550-EERE,World,energyintensity,Other Scenarios,-0.6298570237920101
EC-IAM 2012,EMF27-550-EERE,World,fossilco2,Other Scenarios,-1.2018964026262355
EC-IAM 2012,EMF27-550-EERE,World,pcgdpmer,Other Scenarios,-0.1922551008429707
