MODEL,SCENARIO,REGION,variable,percent,resulttype
GCAM4,SSP3-Baseline,REF,pop,NA,catchuprate
GCAM4,SSP3-Baseline,World,pop,NA,catchuprate
GCAM4,SSP4-Baseline,ASIA,pop,0.2808216745877544,catchuprate
GCAM4,SSP4-Baseline,LAM,pop,0.37002044791451294,catchuprate
GCAM4,SSP4-Baseline,MAF,pop,1.7640877915717899,catchuprate
GCAM4,SSP4-Baseline,OECD90,pop,0.024353583523097938,catchuprate
GCAM4,SSP4-Baseline,REF,pop,-0.09844173179763492,catchuprate
GCAM4,SSP4-Baseline,World,pop,0.5938496172340035,catchuprate
GCAM4,SSP5-Baseline,ASIA,pop,NA,catchuprate
GCAM4,SSP5-Baseline,LAM,pop,NA,catchuprate
GCAM4,SSP5-Baseline,MAF,pop,NA,catchuprate
GCAM4,SSP5-Baseline,OECD90,pop,NA,catchuprate
GCAM4,SSP5-Baseline,REF,pop,NA,catchuprate
GCAM4,SSP5-Baseline,World,pop,NA,catchuprate
IMAGE,SSP1-Baseline,ASIA,pop,0.145613677330758,catchuprate
IMAGE,SSP1-Baseline,LAM,pop,0.1902175993002474,catchuprate
IMAGE,SSP1-Baseline,MAF,pop,0.9685066860977486,catchuprate
IMAGE,SSP1-Baseline,OECD90,pop,0.3453811775866501,catchuprate
IMAGE,SSP1-Baseline,REF,pop,-0.27653918334412775,catchuprate
IMAGE,SSP1-Baseline,World,pop,0.35575763288695267,catchuprate
IMAGE,SSP2-Baseline,ASIA,pop,0.4273930999103315,catchuprate
IMAGE,SSP2-Baseline,LAM,pop,0.5162416860752481,catchuprate
IMAGE,SSP2-Baseline,MAF,pop,1.4163190988688426,catchuprate
IMAGE,SSP2-Baseline,OECD90,pop,0.29040162493227506,catchuprate
IMAGE,SSP2-Baseline,REF,pop,-0.1092038726814326,catchuprate
IMAGE,SSP2-Baseline,World,pop,0.6274322196771576,catchuprate
IMAGE,SSP3-Baseline,ASIA,pop,0.7319792767965372,catchuprate
IMAGE,SSP3-Baseline,LAM,pop,0.9843660199306967,catchuprate
IMAGE,SSP3-Baseline,MAF,pop,1.9023255940645036,catchuprate
IMAGE,SSP3-Baseline,OECD90,pop,-0.158903998870965,catchuprate
IMAGE,SSP3-Baseline,REF,pop,0.008240306428911603,catchuprate
IMAGE,SSP3-Baseline,World,pop,0.8846893622008811,catchuprate
IMAGE,SSP4-Baseline,ASIA,pop,0.2844668103895941,catchuprate
IMAGE,SSP4-Baseline,LAM,pop,0.3603256193610049,catchuprate
IMAGE,SSP4-Baseline,MAF,pop,1.7858148458907133,catchuprate
IMAGE,SSP4-Baseline,OECD90,pop,0.11419361399769296,catchuprate
IMAGE,SSP4-Baseline,REF,pop,-0.33279439770295904,catchuprate
IMAGE,SSP4-Baseline,World,pop,0.6054556000195732,catchuprate
IMAGE,SSP5-Baseline,ASIA,pop,0.12549136472073774,catchuprate
IMAGE,SSP5-Baseline,LAM,pop,0.06541553269277514,catchuprate
IMAGE,SSP5-Baseline,MAF,pop,0.9403938101358055,catchuprate
IMAGE,SSP5-Baseline,OECD90,pop,0.7244632049476386,catchuprate
IMAGE,SSP5-Baseline,REF,pop,-0.23462745453503128,catchuprate
IMAGE,SSP5-Baseline,World,pop,0.39028445496072306,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,ASIA,pop,0.11337254806577973,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,LAM,pop,0.19436108150172696,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,MAF,pop,0.964405736382571,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,OECD90,pop,0.3437976245195219,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,REF,pop,-0.280054971776148,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,World,pop,0.33661338038377453,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,ASIA,pop,0.3967247953761287,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,LAM,pop,0.5210329069284967,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,MAF,pop,1.4122444435405948,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,OECD90,pop,0.2869016234075916,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,REF,pop,-0.11334253140556581,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,World,pop,0.6087637080876651,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,ASIA,pop,0.7011313271535367,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,LAM,pop,0.9871963064687971,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,MAF,pop,1.8980095829305945,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,OECD90,pop,-0.16411699316934306,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,REF,pop,0.002198978156539036,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,World,pop,0.8653977520313936,catchuprate
REMIND-MAGPIE,SSP1-Baseline,ASIA,pop,0.1411119221958422,catchuprate
REMIND-MAGPIE,SSP1-Baseline,LAM,pop,0.20179552160664568,catchuprate
REMIND-MAGPIE,SSP1-Baseline,MAF,pop,0.9086608373018102,catchuprate
REMIND-MAGPIE,SSP1-Baseline,OECD90,pop,0.27628008158423256,catchuprate
REMIND-MAGPIE,SSP1-Baseline,REF,pop,-0.4704850660002513,catchuprate
REMIND-MAGPIE,SSP1-Baseline,World,pop,0.34920386634515355,catchuprate
REMIND-MAGPIE,SSP2-Baseline,ASIA,pop,0.42524633133332873,catchuprate
REMIND-MAGPIE,SSP2-Baseline,LAM,pop,0.527982637377705,catchuprate
REMIND-MAGPIE,SSP2-Baseline,MAF,pop,1.3560968732062129,catchuprate
REMIND-MAGPIE,SSP2-Baseline,OECD90,pop,0.2280376197664325,catchuprate
REMIND-MAGPIE,SSP2-Baseline,REF,pop,-0.35300535915559705,catchuprate
REMIND-MAGPIE,SSP2-Baseline,World,pop,0.6203282805165977,catchuprate
REMIND-MAGPIE,SSP5-Baseline,ASIA,pop,0.12078426057268601,catchuprate
REMIND-MAGPIE,SSP5-Baseline,LAM,pop,0.07962019390353889,catchuprate
REMIND-MAGPIE,SSP5-Baseline,MAF,pop,0.8665332870425047,catchuprate
REMIND-MAGPIE,SSP5-Baseline,OECD90,pop,0.6365213846705499,catchuprate
REMIND-MAGPIE,SSP5-Baseline,REF,pop,-0.2773827436962095,catchuprate
REMIND-MAGPIE,SSP5-Baseline,World,pop,0.3838350055065676,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,ASIA,pop,0.15251424183907,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,LAM,pop,0.25898651274765083,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,MAF,pop,1.0233312687617504,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,OECD90,pop,0.3543957306895874,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,REF,pop,-0.055507249274729935,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,World,pop,0.35905553080426644,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,ASIA,pop,0.4406609139186134,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,LAM,pop,0.584801477724973,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,MAF,pop,1.484537322772724,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,OECD90,pop,0.26833173195498716,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,REF,pop,0.14423586204546202,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,World,pop,0.6311916477665069,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,ASIA,pop,0.751858786022057,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,LAM,pop,1.0520323175756516,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,MAF,pop,1.9880881657953378,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,OECD90,pop,-0.24663087862530453,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,REF,pop,0.33273978303065666,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,World,pop,0.8878498992828576,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,ASIA,pop,0.29525161509902126,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,LAM,pop,0.4272952661842721,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,MAF,pop,1.8746592090072356,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,OECD90,pop,0.07982804046504649,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,REF,pop,-0.05245112004616525,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,World,pop,0.607656978362423,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,ASIA,pop,0.13155030481235774,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,LAM,pop,0.13467525514239237,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,MAF,pop,0.9890340485755401,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,OECD90,pop,0.7478447968238601,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,REF,pop,-0.022309006332349432,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,World,pop,0.39467919535069784,catchuprate
AIM/CGE,SSP1-Baseline,ASIA,pcgdpppp,5.32770975751453,catchuprate
AIM/CGE,SSP1-Baseline,LAM,pcgdpppp,4.22375294237033,catchuprate
AIM/CGE,SSP1-Baseline,MAF,pcgdpppp,4.980425221575499,catchuprate
AIM/CGE,SSP1-Baseline,OECD90,pcgdpppp,2.0404685811241574,catchuprate
AIM/CGE,SSP1-Baseline,REF,pcgdpppp,4.757104952554884,catchuprate
AIM/CGE,SSP1-Baseline,World,pcgdpppp,3.8549637905381213,catchuprate
AIM/CGE,SSP2-Baseline,ASIA,pcgdpppp,3.8914419345174855,catchuprate
AIM/CGE,SSP2-Baseline,LAM,pcgdpppp,3.2256207555427965,catchuprate
AIM/CGE,SSP2-Baseline,MAF,pcgdpppp,3.787328803814107,catchuprate
AIM/CGE,SSP2-Baseline,OECD90,pcgdpppp,1.6524465784877804,catchuprate
AIM/CGE,SSP2-Baseline,REF,pcgdpppp,3.8490262901159813,catchuprate
AIM/CGE,SSP2-Baseline,World,pcgdpppp,2.741410152877455,catchuprate
AIM/CGE,SSP3-Baseline,ASIA,pcgdpppp,2.607801040019797,catchuprate
AIM/CGE,SSP3-Baseline,LAM,pcgdpppp,2.202864133395657,catchuprate
AIM/CGE,SSP3-Baseline,MAF,pcgdpppp,2.6131696659210344,catchuprate
AIM/CGE,SSP3-Baseline,OECD90,pcgdpppp,1.383298713102099,catchuprate
AIM/CGE,SSP3-Baseline,REF,pcgdpppp,3.1842917570301252,catchuprate
AIM/CGE,SSP3-Baseline,World,pcgdpppp,1.6709829333636068,catchuprate
AIM/CGE,SSP4-Baseline,ASIA,pcgdpppp,3.8638035143221106,catchuprate
AIM/CGE,SSP4-Baseline,LAM,pcgdpppp,3.1165954976715273,catchuprate
AIM/CGE,SSP4-Baseline,MAF,pcgdpppp,3.042987907440601,catchuprate
AIM/CGE,SSP4-Baseline,OECD90,pcgdpppp,2.071540725892649,catchuprate
AIM/CGE,SSP4-Baseline,REF,pcgdpppp,4.199952160087433,catchuprate
AIM/CGE,SSP4-Baseline,World,pcgdpppp,2.7137429919580125,catchuprate
AIM/CGE,SSP5-Baseline,ASIA,pcgdpppp,6.204548271651216,catchuprate
AIM/CGE,SSP5-Baseline,LAM,pcgdpppp,4.9814003289914,catchuprate
AIM/CGE,SSP5-Baseline,MAF,pcgdpppp,5.985815063267327,catchuprate
AIM/CGE,SSP5-Baseline,OECD90,pcgdpppp,2.496694933690793,catchuprate
AIM/CGE,SSP5-Baseline,REF,pcgdpppp,5.6672101497120755,catchuprate
AIM/CGE,SSP5-Baseline,World,pcgdpppp,4.670818338795435,catchuprate
GCAM4,SSP1-Baseline,ASIA,pcgdpppp,NA,catchuprate
GCAM4,SSP1-Baseline,LAM,pcgdpppp,NA,catchuprate
GCAM4,SSP1-Baseline,MAF,pcgdpppp,NA,catchuprate
GCAM4,SSP1-Baseline,OECD90,pcgdpppp,NA,catchuprate
GCAM4,SSP1-Baseline,REF,pcgdpppp,NA,catchuprate
GCAM4,SSP1-Baseline,World,pcgdpppp,NA,catchuprate
GCAM4,SSP2-Baseline,ASIA,pcgdpppp,NA,catchuprate
GCAM4,SSP2-Baseline,LAM,pcgdpppp,NA,catchuprate
GCAM4,SSP2-Baseline,MAF,pcgdpppp,NA,catchuprate
GCAM4,SSP2-Baseline,OECD90,pcgdpppp,NA,catchuprate
GCAM4,SSP2-Baseline,REF,pcgdpppp,NA,catchuprate
GCAM4,SSP2-Baseline,World,pcgdpppp,NA,catchuprate
GCAM4,SSP3-Baseline,ASIA,pcgdpppp,NA,catchuprate
GCAM4,SSP3-Baseline,LAM,pcgdpppp,NA,catchuprate
GCAM4,SSP3-Baseline,MAF,pcgdpppp,NA,catchuprate
GCAM4,SSP3-Baseline,OECD90,pcgdpppp,NA,catchuprate
GCAM4,SSP3-Baseline,REF,pcgdpppp,NA,catchuprate
GCAM4,SSP3-Baseline,World,pcgdpppp,NA,catchuprate
GCAM4,SSP4-Baseline,ASIA,pcgdpppp,3.7999795867970465,catchuprate
GCAM4,SSP4-Baseline,LAM,pcgdpppp,3.2728462401134704,catchuprate
GCAM4,SSP4-Baseline,MAF,pcgdpppp,2.820715637282549,catchuprate
GCAM4,SSP4-Baseline,OECD90,pcgdpppp,2.1243031986933847,catchuprate
GCAM4,SSP4-Baseline,REF,pcgdpppp,4.183523489288698,catchuprate
GCAM4,SSP4-Baseline,World,pcgdpppp,2.6058305975336804,catchuprate
GCAM4,SSP5-Baseline,ASIA,pcgdpppp,NA,catchuprate
GCAM4,SSP5-Baseline,LAM,pcgdpppp,NA,catchuprate
GCAM4,SSP5-Baseline,MAF,pcgdpppp,NA,catchuprate
GCAM4,SSP5-Baseline,OECD90,pcgdpppp,NA,catchuprate
GCAM4,SSP5-Baseline,REF,pcgdpppp,NA,catchuprate
GCAM4,SSP5-Baseline,World,pcgdpppp,NA,catchuprate
IMAGE,SSP1-Baseline,ASIA,pcgdpppp,5.3226965537753195,catchuprate
IMAGE,SSP1-Baseline,LAM,pcgdpppp,4.196601398883128,catchuprate
IMAGE,SSP1-Baseline,MAF,pcgdpppp,4.629221346929667,catchuprate
IMAGE,SSP1-Baseline,OECD90,pcgdpppp,1.8954664184852055,catchuprate
IMAGE,SSP1-Baseline,REF,pcgdpppp,4.597762705581569,catchuprate
IMAGE,SSP1-Baseline,World,pcgdpppp,3.7916759645406466,catchuprate
IMAGE,SSP2-Baseline,ASIA,pcgdpppp,3.8792695549290257,catchuprate
IMAGE,SSP2-Baseline,LAM,pcgdpppp,3.2369848761635236,catchuprate
IMAGE,SSP2-Baseline,MAF,pcgdpppp,3.4442583048565494,catchuprate
IMAGE,SSP2-Baseline,OECD90,pcgdpppp,1.513349097137326,catchuprate
IMAGE,SSP2-Baseline,REF,pcgdpppp,3.7110524353596372,catchuprate
IMAGE,SSP2-Baseline,World,pcgdpppp,2.675160714847573,catchuprate
IMAGE,SSP3-Baseline,ASIA,pcgdpppp,2.6189156703327905,catchuprate
IMAGE,SSP3-Baseline,LAM,pcgdpppp,2.2479757014730497,catchuprate
IMAGE,SSP3-Baseline,MAF,pcgdpppp,2.3381489490895806,catchuprate
IMAGE,SSP3-Baseline,OECD90,pcgdpppp,1.25097170165418,catchuprate
IMAGE,SSP3-Baseline,REF,pcgdpppp,3.0891604707785563,catchuprate
IMAGE,SSP3-Baseline,World,pcgdpppp,1.627242585196544,catchuprate
IMAGE,SSP4-Baseline,ASIA,pcgdpppp,3.9921892608222787,catchuprate
IMAGE,SSP4-Baseline,LAM,pcgdpppp,3.277062422326419,catchuprate
IMAGE,SSP4-Baseline,MAF,pcgdpppp,2.8700997772443095,catchuprate
IMAGE,SSP4-Baseline,OECD90,pcgdpppp,2.007371287699855,catchuprate
IMAGE,SSP4-Baseline,REF,pcgdpppp,4.297506231771616,catchuprate
IMAGE,SSP4-Baseline,World,pcgdpppp,2.7691090394348272,catchuprate
IMAGE,SSP5-Baseline,ASIA,pcgdpppp,6.337284139191659,catchuprate
IMAGE,SSP5-Baseline,LAM,pcgdpppp,5.109626151437014,catchuprate
IMAGE,SSP5-Baseline,MAF,pcgdpppp,5.840127007753581,catchuprate
IMAGE,SSP5-Baseline,OECD90,pcgdpppp,2.4493545117365523,catchuprate
IMAGE,SSP5-Baseline,REF,pcgdpppp,5.760953013282183,catchuprate
IMAGE,SSP5-Baseline,World,pcgdpppp,4.745093578192493,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,ASIA,pcgdpppp,5.486286861743561,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,LAM,pcgdpppp,4.333683507825804,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,MAF,pcgdpppp,4.77406204065572,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,OECD90,pcgdpppp,1.987505472963842,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,REF,pcgdpppp,4.853318965857583,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,World,pcgdpppp,3.791901049801139,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,ASIA,pcgdpppp,4.067820985866503,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,LAM,pcgdpppp,3.3703324492986018,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,MAF,pcgdpppp,3.596613400218253,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,OECD90,pcgdpppp,1.6079088226457603,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,REF,pcgdpppp,3.9619245205802116,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,World,pcgdpppp,2.7027451157510107,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,ASIA,pcgdpppp,2.80302792680806,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,LAM,pcgdpppp,2.3835399656836067,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,MAF,pcgdpppp,2.479061505142867,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,OECD90,pcgdpppp,1.349509210736275,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,REF,pcgdpppp,3.3292476327301905,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,World,pcgdpppp,1.6593820480101582,catchuprate
REMIND-MAGPIE,SSP1-Baseline,ASIA,pcgdpppp,5.5002232149219195,catchuprate
REMIND-MAGPIE,SSP1-Baseline,LAM,pcgdpppp,4.305128165132398,catchuprate
REMIND-MAGPIE,SSP1-Baseline,MAF,pcgdpppp,5.042282250429015,catchuprate
REMIND-MAGPIE,SSP1-Baseline,OECD90,pcgdpppp,2.132937627563898,catchuprate
REMIND-MAGPIE,SSP1-Baseline,REF,pcgdpppp,4.463613107826634,catchuprate
REMIND-MAGPIE,SSP1-Baseline,World,pcgdpppp,3.804929596051289,catchuprate
REMIND-MAGPIE,SSP2-Baseline,ASIA,pcgdpppp,4.094940500666418,catchuprate
REMIND-MAGPIE,SSP2-Baseline,LAM,pcgdpppp,3.3504224231037525,catchuprate
REMIND-MAGPIE,SSP2-Baseline,MAF,pcgdpppp,3.8614483166920213,catchuprate
REMIND-MAGPIE,SSP2-Baseline,OECD90,pcgdpppp,1.7351426070683027,catchuprate
REMIND-MAGPIE,SSP2-Baseline,REF,pcgdpppp,3.603651482660622,catchuprate
REMIND-MAGPIE,SSP2-Baseline,World,pcgdpppp,2.7213437984270072,catchuprate
REMIND-MAGPIE,SSP5-Baseline,ASIA,pcgdpppp,6.352153147609714,catchuprate
REMIND-MAGPIE,SSP5-Baseline,LAM,pcgdpppp,5.029390523114507,catchuprate
REMIND-MAGPIE,SSP5-Baseline,MAF,pcgdpppp,5.914410536653593,catchuprate
REMIND-MAGPIE,SSP5-Baseline,OECD90,pcgdpppp,2.616350442489921,catchuprate
REMIND-MAGPIE,SSP5-Baseline,REF,pcgdpppp,5.252357152895514,catchuprate
REMIND-MAGPIE,SSP5-Baseline,World,pcgdpppp,4.593529720968439,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,ASIA,pcgdpppp,5.327969124241558,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,LAM,pcgdpppp,4.066758831716716,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,MAF,pcgdpppp,4.877545207271699,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,OECD90,pcgdpppp,2.001640691082338,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,REF,pcgdpppp,4.487096097140902,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,World,pcgdpppp,3.5827118683237296,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,ASIA,pcgdpppp,3.8987920429736334,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,LAM,pcgdpppp,3.114279232210321,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,MAF,pcgdpppp,3.6979244483969738,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,OECD90,pcgdpppp,1.6496106113820996,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,REF,pcgdpppp,3.68754899752241,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,World,pcgdpppp,2.512504967349551,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,ASIA,pcgdpppp,2.613218574213343,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,LAM,pcgdpppp,2.136585330724879,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,MAF,pcgdpppp,2.578121313378893,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,OECD90,pcgdpppp,1.44388816234724,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,REF,pcgdpppp,2.968532313353384,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,World,pcgdpppp,1.4674516219434963,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,ASIA,pcgdpppp,3.8494176816101944,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,LAM,pcgdpppp,3.039711066581655,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,MAF,pcgdpppp,2.9880188653833164,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,OECD90,pcgdpppp,2.0816693028337907,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,REF,pcgdpppp,3.8614272970704127,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,World,pcgdpppp,2.49188422483753,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,ASIA,pcgdpppp,6.2205782864556864,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,LAM,pcgdpppp,4.8225848266308615,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,MAF,pcgdpppp,5.9696858693152945,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,OECD90,pcgdpppp,2.4470178557352407,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,REF,pcgdpppp,5.295372502562134,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,World,pcgdpppp,4.405697819148813,catchuprate
AIM/CGE,SSP1-Baseline,ASIA,energyintensity,-6.189978441787661,catchuprate
AIM/CGE,SSP1-Baseline,LAM,energyintensity,-4.850779405184424,catchuprate
AIM/CGE,SSP1-Baseline,MAF,energyintensity,-5.559956474039168,catchuprate
AIM/CGE,SSP1-Baseline,OECD90,energyintensity,-1.2762907879538932,catchuprate
AIM/CGE,SSP1-Baseline,REF,energyintensity,-2.642765384314445,catchuprate
AIM/CGE,SSP1-Baseline,World,energyintensity,-3.8209796566300254,catchuprate
AIM/CGE,SSP2-Baseline,ASIA,energyintensity,-3.611872220970616,catchuprate
AIM/CGE,SSP2-Baseline,LAM,energyintensity,-2.7892418676768815,catchuprate
AIM/CGE,SSP2-Baseline,MAF,energyintensity,-3.6353477463327604,catchuprate
AIM/CGE,SSP2-Baseline,OECD90,energyintensity,0.14268478833030307,catchuprate
AIM/CGE,SSP2-Baseline,REF,energyintensity,-0.8591168232949231,catchuprate
AIM/CGE,SSP2-Baseline,World,energyintensity,-1.8277762468669434,catchuprate
AIM/CGE,SSP3-Baseline,ASIA,energyintensity,-2.0260608435299448,catchuprate
AIM/CGE,SSP3-Baseline,LAM,energyintensity,-0.9509498230878362,catchuprate
AIM/CGE,SSP3-Baseline,MAF,energyintensity,-1.8861730387724114,catchuprate
AIM/CGE,SSP3-Baseline,OECD90,energyintensity,0.43549944308786115,catchuprate
AIM/CGE,SSP3-Baseline,REF,energyintensity,-1.2033503392540457,catchuprate
AIM/CGE,SSP3-Baseline,World,energyintensity,-0.7982587313070573,catchuprate
AIM/CGE,SSP4-Baseline,ASIA,energyintensity,-3.1633968100573044,catchuprate
AIM/CGE,SSP4-Baseline,LAM,energyintensity,-3.1851547693518456,catchuprate
AIM/CGE,SSP4-Baseline,MAF,energyintensity,-3.171871268779592,catchuprate
AIM/CGE,SSP4-Baseline,OECD90,energyintensity,-0.6552418621255218,catchuprate
AIM/CGE,SSP4-Baseline,REF,energyintensity,-2.037794615907544,catchuprate
AIM/CGE,SSP4-Baseline,World,energyintensity,-2.0072509499952385,catchuprate
AIM/CGE,SSP5-Baseline,ASIA,energyintensity,-5.068843732111017,catchuprate
AIM/CGE,SSP5-Baseline,LAM,energyintensity,-3.7018975869144533,catchuprate
AIM/CGE,SSP5-Baseline,MAF,energyintensity,-4.780315603843464,catchuprate
AIM/CGE,SSP5-Baseline,OECD90,energyintensity,-0.45575211669755156,catchuprate
AIM/CGE,SSP5-Baseline,REF,energyintensity,-1.6278182936004582,catchuprate
AIM/CGE,SSP5-Baseline,World,energyintensity,-2.8626456904815374,catchuprate
GCAM4,SSP1-Baseline,ASIA,energyintensity,NA,catchuprate
GCAM4,SSP1-Baseline,LAM,energyintensity,NA,catchuprate
GCAM4,SSP1-Baseline,MAF,energyintensity,NA,catchuprate
GCAM4,SSP1-Baseline,OECD90,energyintensity,NA,catchuprate
GCAM4,SSP1-Baseline,REF,energyintensity,NA,catchuprate
GCAM4,SSP1-Baseline,World,energyintensity,NA,catchuprate
GCAM4,SSP2-Baseline,ASIA,energyintensity,NA,catchuprate
GCAM4,SSP2-Baseline,LAM,energyintensity,NA,catchuprate
GCAM4,SSP2-Baseline,MAF,energyintensity,NA,catchuprate
GCAM4,SSP2-Baseline,OECD90,energyintensity,NA,catchuprate
GCAM4,SSP2-Baseline,REF,energyintensity,NA,catchuprate
GCAM4,SSP2-Baseline,World,energyintensity,NA,catchuprate
GCAM4,SSP3-Baseline,ASIA,energyintensity,NA,catchuprate
GCAM4,SSP3-Baseline,LAM,energyintensity,NA,catchuprate
GCAM4,SSP3-Baseline,MAF,energyintensity,NA,catchuprate
GCAM4,SSP3-Baseline,OECD90,energyintensity,NA,catchuprate
GCAM4,SSP3-Baseline,REF,energyintensity,NA,catchuprate
GCAM4,SSP3-Baseline,World,energyintensity,NA,catchuprate
GCAM4,SSP4-Baseline,ASIA,energyintensity,-2.30029519018675,catchuprate
GCAM4,SSP4-Baseline,LAM,energyintensity,-0.8081351053694221,catchuprate
GCAM4,SSP4-Baseline,MAF,energyintensity,-2.315611709597834,catchuprate
GCAM4,SSP4-Baseline,OECD90,energyintensity,-0.69302879509616,catchuprate
GCAM4,SSP4-Baseline,REF,energyintensity,-2.7452166162682534,catchuprate
GCAM4,SSP4-Baseline,World,energyintensity,-1.3408226514283792,catchuprate
GCAM4,SSP5-Baseline,ASIA,energyintensity,NA,catchuprate
GCAM4,SSP5-Baseline,LAM,energyintensity,NA,catchuprate
GCAM4,SSP5-Baseline,MAF,energyintensity,NA,catchuprate
GCAM4,SSP5-Baseline,OECD90,energyintensity,NA,catchuprate
GCAM4,SSP5-Baseline,REF,energyintensity,NA,catchuprate
