year,MODEL,SCENARIO,REGION,pcgdpppp,lnpcgdpppp,inlnpcgdp,pcgdpgrowth,database,pcgdpmer,pcgdpgrowthppp,pcgdpgrowthmer
2031,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.0844656608157233,3.9437973874226984,SSPs,NA,NA,NA
2032,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.1239036346899502,3.9437973874226984,SSPs,NA,NA,NA
2033,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.1633416085641772,3.9437973874226984,SSPs,NA,NA,NA
2034,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.202779582438404,3.9437973874226984,SSPs,NA,NA,NA
2035,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.242217556312631,3.9437973874226984,SSPs,NA,NA,NA
2036,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.281655530186858,3.9437973874226984,SSPs,NA,NA,NA
2037,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.321093504061085,3.9437973874226984,SSPs,NA,NA,NA
2038,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.360531477935312,3.9437973874226984,SSPs,NA,NA,NA
2039,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.399969451809539,3.9437973874226984,SSPs,NA,NA,NA
2040,AIM/CGE,SSP1-Baseline,MAF,11.466244127470272,2.439407425683766,2.439407425683766,3.9437973874226984,SSPs,NA,NA,NA
2041,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.4769699159075222,3.756249022375613,SSPs,NA,NA,NA
2042,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.514532406131279,3.7562490223756573,SSPs,NA,NA,NA
2043,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.552094896355035,3.756249022375613,SSPs,NA,NA,NA
2044,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.5896573865787915,3.7562490223756573,SSPs,NA,NA,NA
2045,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.6272198768025476,3.756249022375613,SSPs,NA,NA,NA
2046,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.6647823670263038,3.756249022375613,SSPs,NA,NA,NA
2047,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.7023448572500604,3.7562490223756573,SSPs,NA,NA,NA
2048,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.7399073474738165,3.756249022375613,SSPs,NA,NA,NA
2049,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.777469837697573,3.7562490223756573,SSPs,NA,NA,NA
2050,AIM/CGE,SSP1-Baseline,MAF,16.69371544472774,2.815032327921329,2.815032327921329,3.756249022375613,SSPs,NA,NA,NA
2051,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.8506795159215663,3.564718800023714,SSPs,NA,NA,NA
2052,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.8863267039218035,3.564718800023714,SSPs,NA,NA,NA
2053,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.92197389192204,3.5647188000236696,SSPs,NA,NA,NA
2054,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.9576210799222773,3.564718800023714,SSPs,NA,NA,NA
2055,AIM/CGE,SSP1-Baseline,MAF,NA,NA,2.9932682679225144,3.564718800023714,SSPs,NA,NA,NA
2056,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.0289154559227516,3.564718800023714,SSPs,NA,NA,NA
2057,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.0645626439229887,3.564718800023714,SSPs,NA,NA,NA
2058,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.1002098319232254,3.5647188000236696,SSPs,NA,NA,NA
2059,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.1358570199234626,3.564718800023714,SSPs,NA,NA,NA
2060,AIM/CGE,SSP1-Baseline,MAF,23.84332271045157,3.1715042079236997,3.1715042079236997,3.564718800023714,SSPs,NA,NA,NA
2061,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.2041101375531102,3.2605929629410557,SSPs,NA,NA,NA
2062,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.2367160671825213,3.2605929629411,SSPs,NA,NA,NA
2063,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.269321996811932,3.2605929629410557,SSPs,NA,NA,NA
2064,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.301927926441343,3.2605929629411,SSPs,NA,NA,NA
2065,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.3345338560707534,3.2605929629410557,SSPs,NA,NA,NA
2066,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.367139785700164,3.2605929629410557,SSPs,NA,NA,NA
2067,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.399745715329575,3.2605929629411,SSPs,NA,NA,NA
2068,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.4323516449589855,3.2605929629410557,SSPs,NA,NA,NA
2069,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.4649575745883965,3.2605929629411,SSPs,NA,NA,NA
2070,AIM/CGE,SSP1-Baseline,MAF,33.034864515020196,3.497563504217807,3.497563504217807,3.2605929629410557,SSPs,NA,NA,NA
2071,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.5260527079964086,2.8489203778601535,SSPs,NA,NA,NA
2072,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.55454191177501,2.8489203778601535,SSPs,NA,NA,NA
2073,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.5830311155536116,2.8489203778601535,SSPs,NA,NA,NA
2074,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.611520319332213,2.8489203778601535,SSPs,NA,NA,NA
2075,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.640009523110815,2.848920377860198,SSPs,NA,NA,NA
2076,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.6684987268894167,2.8489203778601535,SSPs,NA,NA,NA
2077,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.6969879306680182,2.8489203778601535,SSPs,NA,NA,NA
2078,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.7254771344466198,2.8489203778601535,SSPs,NA,NA,NA
2079,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.7539663382252213,2.8489203778601535,SSPs,NA,NA,NA
2080,AIM/CGE,SSP1-Baseline,MAF,43.923766073186194,3.782455542003823,3.782455542003823,2.8489203778601535,SSPs,NA,NA,NA
2081,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.8075969812504757,2.514143924665291,SSPs,NA,NA,NA
2082,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.832738420497129,2.514143924665335,SSPs,NA,NA,NA
2083,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.857879859743782,2.514143924665291,SSPs,NA,NA,NA
2084,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.8830212989904354,2.514143924665335,SSPs,NA,NA,NA
2085,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.9081627382370883,2.514143924665291,SSPs,NA,NA,NA
2086,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.933304177483741,2.514143924665291,SSPs,NA,NA,NA
2087,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.9584456167303945,2.514143924665335,SSPs,NA,NA,NA
2088,AIM/CGE,SSP1-Baseline,MAF,NA,NA,3.9835870559770474,2.514143924665291,SSPs,NA,NA,NA
2089,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.008728495223701,2.514143924665335,SSPs,NA,NA,NA
2090,AIM/CGE,SSP1-Baseline,MAF,56.47905912363445,4.033869934470354,4.033869934470354,2.514143924665291,SSPs,NA,NA,NA
2091,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.055904844798475,2.2034910328120993,SSPs,NA,NA,NA
2092,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.077939755126595,2.2034910328120105,SSPs,NA,NA,NA
2093,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.099974665454716,2.2034910328120993,SSPs,NA,NA,NA
2094,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.122009575782837,2.2034910328120993,SSPs,NA,NA,NA
2095,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.144044486110957,2.2034910328120105,SSPs,NA,NA,NA
2096,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.166079396439078,2.2034910328120993,SSPs,NA,NA,NA
2097,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.188114306767199,2.2034910328120993,SSPs,NA,NA,NA
2098,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.21014921709532,2.2034910328120993,SSPs,NA,NA,NA
2099,AIM/CGE,SSP1-Baseline,MAF,NA,NA,4.23218412742344,2.2034910328120105,SSPs,NA,NA,NA
2100,AIM/CGE,SSP1-Baseline,MAF,70.40181455434912,4.254219037751561,4.254219037751561,2.2034910328120993,SSPs,NA,NA,NA
2005,AIM/CGE,SSP1-Baseline,OECD90,29.21414407819009,3.3746529782364783,3.3746529782364783,NA,SSPs,NA,NA,NA
2006,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.3786411627826967,0.39881845462184096,SSPs,NA,NA,NA
2007,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.3826293473289155,0.39881845462188537,SSPs,NA,NA,NA
2008,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.386617531875134,0.39881845462184096,SSPs,NA,NA,NA
2009,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.3906057164213528,0.39881845462188537,SSPs,NA,NA,NA
2010,AIM/CGE,SSP1-Baseline,OECD90,29.80254823113996,3.394593900967571,3.394593900967571,0.39881845462184096,SSPs,NA,NA,NA
2011,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.4118128746222167,1.721897365464553,SSPs,NA,NA,NA
2012,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.4290318482768622,1.721897365464553,SSPs,NA,NA,NA
2013,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.446250821931508,1.721897365464553,SSPs,NA,NA,NA
2014,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.4634697955861533,1.721897365464553,SSPs,NA,NA,NA
2015,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.480688769240799,1.721897365464553,SSPs,NA,NA,NA
2016,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.497907742895445,1.7218973654645975,SSPs,NA,NA,NA
2017,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.5151267165500903,1.721897365464553,SSPs,NA,NA,NA
2018,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.532345690204736,1.721897365464553,SSPs,NA,NA,NA
2019,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.5495646638593814,1.721897365464553,SSPs,NA,NA,NA
2020,AIM/CGE,SSP1-Baseline,OECD90,35.40254242634426,3.566783637514027,3.566783637514027,1.721897365464553,SSPs,NA,NA,NA
2021,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.5845429119552525,1.7759274441225603,SSPs,NA,NA,NA
2022,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.602302186396478,1.7759274441225603,SSPs,NA,NA,NA
2023,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.6200614608377037,1.7759274441225603,SSPs,NA,NA,NA
2024,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.6378207352789294,1.7759274441225603,SSPs,NA,NA,NA
2025,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.655580009720155,1.7759274441225603,SSPs,NA,NA,NA
2026,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.673339284161381,1.7759274441226047,SSPs,NA,NA,NA
2027,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.6910985586026066,1.7759274441225603,SSPs,NA,NA,NA
2028,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.708857833043832,1.7759274441225603,SSPs,NA,NA,NA
2029,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.726617107485058,1.7759274441225603,SSPs,NA,NA,NA
2030,AIM/CGE,SSP1-Baseline,OECD90,42.282630782521146,3.7443763819262834,3.7443763819262834,1.7759274441225603,SSPs,NA,NA,NA
2031,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.76081210412134,1.6435722195056623,SSPs,NA,NA,NA
2032,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.777247826316396,1.643572219505618,SSPs,NA,NA,NA
2033,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.793683548511453,1.6435722195056623,SSPs,NA,NA,NA
2034,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.810119270706509,1.643572219505618,SSPs,NA,NA,NA
2035,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.8265549929015656,1.6435722195056623,SSPs,NA,NA,NA
2036,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.8429907150966223,1.6435722195056623,SSPs,NA,NA,NA
2037,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.8594264372916784,1.643572219505618,SSPs,NA,NA,NA
2038,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.875862159486735,1.6435722195056623,SSPs,NA,NA,NA
2039,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.8922978816817912,1.643572219505618,SSPs,NA,NA,NA
2040,AIM/CGE,SSP1-Baseline,OECD90,49.83580013014416,3.908733603876848,3.908733603876848,1.6435722195056623,SSPs,NA,NA,NA
2041,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.9219416542288106,1.3208050351962708,SSPs,NA,NA,NA
2042,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.9351497045807733,1.3208050351962708,SSPs,NA,NA,NA
2043,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.9483577549327356,1.3208050351962264,SSPs,NA,NA,NA
2044,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.9615658052846983,1.3208050351962708,SSPs,NA,NA,NA
2045,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.974773855636661,1.3208050351962708,SSPs,NA,NA,NA
2046,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,3.9879819059886237,1.3208050351962708,SSPs,NA,NA,NA
2047,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.001189956340586,1.3208050351962708,SSPs,NA,NA,NA
2048,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.014398006692549,1.3208050351962264,SSPs,NA,NA,NA
2049,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.027606057044512,1.3208050351963152,SSPs,NA,NA,NA
2050,AIM/CGE,SSP1-Baseline,OECD90,56.8726243879947,4.040814107396474,4.040814107396474,1.3208050351962264,SSPs,NA,NA,NA
2051,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.052376149376172,1.1562041979697568,SSPs,NA,NA,NA
2052,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.063938191355869,1.1562041979697568,SSPs,NA,NA,NA
2053,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.075500233335568,1.1562041979698456,SSPs,NA,NA,NA
2054,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.087062275315265,1.1562041979697568,SSPs,NA,NA,NA
2055,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.098624317294963,1.1562041979697568,SSPs,NA,NA,NA
2056,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.11018635927466,1.1562041979697568,SSPs,NA,NA,NA
2057,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.121748401254358,1.1562041979697568,SSPs,NA,NA,NA
2058,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.133310443234056,1.1562041979698456,SSPs,NA,NA,NA
2059,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.144872485213754,1.1562041979697568,SSPs,NA,NA,NA
2060,AIM/CGE,SSP1-Baseline,OECD90,63.8434841025431,4.1564345271934515,4.1564345271934515,1.1562041979697568,SSPs,NA,NA,NA
2061,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.167966810870835,1.1532283677383681,SSPs,NA,NA,NA
2062,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.179499094548218,1.1532283677382793,SSPs,NA,NA,NA
2063,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.191031378225601,1.1532283677382793,SSPs,NA,NA,NA
2064,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.2025636619029845,1.1532283677383681,SSPs,NA,NA,NA
2065,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.214095945580368,1.1532283677383681,SSPs,NA,NA,NA
2066,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.225628229257751,1.1532283677382793,SSPs,NA,NA,NA
2067,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.237160512935134,1.1532283677382793,SSPs,NA,NA,NA
2068,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.248692796612517,1.1532283677383681,SSPs,NA,NA,NA
2069,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.260225080289901,1.1532283677383681,SSPs,NA,NA,NA
2070,AIM/CGE,SSP1-Baseline,OECD90,71.64743567040016,4.271757363967284,4.271757363967284,1.1532283677382793,SSPs,NA,NA,NA
2071,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.282531803444921,1.077443947763701,SSPs,NA,NA,NA
2072,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.293306242922558,1.077443947763701,SSPs,NA,NA,NA
2073,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.304080682400196,1.0774439477637898,SSPs,NA,NA,NA
2074,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.314855121877833,1.077443947763701,SSPs,NA,NA,NA
2075,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.32562956135547,1.077443947763701,SSPs,NA,NA,NA
2076,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.336404000833107,1.077443947763701,SSPs,NA,NA,NA
2077,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.347178440310744,1.077443947763701,SSPs,NA,NA,NA
2078,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.357952879788382,1.0774439477637898,SSPs,NA,NA,NA
2079,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.368727319266019,1.077443947763701,SSPs,NA,NA,NA
2080,AIM/CGE,SSP1-Baseline,OECD90,79.79826471104145,4.379501758743656,4.379501758743656,1.077443947763701,SSPs,NA,NA,NA
2081,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.390346688064207,1.0844929320550811,SSPs,NA,NA,NA
2082,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.401191617384757,1.0844929320550811,SSPs,NA,NA,NA
2083,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.412036546705308,1.0844929320550811,SSPs,NA,NA,NA
2084,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.422881476025859,1.0844929320550811,SSPs,NA,NA,NA
2085,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.43372640534641,1.0844929320550811,SSPs,NA,NA,NA
2086,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.444571334666961,1.0844929320550811,SSPs,NA,NA,NA
2087,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.4554162639875114,1.0844929320550811,SSPs,NA,NA,NA
2088,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.466261193308062,1.0844929320550811,SSPs,NA,NA,NA
2089,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.477106122628613,1.0844929320550811,SSPs,NA,NA,NA
2090,AIM/CGE,SSP1-Baseline,OECD90,88.93902761243227,4.487951051949164,4.487951051949164,1.0844929320550811,SSPs,NA,NA,NA
2091,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.499033225116759,1.1082173167594966,SSPs,NA,NA,NA
2092,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.510115398284354,1.1082173167594966,SSPs,NA,NA,NA
2093,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.521197571451948,1.1082173167594078,SSPs,NA,NA,NA
2094,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.532279744619543,1.1082173167594966,SSPs,NA,NA,NA
2095,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.543361917787138,1.1082173167594966,SSPs,NA,NA,NA
2096,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.554444090954733,1.1082173167594966,SSPs,NA,NA,NA
2097,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.565526264122328,1.1082173167594966,SSPs,NA,NA,NA
2098,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.576608437289922,1.1082173167594078,SSPs,NA,NA,NA
2099,AIM/CGE,SSP1-Baseline,OECD90,NA,NA,4.587690610457517,1.1082173167594966,SSPs,NA,NA,NA
2100,AIM/CGE,SSP1-Baseline,OECD90,99.36230174477312,4.598772783625112,4.598772783625112,1.1082173167594966,SSPs,NA,NA,NA
2005,AIM/CGE,SSP1-Baseline,REF,7.857892638039018,2.061518458283835,2.061518458283835,NA,SSPs,NA,NA,NA
2006,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.095909609381575,3.4391151097739936,SSPs,NA,NA,NA
2007,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.1303007604793143,3.439115109773949,SSPs,NA,NA,NA
2008,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.164691911577054,3.4391151097739936,SSPs,NA,NA,NA
2009,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.1990830626747937,3.439115109773949,SSPs,NA,NA,NA
2010,AIM/CGE,SSP1-Baseline,REF,9.332231992795398,2.2334742137725336,2.2334742137725336,3.4391151097739936,SSPs,NA,NA,NA
2011,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.273627789135415,4.015357536288144,SSPs,NA,NA,NA
2012,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.313781364498296,4.0153575362881,SSPs,NA,NA,NA
2013,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.3539349398611775,4.015357536288144,SSPs,NA,NA,NA
2014,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.3940885152240585,4.0153575362881,SSPs,NA,NA,NA
2015,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.43424209058694,4.015357536288144,SSPs,NA,NA,NA
2016,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.4743956659498214,4.015357536288144,SSPs,NA,NA,NA
2017,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.5145492413127024,4.0153575362881,SSPs,NA,NA,NA
2018,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.554702816675584,4.015357536288144,SSPs,NA,NA,NA
2019,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.594856392038465,4.0153575362881,SSPs,NA,NA,NA
2020,AIM/CGE,SSP1-Baseline,REF,13.943451442446907,2.6350099674013463,2.6350099674013463,4.015357536288144,SSPs,NA,NA,NA
2021,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.6771870207232866,4.217705332194033,SSPs,NA,NA,NA
2022,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.7193640740452265,4.217705332193988,SSPs,NA,NA,NA
2023,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.761541127367167,4.217705332194033,SSPs,NA,NA,NA
2024,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.8037181806891067,4.217705332193988,SSPs,NA,NA,NA
2025,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.845895234011047,4.217705332194033,SSPs,NA,NA,NA
2026,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.8880722873329874,4.217705332194033,SSPs,NA,NA,NA
2027,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.9302493406549273,4.217705332193988,SSPs,NA,NA,NA
2028,AIM/CGE,SSP1-Baseline,REF,NA,NA,2.9724263939768676,4.217705332194033,SSPs,NA,NA,NA
2029,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.0146034472988075,4.217705332193988,SSPs,NA,NA,NA
2030,AIM/CGE,SSP1-Baseline,REF,21.25900351840354,3.056780500620748,3.056780500620748,4.217705332194033,SSPs,NA,NA,NA
2031,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.0913730987830474,3.459259816229965,SSPs,NA,NA,NA
2032,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.1259656969453475,3.4592598162300092,SSPs,NA,NA,NA
2033,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.160558295107647,3.459259816229965,SSPs,NA,NA,NA
2034,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.195150893269947,3.459259816229965,SSPs,NA,NA,NA
2035,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.229743491432247,3.4592598162300092,SSPs,NA,NA,NA
2036,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.2643360895945466,3.459259816229965,SSPs,NA,NA,NA
2037,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.2989286877568462,3.459259816229965,SSPs,NA,NA,NA
2038,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.333521285919146,3.459259816229965,SSPs,NA,NA,NA
2039,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.368113884081446,3.4592598162300092,SSPs,NA,NA,NA
2040,AIM/CGE,SSP1-Baseline,REF,30.045307195406686,3.4027064822437456,3.4027064822437456,3.459259816229965,SSPs,NA,NA,NA
2041,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.423565293957914,2.085881171416837,SSPs,NA,NA,NA
2042,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.4444241056720823,2.085881171416837,SSPs,NA,NA,NA
2043,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.4652829173862503,2.0858811714167924,SSPs,NA,NA,NA
2044,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.4861417291004186,2.085881171416837,SSPs,NA,NA,NA
2045,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.507000540814587,2.085881171416837,SSPs,NA,NA,NA
2046,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.5278593525287554,2.085881171416837,SSPs,NA,NA,NA
2047,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.5487181642429237,2.085881171416837,SSPs,NA,NA,NA
2048,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.5695769759570917,2.0858811714167924,SSPs,NA,NA,NA
2049,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.59043578767126,2.085881171416837,SSPs,NA,NA,NA
2050,AIM/CGE,SSP1-Baseline,REF,37.013940034772844,3.6112945993854284,3.6112945993854284,2.085881171416837,SSPs,NA,NA,NA
2051,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.6272413209250702,1.5946721539641828,SSPs,NA,NA,NA
2052,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.6431880424647125,1.5946721539642272,SSPs,NA,NA,NA
2053,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.6591347640043543,1.5946721539641828,SSPs,NA,NA,NA
2054,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.675081485543996,1.5946721539641828,SSPs,NA,NA,NA
2055,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.6910282070836384,1.5946721539642272,SSPs,NA,NA,NA
2056,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.7069749286232803,1.5946721539641828,SSPs,NA,NA,NA
2057,AIM/CGE,SSP1-Baseline,REF,NA,NA,3.722921650162922,1.5946721539641828,SSPs,NA,NA,NA
